"author","title","post_time","like","hate","article"
"sbob","[問卦] 為什麼八卦這麼多人幻想女友出軌？","Mon Dec 27 14:32:40 2021","556","29","
明明就沒有女友
但每次節日一到就在那邊女友臨時請假文
想像自己被戴綠帽
這種人到底在想什麼啊
有沒有八卦啊？
像我真的有女友也不會幻想請假文啊
我女友就算請假跟主管出去
也會打電話給我啊
只是有時候工作忙語氣急促了些
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.176.132.213 (臺灣)
"
"reigon1126","[問卦] 整條路上都有警察在玩紅綠燈？","Mon Dec 27 14:21:14 2021","248","152","最近遇到有條路每個紅綠燈底下都會有幾個警察
然後有特定的黑車要過來就會幫他轉綠燈讓他走
到底是什麼人物可以讓一大群警察在那玩紅綠燈？
分一半晚上去設酒駕臨檢不好嗎
--
剛發完廢文後 
http://i.imgur.com/IwSnROK.jpg
看到有人剛發廢文後 http://i.imgur.com/skMP2XU.jpg
看到被噓到XX的廢文後 http://i.imgur.com/fAx25ON.jpg
沒看過? 讓你看看! http://i.imgur.com/VQxVRgK.png
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.47.218 (臺灣)
"
"leptoneta","Re: [新聞] 抓包老公外遇！法官罕認「配偶權不存在」","Mon Dec 27 14:06:28 2021","338","123","各位想太多了 純粹記者搞錯重點而已
https://reurl.cc/mvWWq9
對於「配偶權」目前主流觀點有二：
1.「配偶權」是人格權的一種
2.「配偶權」不是人格權，僅屬於身分法益
原告依據觀點1 搭配民法184之前半為基礎 請求被告賠償
民法184前半「因故意或過失，不法侵害他人之權利者，負損害賠償責任。」
但因為刑法廢除通姦罪
該法官因而推論「配偶權」不是權利 不屬於人格權
不適用民法184前半 所以請求無據
換句話說 該法官觀點為2
因此應該是搭配民法184後半為基礎 請求被告賠償
民法184後半「故意以背於善良風俗之方法，加損害於他人者亦同。」
差別在於此處不管權利是否受侵害 只考慮利益是否受損
也因此較嚴苛 需要被告故意以背於善良風俗之方法使原告受害才適用
而「身分法益」正是利益的一種
白話就是
原告律師的觀點和該法官不同 導致法條引用認知有所差異
只能自認倒楣 上訴吧
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 220.128.223.151 (臺灣)
"
"ErrethAkbe","[問卦] 請問冷氣要選東元 國際 三洋 禾聯 冰點？","Mon Dec 27 13:56:41 2021","192","103","
大家安安
小妹家裡終於要換掉20年的冷氣了
家人今天請了廠商來估價
廠商強烈推薦聲寶
大家覺得呢？？
http://i.imgur.com/pq04i52.jpg

-----
Sent from JPTT on my Samsung SM-N9860.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.71.55.152 (臺灣)
"
"smallGGgirl","Re: [問卦] 朋友開車來喝酒是不是有95%要酒駕了","Mon Dec 27 13:42:56 2021","615","154","不會辣
阿肥我偶爾開車去找朋友
沒預計喝酒
但喝了後
都會慢跑回家
隔天再慢跑去朋友那開車回來
然後阿肥叔叔
也常常開車喝酒
再摳女兒兒子騎機車雙載
來把人車都送回家
所以開車去喝酒
還是有不少像我一樣的乖寶寶
嘻嘻
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.5.251 (臺灣)
"
"chunzheng","Re: [問卦] 幹你娘酒駕的司法改革那麼難？","Mon Dec 27 13:34:21 2021","66","128","※ 引述《indoman (橄欖趴)》之銘言：
: 每次酒駕總是人神共憤
: 每個政治人物都出來譴責
: 然後？
: 就沒有了啦幹
: 剛才看到死者父母哭得傷心說
: 希望自己女兒是酒駕受害的最後一個
: 有夠鼻酸的
: 政府看到了沒啦
: 幹你娘的全面執政
: 幹你娘的司法改革
今年初黃暐瀚的母親被酒駕撞死後江啟臣曾經提案修刑法185-3條酒駕致死有期徒刑12年以上
https://tw.news.yahoo.com/遏止酒駕-違規沒入車輛-肇事致死最高死刑修法-讀通過-082227872.html
當時立法院已經一讀通過
可是後面二讀三讀就沒消息了
大概二讀就被搓湯圓搓掉了吧
民進黨可以透過這次事件以上禮拜逕付二讀的方式直接提案酒駕修法
如此一來可以2022市長選舉一定大獲全勝
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.9.238.110 (臺灣)
"
"Alaba","[問卦] 有沒有跳電險？","Mon Dec 27 13:14:47 2021","356","57","
鑑於我們電力充足，只是偶爾有跳電風險
怎麼沒有保險公司願意推出跳電險呢？
連武漢肺炎這種突然出現，感染率不明，還有萬華蟲洞破口
都有防疫險了
為什麼電力設施這種經年累月建設，有歷年資料可供參考的
沒有保險公司願意推出跳電險呢？
難道是因為發生機率太高嗎？

-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.222.119 (臺灣)
"
"badjye911","[問卦] 在台南市區聽到公雞聲滿驚訝的八卦？","Mon Dec 27 12:53:33 2021","310","135","
小弟我
很好奇
剛剛在開元路住家這邊
聽到了 咕咕咕的聲音
嚇死我了
我還以為我在竹北溪洲鄉下老家哩
市區也有人會養公雞喔
我也不知道
我到底愛鄉下
還是愛著大都市
鄉民說新營不好
應該放棄去新營住了吧
還是以台南市區為主
但是台南市的物價最近整個飆漲
快追上雙北了
有沒有八卦？
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 219.71.87.146 (臺灣)
"
"howard24","[問卦] 等等要吃海底撈","Mon Dec 27 12:43:39 2021","538","72","
裝備都買好了
氧氣罩  潛水衣  蛙鏡都準備到位
食材是要自己下去海裡面撈嗎
要注意什麼事情
-----
Sent from JPTT on my Samsung SM-A7050.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.161.203.202 (臺灣)
"
"caeasonfb","Re: [新聞] 僅國小畢業！「無照牙醫」收3.4萬替人裝","Mon Dec 27 12:36:49 2021","400","161","這邊有個問題想問一問大家，
無照牙醫負責替人裝假牙，跟有照牙醫負責決策國家級公衛防疫方針，
哪一個比較專業? 哪一個對國人的健康層面比較大?
有沒有鄉民可以分析一下?

※ 引述《Daltonking (Commander)》之銘言：
: 1.媒體來源:
: ETtoday新聞雲
: 2.記者署名:
: 記者陳羿妏／綜合報導
: 3.完整新聞標題:
: 僅國小畢業！「無照牙醫」收3.4萬替人裝假牙　住家直接當診所
: 4.完整新聞內文:
: https://tinyurl.com/2p8s9h5v
: 國小畢業的許姓男子未取得牙醫師資格，2020年2月至10月間違法替2名女患者安裝假牙，
: 並收費3萬4千元，直到今年8月25日才被查獲。台中地院日前審理後，依非法執行醫療業
: 務罪，將許男判刑6月，得易科罰金18萬，緩刑2年，並於判決確定後1年內支付公庫8萬元
: ，可上訴。
: 判決指出，許男僅國小畢業，目前於妻子的美容院工作，怎料，他明知沒取得牙醫師資格
: ，不得執行牙醫診療相關業務，但仍於住家2樓，擺設牙科診療床等設備，違法替2名女患
: 者進行製作、安裝假牙等醫療行為，前後收取共3萬4千元的診療費。
: 台中市衛生局接獲民眾檢舉，並函請台中地檢署指揮員警，持搜索票前往許的住處搜索，
: 查扣名片、牙齒齒模2組、假牙模貝1盒、牙齒比色片1個等證物。許男訊後被檢方依違反
: 醫師法起訴，全案因此曝光。
: 台中地院勘驗相關事證，確認許男犯行，考量許男坦承不諱，仍有悔悟態度且為初犯，審
: 酌後依非法執行醫療業務罪，將許男判刑6月，得易科罰金18萬，緩刑2年，並於判決確定
: 後1年內支付公庫8萬元，全案仍可上訴。
: 5.完整新聞連結 (或短網址):
: https://tinyurl.com/2p8s9h5v
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.62.190.169 (臺灣)
"
"kenshiloh","[問卦] 彈頭的文筆是不是輸蕾蕾很多？","Mon Dec 27 12:28:37 2021","37","113","蕾神之鎚意外鎚出彈頭暴走發文
結果仔細看這幾篇文筆奇差無比
斷句，連接詞，語意都被蕾蕾海放
想當初彈頭是幫杰倫寫了一些好歌
怎麼發文的文筆那麼差，有掛嗎？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.254.186.44 (臺灣)
"
"xiemark","[新聞] 替林靜儀站台助選 賴清德：好的牧羊人要","Mon Dec 27 12:23:00 2021","224","28","1.媒體來源:
聯合報
2.記者署名:
記者黃寅／台中即時報導
3.完整新聞標題:
替林靜儀站台助選 賴清德：好的牧羊人要有羊群的味道
4.完整新聞內文:
賴清德副總統上午參加台中市立委第二選區補選替候選人林靜儀站台時，列舉3個原因認
為補選應讓林靜儀當選才符合正義和公道，呼籲大家把人民的力量交給有正義感、有愛心
，以及能和人民站在一起，替大家解決問題的人。
上午寒風冷洌，但到場民眾不少，包括林靜儀競總主任委員林佳龍、台灣基進黨主席陳奕
齊、林靜儀競選總幹事陳柏惟、立法院副院長蔡其昌都前往支持林靜儀。
賴清德說，第一是陳柏惟要不容易才把阻擋地方的消波塊搬走，顏如果有氣魄，應該要4
年後再和陳一決雌雄，但是卻走「法律縫（台語）」利用家族的力量實現其目的。因此支
持林靜儀就是還陳柏惟公道。
第二，天主教宗方濟各說，好的牧羊人，要有羊群的味道；也就是任何公職人員、有權力
的人要和人民站在一起。但是這麼多年來，我們給這個家族做省議員、議長、立法委員，
他們卻在搞個人和家族的利益。
賴清德說，顏寬恒在龍井有個大豪宅，面積加起來超過1千坪以上，差不多是總統府一半
大，還占１用國有產財地；在南屯還有一間招待所，好幾百坪且又是違建；另又利用職權
透過立法院質詢，阻擋交通部本身自己經營台中港105號碼頭，後來再用政治力量拿到經
營權，還有在清泉崗開發區的環評等事，都不是在為人民做事，都是為了他家族的利益。
第三，林靜儀和顏寬恒曾同時間在立法院，但是林靜儀表現比較好，他那時當行政院長可
以證明，所以應讓有能力的人來做，才有公道。
林靜儀說，她的參選就是為了正義，為了維護大家的權利，至於看那一塊土地可以占、可
以增加自己的利益，絕對不該是一位立法委員該做的事。
5.完整新聞連結 (或短網址):
https://udn.com/news/story/122494/5988859
6.備註:
好的牧羊人，要有羊群的味道
誰沒有羊的味道？誰有狼的味道？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.241.143.242 (臺灣)
"
"f77928","[問卦] 台灣的酒桌文化還是很嚴重嗎","Mon Dec 27 12:12:46 2021","552","108","以前小時候看長輩不管是在海產店
還是羊肉爐 薑母鴨
必定要推杯換盞 把酒言歡
要是有人只想喝個果汁麥茶
一定會有白爛死都要敬酒 情緒勒索
不喝酒是不給自己面子
據說對岸的職場應酬
還是有很嚴重的酒桌文化陋習
相對進步發展的台灣呢？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.117.27 (臺灣)
"
"ThisisLongID","Re: [問卦] 高雄是不是酒駕城市?","Mon Dec 27 12:04:08 2021","527","68","※ 引述《jeff0025 ()》之銘言：
: 看了一下高雄這兩個月的酒駕新聞多到不行
: 最扯是情色海牛酒駕還無罪? 現在去高雄是不是最好不要出門?
: 因為不知道啥時會遇到酒駕的
你這樣戰城市很不好
讓我們看一下道安統計資料 (今年累計資料目前只到9月)
https://roadsafety.tw/
六都的酒駕案件導致死亡(與去年相比 成長率)
台北市   4  (+2  +100%)
新北市   4  (+0  +  0%)
桃園市 27  (+9  + 50%)
台中市  18  (-8  - 31%)
台南市 27  (+7  + 35%)
高雄市 27  (+9  + 50%)

所以事實很明顯
不是高雄不好 是酒駕黨的縣市都不好
謝謝
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.171.236.251 (臺灣)
"
"n74042300","[問卦] 日本人看到這次酒駕新聞會想什麼？","Mon Dec 27 11:55:37 2021","99","102","如題啊
那個台灣人最愛的國家
如果這次看到台灣酒駕的新聞
會想什麼
有掛？
日本人：
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.14.36 (臺灣)
"
"waakye","Re: [問卦] 沒入並銷毀車輛，應該是酒駕最佳解?","Mon Dec 27 11:46:39 2021","279","149","有錢人也會怕啦
被抓到車就沒了
有錢人不會為了酒駕故意開爛車
開爛車降低自己格調，沒幾個有錢人可以忍的下

除非是超級富豪，不過超級富豪都會有司機不用自己開


※ 引述《dahlia7357 (dahlia? ? )》之銘言：
: 現在看了一下風向，酒駕沒入並銷毀車輛，應該是大家的共識
: 1.只要酒駕超過標準，警方當場直接沒入銷毀
: 2.銷毀過程公開透明，開YT頻道全程直播順便震怒，降低民怨
: 3.借車酒駕，一律銷毀，讓嫌犯跟借車的朋友斷絕關係(以後沒酒友)
: 4.開公司車酒駕，一樣沒入銷毀 (公司自己負全責，以後一律不採用酒駕犯)
: 5.沒有監獄不夠關的問題，沒有判死刑違反兩公約的問題
: 6.立竿見影。像台北市本月多了400多件酒駕，路上直接少400台凶器。
: 7.被酒駕銷毀者要買車，提高400%稅金 (專款撥給酒駕受害家屬)
: 好像這招是唯一解，也沒關你，只是把凶器給拿走而已
: 而且立委的車被銷毀再買就好了(公務車就自己賠吧，一個月幾十萬薪水)
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.9.110.58 (臺灣)
"
"gk1329","[問卦] 機車格該全面收費惹吧","Mon Dec 27 11:35:13 2021","433","131","景氣史上最好
機車又要平權不雙標
所以機車格該開始
全面收費惹吧
路上一堆萬年佔格機車
路都變好小條
採AI自動化收費
一個小時10元差不多吧
沒錢的走路好嗎
這樣機車變少
大眾運輸使用率也變高
機車事故率也會降
行人變多
行人路權伸張
走路的變多
肥胖人口變少
爽贏啊
有卦嗎


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.250.177.127 (臺灣)
"
"gk1329","Re: [新聞] 內政部：旅館轉社宅元旦上路 規劃2年2萬","Mon Dec 27 11:25:08 2021","559","160","其實不錯喇
總比頂加好
肥宅我朋友
之前就住旅館啊
雖然現在可以住免錢
不知政府什麼時候
可以比照辦理
大家都免費
還供三餐
真不錯



※ 引述《hateOnas (如果我這次猜拳猜輸了)》之銘言：
: 內政部：旅館轉社宅元旦上路 規劃2年2萬戶
: （中央社記者陳俊華台北27日電）內政部今天說，行政院已核定將旅館及公私有房舍轉型
: 為社宅計畫，明年元旦將上路，透過減免稅賦、補助費用等誘因，鼓勵業者申請，規劃2
: 年內將2萬戶旅館及公私有房舍轉型為社宅。
: 內政部上午透過新聞稿指出，行政院已於16日核定「運用既有旅館及公私有房舍轉型社會
: 住宅計畫」，營運管理以3年為1期，透過減免稅賦、補助費用、輔導轉型與貸款協助等誘
: 因，鼓勵旅館業者及租賃業者申請，協助旅館業者渡過疫情。
: 內政部表示，評估交通部統計的國內一般旅館3300家、超過16萬房間數的一成約1.6萬戶
: ，以及部分公私有房舍約4000戶參與，以2萬戶為計畫戶數。
: 內政部說，參與轉型的既有旅館業者，將比照社宅享有免地價稅、免房屋稅，以及居住租
: 金收入免徵營業稅的優惠，並由住都中心補助業者改裝修繕每戶新台幣4萬元，停業旅館
: 額外增加1萬元；以市價租金5折、7折及8折承租，提供租金差額補助。另補助簽訂租賃契
: 約的公證費最高3000元。
: 內政部表示，地政司將專案輔導有意願轉換跑道的旅館業者取得租賃業者資格，交通部觀
: 光局也會依據「交通部觀光局振興觀光產業融資貸款及利息補貼作業要點」，給予專案貸
: 款與融資管道協助，讓業者能真正感受到政府在財務面及政策面的支持。
: 內政部指出，這項計畫規劃以整棟旅館轉型為社宅為優先，將採取「國家住都中心擔任申
: 辦者」、「旅館業者擔任申辦者，請租賃業者代管」或「租賃業者擔任申辦者」三種模式
: 來辦理。
: 為鼓勵既有旅館響應，內政部說，營建署已在11月到12月間，偕同交通部與住都中心到六
: 都與各地租賃公會及旅館公會成員說明。近期住都中心也將公布申請條件、規格審查要項
: 、申請書圖範本等，讓業者能進一步評估物件適合性及財務可行性。
: 內政部強調，旅館轉型社宅，防火避難設施及設備安全，都需符合建築法及消防法相關規
: 定；未符合者，住都中心將要求改善，在審查同意後才予以補助，以確保居住公安及消防
: 安全。
: 內政部說，期盼經由跨部會資源的整合及民間力量的投入，讓既有旅館與閒置房舍成功轉
: 為社宅，提供青年及弱勢族群初期打拚的起家厝，以落實居住正義。（編輯：謝佳珍）
: 1101227
: https://www.cna.com.tw/news/firstnews/202112270033.aspx
: 不用蓋就有社宅了

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.250.177.127 (臺灣)
"
"ihl123456","[問卦] 年輕人過得好的不少吧？","Mon Dec 27 11:18:27 2021","590","80","
在身邊的很多7-8年級
每個人年薪都至少有90萬
而且常常去度假 住高檔酒店吃buffet
房子也已經在看了 雖然要繳貸款
但是每個月的收入都是繳完後還能享受人生的
他根本沒有上ptt 整天都在想怎麼賺更多錢
那種40歲以上過得差的很多人根本不會上ptt
甚至連智慧型手機都不知道怎麼用
所以大家都覺得老人都過得爽歪歪
因為只有那些知識份子才會上ptt來炫耀什麼的
年輕人反而是過得差的但是大多數都會用手機
所以ptt上面才會出現很多年輕人過得差的錯覺吧？
有卦？

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.248.128 (臺灣)
"
"Xaga","[問卦] 防止酒駕最好的方案是啥？","Mon Dec 27 11:06:04 2021","445","59","如題認真問
酒駕問題傷害台灣社會很久了
而兩黨吵來吵去，這幾年只有罰金提高
但還是沒辦法有效根除酒駕問題

所以提高罰款可能也不是好方法
死刑的話根本不可能的事
到底有什麼好方法、法規可以防止酒駕？
不然一人提一個好了 有掛？

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.128.254 (臺灣)
"
"moai513","[問卦] 機車雙載後座的人頭都擺右邊？","Mon Dec 27 10:52:30 2021","32","147","乳題
又濕又冷騎車的人很辛苦
坐後座是不是頭都擺右邊像下圖
https://i.imgur.com/CHMeVGs.jpg
乳圖
我也是
為什麼這樣
這樣會脊椎右彎嗎
有刈包嗎
--
https://i.imgur.com/BnjnBrx.jpg
https://youtu.be/iRC-5cpEKu0
請點不喜歡 別訂閱 謝謝昂
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.12.30.235 (臺灣)
"
"ha3810996","[新聞] 認識不到2小時！色男誆「看貓」硬上得逞","Mon Dec 27 10:44:50 2021","551","160","認識不到2小時！色男誆「看貓」硬上得逞　辯：交友軟體=約砲
ETTODAY 記者林冠吟／台南報導
要不要來我家看貓？台南一名余姓男子去年8月凌晨4時許，透過交友軟體認識女子花花（
化名），2人交換聯絡方式後，余男提議花花要不要到其住處聊天、看貓，經花花同意後
，余男隨即將花花載往其住處，2人見面僅不到2小時，余男竟對花花性侵得逞。台南地院
審理後依強制性交罪，判處余男有期徒刑3年4月。
余姓男子去年8月凌晨4點多，透過交友軟體和女子花花結識，2人交換聯絡方式後，因花
花向余男表示心情不好，余男竟假意向花花提議，詢問花花要不要來他的住處聊天、看貓
？在花花點頭同意後，余男也立即騎車將花花載回住處。
不料待花花進到余男住處後，2人從相識到見面僅不到2小時，余男一時色心大起，竟對著
躺在床上休息的花花上下其手，不顧花花哭喊「不要」，對花花性侵得逞。
余男應訊時向檢警指出，不否認利用交友軟體和花花結識，也不否認有和花花發生關係，
不過余男卻強調並無違背花花的意願，指出花花當下雖然有「不要」，但都是很「嬌羞」
的，且在他的認知裡，花花就是要來「約砲的」，一個女生會答應凌晨來陌生男子的家，
更主動躺在他床上休息，把他的手臂當作枕頭，花花的舉動因而讓他認定花花有意和他發
生性關係，余男還表示，何況「用交友軟體的就是用來約砲，交友是其次，在網路上大家
都清楚知道這件事」。
台南地院審理後指出，審酌花花歷次證述內容始終如一，並無歧異或誇大之處，採信花花
之證詞，而花花事後後經心理諮商評估，也有出現情緒低落、恐懼、有自殺意念等情緒，
並對陌生男性變得敏感，且花花的下體和內褲也均有驗出余男的DNA，勘認花花慘遭余男
性侵之事實。
法官指出，審酌余男為滿足一己私慾，無視花花的性自主權，違反花花意願對其強制性交
逞，且犯後至今都未對花花道歉，更不斷以使用交友軟體、深夜共處一室等就是前來約砲
等語，醜化花花，認為余男犯後態度非佳，依強制性交罪，判處余男有期徒刑3年4月。
https://www.ettoday.net/news/20211225/2154350.htm
https://i.imgur.com/zibP3vE.jpg
https://i.imgur.com/IV1RfXK.png
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.138.75.155 (臺灣)
"
"lemonsong","[問卦] 今年剩四天，可以路上不死人嗎？","Mon Dec 27 10:36:48 2021","165","200","
被撞一家人真的很悲劇…
都要開開心心要準備跨年了
今年剩下四天
這四天就來看看看路上還會發生什麼悲劇
四天路上不死人
他媽會不會很難
嘆氣
大家來看下去+路上真的要小心啦
扯爆

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.242.196.243 (臺灣)
"
"defendor007","Re: [問卦] 要怎麼施壓立委修法重懲酒駕","Mon Dec 27 10:17:20 2021","45","111","※ 引述《gerllay0205 (E04X)》之銘言：
: 昨天晚上看到高雄這則新聞
: 別的酒駕撞一人
: 這個酒駕撞一家
: 撞下去一死三傷
: 民事的錢是不可能賠償了
: 刑法最多關五年就出來
: 政府不作為，立委不修法
: 看得我氣到發抖
: 我有幾個問題
: 1、要怎麼施壓立委修法重懲酒駕？
: 2、刑度過輕的法律導致酒駕頻頻，這政府難道沒有錯嗎？被撞的一家是否能夠申請國賠
: ？
: 3、酒駕犯的車上還載著他的朋友，明知朋友有喝酒，勸阻不成後還坐他的車，卻只能裁
: 罰600～3000元。這酒駕連坐罰得太低了吧？
不是阿
立委民代你們選的
總統 市長 縣長也都你們選的
現在法條太輕
然後就開始靠北立委擋修法
你怎不靠北你自己上次投票時
是不是又無腦看顏色投票?
選出一堆拐瓜劣棗

還有一堆法律狗
整天在那邊嗆法盲
法律狗就跟政客一樣拉
用嘴做事 想怎判就怎樣判
先射再畫靶
反正判決書胡扯一番
跟橋下說書沒兩樣
偉哉鬼島
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.75.69.39 (臺灣)
"
"diplomaMill","Re: [問卦] 為什麼女森都要說一加一大於二啊？","Mon Dec 27 10:09:37 2021","105","27","※ 引述《icemaydays (天若有情)》之銘言：
: 如題
: 為什麼女森們都很喜歡說
: 如果在一起不能一加一大於二
: 那不如一開始就不要在一起
: 靠邀
: 如果在一起後女森男森的收入都沒變
: 那就是一加一等於二啊？
: 為什麼女森硬要縮一加一大於二啊？
: 難道在一起後女森們收入都會瞬間大增？
: 有沒有卦？
理想狀況下：
男女各有擅場與不足，互補的話可以讓生活更有效率，達到1+1》2
部分狀況下：
女性擇偶選擇各方面都比自己好的男性，無論是否互補，只要男性負責，自己都能比之前輕鬆
這時候比起1+1》2，更像是10+0.5〉2
說是這樣說，反過來也通，小白臉也會這樣
不過說不定0.5的那個人有其他無法量化的優勢，像是爆幹正，否則10的那個人憑什麼選他，除非是玩玩而已
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.242.43.151 (臺灣)
"
"Oisiossos","[新聞] 施打第4劑疫苗是否必要 以色列醫院試驗","Mon Dec 27 09:49:03 2021","13","142","1.媒體來源:
CNA
2.記者署名:
譯者：紀錦玲/核稿：蔡佳敏
3.完整新聞標題:
施打第4劑疫苗是否必要 以色列醫院試驗性研究
4.完整新聞內文:
2021/12/27 09:39
（中央社耶路撒冷26日綜合外電報導）以色列一家主要醫院今天表示，明天將對院內150名
職員試驗性施打COVID-19（2019冠狀病毒疾病）疫苗第4劑，以評量全國施打第2劑追加劑是
否必要。
路透社報導，位於特拉維夫（Tel Aviv）附近的希巴醫療中心（Sheba Medical Center）表
示，第4劑疫苗效力如何，這項試驗將可提供線索，並有助以色列及國外決策者作衛生政策
。
以色列已通報1118起高傳染力的Omicron確診病例，而Omicron的感染人數每兩天就翻倍。
以色列衛生部專家小組已經建議，對60歲以上、4個月前曾接種過1劑追加劑的民眾施打輝瑞
（Pfizer ）/BioNTech第4劑。
但衛生部主管仍未作最後定奪，因社會大眾仍在辯論，是否有足夠的科學資訊來證明施打第
4劑的必要性。
希巴醫療中心並未說明這項試驗將進行多久。
醫療中心引述研究負責人芮格夫-尤柴（Gili Regev-Yochay）的話說：「我們將檢驗第4劑
在抗體濃度及發病率的影響，也會評量它的安全性…我們將瞭解是否值得推行第4劑施打作
業，以及接種的對象。」
醫療中心150名參與試驗的工作人員，最晚曾在今年8月20日之前打過追加劑；院方表示，這
項實驗已獲衛生部核准。
此外，以色列總理班奈特（Naftali Bennett）辦公室表示，總理的14歲女兒感染COVID-19
之後，總理本人今天作檢測呈陰性反應；他也將自我隔離。（譯者：紀錦玲/核稿：蔡佳敏
）1101227
5.完整新聞連結 (或短網址):
https://bit.ly/3z8R2Xy
6.備註:
4劑戰士又不是只有台灣
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.70.35 (臺灣)
"
"ivorysoap","[新聞] BMW男酒駕害一家四口天人永隔 同車友曝：","Mon Dec 27 09:38:49 2021","550","176","備註請放最後面 違者新聞文章刪除
1.媒體來源:
※ 例如蘋果日報、自由時報（請參考版規下方的核准媒體名單）
chinatimes
2.記者署名:
※ 若新聞沒有記者名字或編輯名字，請勿張貼，否則會被水桶14天
※ 外電至少要有來源或編輯 如:法新社
石秀華
3.完整新聞標題:
※ 標題沒有完整寫出來 ---> 依照板規刪除文章
BMW男酒駕害一家四口天人永隔 同車友曝：他搶鑰匙堅持開車
4.完整新聞內文:
※ 社論特稿都不能貼！違者刪除（政治類水桶3個月)，貼廣告也會被刪除喔！可詳看版規
駕駛BMW的38歲黃姓車主26日晚間駕車在河東路和國民街口無交通號誌路口，直接衝撞過
馬路的林姓男子一家四口，導致林男37歲的范姓妻子傷重不治，林男骨盆骨折、15歲長女
雙小腿骨折還全口牙掉光，14歲次女四肢擦挫傷，黃男被警方測出酒測值高達1.24毫克，
不僅有3次酒駕紀錄，警方連夜查出黃男同車的趙姓友人曾規勸他勿開車，但他搶下鑰匙
堅持要開車！
警方連夜通知黃男同車的趙姓友人到案說明，趙男表示，自己本身未喝酒，當時他曾規勸
黃男車子由他開就好，可以協助駕車載黃男回家，但黃男堅稱可以駕車，搶下鑰匙後開車
，沒想到就發生車禍了！
上圖為同車友人趙男（右）。（翻攝畫面/石秀華高雄傳真）
警方指出，趙男和酒駕肇事撞死人的黃男同車，訊後依道路交通處罰條例第35條第8項規
定，開出可處600元至3000元的罰單。
5.完整新聞連結 (或短網址):
※ 當新聞連結過長時，需提供短網址方便網友點擊
https://www.chinatimes.com/realtimenews/20211227001000-260402?chdtv

6.備註:
※ 一個人一天只能張貼一則新聞(以天為單位)，被刪或自刪也算額度內，超貼者水桶，請注意
※ 備註請勿張貼三日內新聞(包含連結、標題等)

這算中時獨家嗎?
這麼重要的資訊竟然沒報導出來?
車上明明有沒喝酒的友人 卻不阻止這人酒駕？
什麼叫黃男堅稱可以駕車，搶下鑰匙後開車？
你他媽明知司機爛醉 你不阻止就算了還跟著坐上車?
這跟幫架鬼切仔讓人打一頓的共犯有什麼差別？


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.247.126.62 (臺灣)
"
"coastq22889","[問卦] 力宏是不是解套了？","Mon Dec 27 09:24:44 2021","458","150","暖男市酒駕事件一出，八卦酒駕死刑文如雨後春筍般冒出
力宏的新聞好像已經沒人關心了
所以力宏這次是不是成功解套，沒人關心了？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.52.193.123 (臺灣)
"
