"author","title","post_time","like","hate","article"
"aa384756","[普雷] 千萬別抬頭","Sun Dec 26 23:51:34 2021","338","152","

結論先說在前面
一個不錯的爆米花片

本來有堪比南方公園神片的體質
嘲諷現實且不是為了某一陣營服務
各群體都都被點名了一輪
（除了穆穆

但導演或許想要傳播給更多人看
劇情直白的不忍直視
把一堆價值觀粗暴的塞進觀眾的嘴裡
浮誇的演技 扁平的人設

或許網飛是想要重現魷魚遊戲的成功
用淺顯直白加上參雜部分現實的劇情來吸引更多觀眾
以目前的迴響來看不是毫無希望
--
“是誰把你們變成這樣的？也是那些黑袍的怪物麼？”
那晶簇化的女人發出嘶啞的聲音，在一陣艱難的喘息中，貝爾克聽到了他完全無法理解的
答案︰“我們是……自願的，大人。”
年輕的侯爵驚呼出聲︰“為什麼？！”
那個已經看不出人類樣貌的“怪物”抬起了頭，輕聲說道︰
“變成這樣……吃石頭就可以活，大人……”
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.138.164.83 (臺灣)
"
"armorblocks","[好雷] 千萬別抬頭-一部輕鬆喜劇","Sun Dec 26 20:12:46 2021","302","0","雷文防雷資訊頁


別幻想它是一部科幻片  雖然蠻多場景拍得不錯


~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~





~~~~~~~~~~~~~~~~~~~ 雷文 主文分隔線 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

沒看過預告  一開始還以為是傳統科幻片

科學家再度拯救世界

直到 將軍用白宮免費食物 騙走主角們10塊錢
     總統希望暫時不處理  以免影響期中選舉

看著看著  明明是荒誕不經的劇情
卻讓人無法笑出來
我想不是劇情不夠荒謬
而是現實的投映讓人啼笑皆非吧~~

劇中的假博士用又爛又智障的手機賺取鉅額財富
大家寧可看明星的八卦(?)也不願理會彗星的消息
這跟現實實在太貼近了  或著說現實比電影更加離譜~
反而讓有些人笑不出來
嚴肅的議題沒什麼人想了解  八卦與意識形態大家更有興趣

既不反抗  也不逃避的人
成了地球最後一位倖存者
做的第一件事 是上網推特 要大家按讚分享
真的讓人感到又可笑又可悲......




也許在現實中  Don't Look Up 的人會過得開心點
反正向上看也無法改變既定的結局



--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.169.163.247 (臺灣)
"
"arowbeast","[ 負雷]  純粹賣情懷的蜘蛛人：無家日","Sun Dec 26 12:35:28 2021","20","103","<! -------------- 防雷分隔線 ------------------>
<! -------------- 防雷分隔線 ------------------>
<! -------------- 防雷分隔線 ------------------>
<! -------------- 防雷分隔線 ------------------>
<! -------------- 防雷分隔線 ------------------>
<! -------------- 防雷分隔線 ------------------>
<! -------------- 防雷分隔線 ------------------>
<! -------------- 防雷分隔線 ------------------>
<! -------------- 防雷分隔線 ------------------>
<! -------------- 防雷分隔線 ------------------>
<! -------------- 防雷分隔線 ------------------>
<! -------------- 防雷分隔線 ------------------>


每個朋友都跟我大推超級好看，看完的落差感只覺得好失望…QQ

蜘蛛人自以為是的正義跟責任使命感，反派有沒有被治療其實根本不是蜘蛛人的「責任」
，蜘蛛人的責任就是把自己搞出來的爛坑收好，能快點把反派送回各自的宇宙就快點送回
去，老實說其他宇宙來的反派是死是活跟蜘蛛人根本沒關系…
當你看到其他世界過來也不知道到底是什麼的沙子人、電光人、蜥蜴人這些妖魔鬼怪，心
裡面第一個想的不是趕快送回去，反而是：「我們要給他們第二次機會，我要治療他們！
」即便人家說人家不需要「治療」，蜥蜴人還勸說不要強制治療，還是把人家綁起來強制
「治療」反派，要不是今天蜘蛛人是超級英雄，立場互換的話，這個劇情反而比較像正義
感非常偏執的大反派會做的事吧？

當明顯蜘蛛人已經搞砸了，打鬥搞毀了整棟大樓，害Happy家直接整個他媽不見，人家好
心收留梅嬸跟Peter不跟人家謝謝就算了，帶了一堆反派進別人家胡搞，偷翻別人家的東
西用，最後放了一堆超級反派進到自己的宇宙，結果梅嬸死前一直說你是對的你沒有錯，
還突然說一個：能力越大，責任越大。不是欸…她應該要痛到靠北，趕快幫她叫救護車R
，突然冒這句幹嘛，快幫她叫救護車啊！！抱她起來盪去醫院也可以啊！！而且為啥不一
個一個帶去治療啊？一堆反派你要怎麼知道你拔掉他們能力他們就不是反派，電光人甚至
沒在跟你演的都挑明的跟你講了==

奇異博士在電影裏要馬被弱化要馬就放水，而且已經好心決定幫Peter施咒被搗亂搞砸咒
語就算了，MJ還在旁邊酸人家不是你自己能力差才搞砸的嗎？最後好不容易幫人家搞了一
個方塊要收拾Peter的爛攤子，還要被五花大綁關在峽谷… 就為了蜘蛛人的正義使命感忘
恩負義

綜觀整部，只覺得一整部就是在幫蜘蛛人擦屁股… 然後他的快樂小夥伴們還要一起鼓舞
他貫徹他的「責任」，梅嬸到最後一刻都要說你最棒你是第一名，最可憐的是奇異博士好
心被狗咬還要被中二屁孩嗆、Happy好心結果變成無家可歸。

除了上面以外，看電影中間最問號的是，綠惡魔為什麼可以徒手抓著Peter撞破地板一路
撞到一樓…… 徒手欸靠北，不是說綠色就跟浩客一樣欸，這大樓是豆腐做的嗎？

補：尤其整部的起頭竟然是因為他的朋友們不能上MIT，認為自己的朋友不該因為自己受
苦所以才請奇異博士下咒語… 漫畫裡面至少名字公開後金平將目標轉向他的家人僱人暗
殺梅嬸，最後彼得以他跟MJ三十年的婚姻當作代價也間接的以他們未來的女兒作為代價，
跟梅非斯托做交易治好梅嬸跟讓大家忘
記蜘蛛人= PP，這個緣由跟代價跟電影版的相較之下都成熟多了，雖然以電影版不可能有
辦法給他突然搞個三十年的婚姻，但是MIT...？

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.82.222.201 (臺灣)
"
"Fantasy7th","[創新好雷] 駭客任務.復活(非反串)","Sat Dec 25 23:58:32 2021","586","1","雷文防雷資訊頁

~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~

~~~~~~~~~~~~~~~~~~~ 雷文 主文分隔線 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~











我能理解為什麼很多朋友去看駭客四會如此敗興而歸
但或許是因為有先踩過一些雷 不只是勸退負雷 或者是反串勸進好雷
儘管這些並未改變我的評論 但確實影響了我進場時的觀點
不再只認為他就是""駭客任務三部曲""的延續~ 更像一個原作者對駭客任務的20年批判
簡單說 就是作者親手再次拆解20年後的駭客任務 把所有看不過的論點都嘲諷一次
前面有些版友說的B級邪典片/了不起負責觀點 或許更有說笑意味
但必須說 更深刻解構這部作品~ 他還真的有可能在多年後翻轉評價
而且你能不說他真的""了不起負責""嗎? 看起來華納兄弟確實壓榨這個IP
可說真的如果你是華納高層 這麼臭自己公司的作品你有幾分雅量就這樣讓它出品?
某個程度這真的是創舉... 我的確想要你這個IP
而導演不爽 固然作品有一部分確實有他想深刻想表達的東西在
卻也紮紮實實花了很長一堆篇幅來臭幹譙華納兄弟
這反而讓這部作品與眾不同 特立非凡 因為華姐就這樣打破了第四道牆
為什麼我說換個觀點 看駭客任務:復活就會豁然開朗呢?
如果你把它當銀魂看 只是作者變成20年的導演 就會覺得這部片真的顛覆的很有趣呢
整部片說穿了就是透過駭客任務 幹天幹地幹電影幹社會不公不義
諷刺華納兄弟 看不爽20年來人們沉溺網路失去欣賞能力 原創性的大量喪失
隨便搞貓主題就是流量密碼超好賺 甚至開幹20年來成為駭客任務的某些現象
如果這是銀魂這類的諷刺 你應該就會也深表認同""乾超酸超好笑""
那為什麼導演本人不能諷刺這離開他之後 或許他覺得變了味的作品?
真的把對延續正史駭客任務三部曲(他也說結束了)的期待拿掉 這部真的吐槽的很有趣
我甚至覺得中文片名這樣翻是誤導 如果不是翻成復活 是帶著酸意跟吐槽意味的
""駭客任務:穢土轉生"" 然後劇情就是各種原班人馬吐潮式的舞台劇或嚴肅諷刺喜劇
甚至是那種用舞台劇方式呈現的假紀錄片 你大概就會放開心懷的放下它 接受它
事實上 這種模式其實在各種經典名片的惡搞或紀錄片類型中 還真的也不是新鮮事
你把這部當作如""從前有個好萊塢"" 改成""從前有個駭客任務""然後一直吐槽過去
包括我想華姐真的也很不爽後來Matrix都聚焦在子彈特效
甚至她也很擺明在酸那些把駭客任務搞得像是論文史詩般研究 甚至奉為神明的人
我個人的感受就是 她就是個想反主流的叛逆作者~結果她X的20多年後
她的東西居然在商業上成為她討厭的主流 那她就要親手把這招牌拆掉
更吐槽了所有她看不過眼 相關於駭客任務的各種現象
最後那個彩蛋很多人覺得很惡意 但說真的這不就確實是如果這樣看駭客四
華姐十之八九心中真的想說 想吐槽 對這20年間時代變化的感嘆嗎?
只是因為她假借駭客四吐槽了這些事情 但整部確實是在嘲諷當代""IP經濟""導致的原創淪喪
甚至順便酸了現代人沉淪於金錢資本主義跟娛樂 比起以往更不重視自由甚至自願被管
(包括臉書之類 甚至也許影射了中國這般的管理方式 餵你娛樂就讓你閉嘴)
而且某些隱晦的說法誰知道會不會之後又因為被研究
被腦補 又成了偉大鉅作 隱藏在字裡行間的了不起哲學探討?
畢竟冷靜下來來 她確實同時還是在講一些燒腦的概念 且想想除了吐槽還真有些道理
(比如新的分析師人設/AI就算失控也可能不只一派/史密斯立場可能反而跟人類合作)
事實上~ 你也很難說她沒有認真在""講完""一個故事
駭客任務三部曲 到復活 貫穿四部的不就依然是""愛""
坦白說這個面向直到復活真的也還是寫的不錯呀
至少我看到五十路的基哥跟Trinity為了愛情而戰 年華老去還是想白頭偕老
實在還是蠻感動 畢竟如果不是有駭客當底子 誰會想進場看五十路的科幻愛情戲
但在刻版先入為主不想看之下 卻還是可以很感人(凱莉安摩絲54歲身材維持的也真好)
很多人也吐槽打鬥不見了 或者歸咎於基哥老了
不過說實話 第一場兔兔那邊的打戲還是不錯的 代表華姐要拍還是可以有水準
但問題為什麼後面不拍? 某程度也是在吐槽的惡意 但靜下心來他可能會是對的
如果還有老版友記得 駭客任務第三集上映時 是在超人戰薩德將軍前
最被人們認為""七龍珠""戰鬥場景有可能寫實化的代表作
那我就問 當尼歐在那集就已經臻神 他今天力量覺醒後
幹嘛還要跟你在那裏拳拳到肉? 你可能不喜歡 但是說到底他用氣功互轟才合邏輯呀
這不是某程度也可以視作在吐槽當代超英電影
往往面對不同層級對手為了戰鬥場面好看 就一定要有人降智或實力被調整?
對打鬥失望到底是我們自己的責任 還是導演的責任?????
說到底... 我覺得這部片最大的問題 大概就是沒有事先把整個惡搞反串味建立好
如果一樣是找雨果威明他們那些 或者是找大牌明星擺明就是要賀歲過節或諷刺
(比如像雷神索爾之劇中劇那樣明擺著我來鬧的) 可能觀眾就都能像我這樣換個觀點看待
但這部片很認真找了一堆新進或沒那麼出名的演員
搞得像是要翻新 實際上其實也就只是某種諷刺用的角色
(比如更帥的史密斯) 而對外卻又沒有說清楚這環
反而讓觀眾聚焦在新人取代卻不如舊人原版的失望中
變得像是環太平洋->環大西洋這類的B級片 而模糊了他本質不只是是惡搞更是想諷刺
但你會因為找來麥特戴蒙耍胖的洛基 梅麗莎麥卡錫客串海拉不爽嗎?
所以奉勸所有要去看駭客任務:復活的朋友
真的只要換個觀點跟收看電影的方式 整部片就會得到不一樣的評價
這部片真的就是一部華姐把這20年來因為駭客任務受到的氣跟對世界不滿
全部轉化成一部嘔心瀝血的諷刺劇/開幹片...這樣看就對了啦!
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 119.14.235.148 (臺灣)
"
"yoyoruru","Re: [好雷] 駭客任務：復活  了不起！負責！","Sat Dec 25 16:32:08 2021","360","0","無雷
贊成原Po的觀點，這部片要換個角度去看
昨天默默的看完了
而給這部片第一時間的感想
「這片是來毀滅駭客任務系列的吧」
「駭客任務：復活」之於「駭客任務」
就像「驚聲尖笑」之於「驚聲尖叫」
只是這部片請的是原版男女主角 XD
2022年的電影特效感覺起來比1999的糟
武打流暢度從神級退步到不入流的程度
一堆低級搞笑梗
只要不要把它當成駭客任務系列電影
而是當成B級惡搞電影
的確是還不錯啦
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 119.77.141.85 (臺灣)
"
"lpbrother","[討論] 鄉民的聖誕節電影是哪一部？","Sat Dec 25 09:47:59 2021","521","33","
每年美國都會有網友吵說
終極警探 (Die Hard) 到底算不算聖誕節電影
(電影劇情設定在聖誕節但其實都是動作片)
不同國家的聖誕節電影也不一樣
聽說德國都在看小鬼當家，
不知道鄉民的聖誕節電影是哪一部？

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.176.66.59 (臺灣)
"
"BoBoLung","[普雷] 駭客任務：復活","Fri Dec 24 23:23:16 2021","542","105","與其說《駭客任務：復活》是在婊華納，不如說是在婊觀眾吧？那些看完之後直呼爛片痛
斥打鬥爛劇情爛只會賣情懷又賣的很刻意的無法接受這部電影居然沒有帶他們「重回母體
」的觀眾們（我原本是想說，會覺得這是部大爛片的人大概是太少幽默感，但是後來想想
，也許是隱隱約約察覺到自己被諷刺了，所以才會生氣吧？）
曾經我們還能大談自由意志和選擇，而如今，卻連指出「你們沒有自由意志」都會讓人暴
跳如雷。而他們，還信誓旦旦地說，是因為電影沒有帶給他們預期之中的「哲學」思考，
也真的是非常諷刺了。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.141.122.142 (臺灣)
"
"moneybuy","[討論] 有沒有特別喜歡電影中出現的飛行器","Fri Dec 24 18:50:02 2021","610","106","https://imgur.com/oFHKyYr

星際藝攻隊1
金色米字飛機
可以連成防護網
帥
https://imgur.com/gaHp8gv
沙丘
蜻蜓造型飛機
飛天遁地
靈活度高

還有哪些造型特殊印象深刻
功能性也很高的飛機
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 125.224.187.89 (臺灣)
"
"lgng66133","[公告] IBIZA / a80568911 / GimO 水桶","Fri Dec 24 13:25:42 2021","365","84","#1XlM0DXK (movie)  R: [巨雷] 蜘蛛人:無家日 出場方式
https://www.ptt.cc/bbs/movie/M.1639800845.A.854.html
噓 IBIZA       : 北七, 這跟成本哪有關係, 同樣的打戲多一個人是會多12/18 13:35
違反板規4-b
經查過往已有水桶紀錄
#1R82pslu (movie)[公告] 水桶
文章網址: https://www.ptt.cc/bbs/movie/M.1528835318.A.BF8.html
依累犯原則處分 水桶一個月
討論可以好好討論 不用一言不合就直接罵人
------------------------------------------------------------------------------
#1XmPVGLw [新聞] 超諷刺！「哈利波特」電影20周年 作者JK
https://www.ptt.cc/bbs/movie/M.1640077264.A.57A.html
→ a80568911   : 支持JK 反對政確 政確的都跟韓粉一樣蠢== 12/21 17:37
推 GimO        : 這些演員就跟塔綠班一樣容不下不同聲音 12/21 21:07
皆違反板規4-a
GimO水桶一週
經查a80568911過往已有水桶紀錄
#1MJ3HOtm (movie)[公告] a80568911 水桶一周
https://www.ptt.cc/bbs/movie/M.1447834712.A.DF0.html
依累犯原則處分 a80568911水桶一個月
不要亂幫別人貼標籤
------------------------------------------------------------------------------
另外再跟大家提醒
各位該做好的防雷還是要做 雖然現在算放寬了
但還是請不要亂爆雷 雷文條款麻煩詳閱 有問題也可以詢問 感謝
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 60.248.124.155 (臺灣)
"
"suughine","[負雷] 駭客任務，沒有4","Fri Dec 24 01:20:47 2021 ","122","11","雷文防雷資訊頁
 
 
 
~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~
 
 
 
~~~~~~~~~~~~~~~~~~~ 雷文 主文分隔線 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
 
 
 
［勸世文］
你沒看過駭客任務 > 別浪費錢來看
你看過駭客任務 > 駭客任務沒有4
跟環太平洋沒有2一樣
 
整部充滿著導演的惡意
2個多小時的史詩級惡搞電影
只有貓咪可以看的一部可愛貓咪影片
絕無冷場，只有氣功
一個駭客惡搞總集回憶篇
 
重複一次，別浪費錢了
 
#電影已死
 
差點沒氣死
 
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.46.161.61 (臺灣)
"
"heavenbeyond","Re: [請益] 駭客任務2重裝上陣的問題","Thu Dec 23 18:09:03 2021","123","58","「駭客任務1-3在本質上是用科幻/動作/特效等等，所包裝起來的哲學片。」
如果上述那句話你無法接受，那也就沒必要再往下面看了。
對對對，我可以了解，為什麼有這麼多人只喜歡駭客1而不喜歡駭客2/3，就是因為大多數
觀眾進戲院只是為了「看個爽啊~~~」
老子辛辛苦苦工作大半天，花錢進戲院就圖個2小時的放鬆，「你幹嘛裝逼跟我談哲學？」
不是嗎？
但是導演打從一開始的企圖就不單單是駭客1，駭客1只是魚餌。
當然，只喜歡駭客1也很好。但既然你耐著性子重看了駭客2，而且在18年後的今天你依然
有疑問，那麼就值得從另一個層面切入，代領你去更全面地了解駭客三部曲。
我用白話一點的方式講
很多人說尼歐和史密斯像是「硬幣的正反面」，表面上看起來的確如此。
一個救世主  一個大壞蛋 二個人從第一集打到第三集
無論怎麼看，尼歐和史密斯都是死對頭，二人處於完全的對立面。
但我告訴你，白鬍子老爹和史密斯，這二人才是真正處於對立面的角色。
他們二個，一個搞建設，一個搞破壞。
白鬍子老爹=理性和邏輯
史密斯=非理性和反邏輯
如果你能夠深入去看，你會發現「所謂的反邏輯，本身依然是一種邏輯。」
了解這一點非常重要，因為這代表「白鬍子老爺和史密斯處於同一水平！」
是的，他們立場不同，但是他倆處於同一水平，也因此他倆都無法超越。
無論白鬍子或史密斯，他們都不是這個世界所需要的答案。
尼歐就不同了
他不是理性/邏輯的，但也不是非理性/反邏輯的，他是「超越理性和邏輯」的！
就是這個「超越」，讓他處在不同於白鬍子老爹和史密斯的水平，而成為救世主。
導演刻意的安排，讓尼歐「漸進式」的邁向最終的超越。
為了救莫菲斯而不顧自己是莫菲斯的唯一信仰
為了救崔妮蒂而不顧全人類的死活
最終
為了跳脫錫安的無限輪迴而追求和平
這些都不是白鬍子老爹或史密斯能夠理解的，因為他們兩個依然屬於理性和邏輯，
而尼歐超越了理性和邏輯。
從這個角度看，你應該就可以了解：
「史密斯沒有幫任何一方，他在製造混亂，最終是想毀滅一切，甚至他自己。」
白鬍子想要重建一切
史密斯想要毀滅一切
尼歐不再去想建設或是破壞，「當下能取得和平，才是一切！」
導演把很多哲學上的概念都包裝在電影裡，這並非是我自己腦補出來的。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.225.130.200 (臺灣)
"
