"author","title","post_time","like","hate","article"
"justforsing","[閒聊] 2021/09/30盤中閒聊","Thu Sep 30 08:30:01 2021","549","143","==============110/09/30台股資訊重點整理，供股民做投資參考============
台股16855.46▼325.98(-1.90%)成交量3234.21億
台指10 16823▼347(-2.02%)成交量148,685口
盤後10 16746▼72(-0.43%)成交量53,104口
台指期未平倉口數自營商+13,606(+1,180)投信-5,526(-1,320)外資-18,170(+251)
台指選未平倉口數自營商-1,566(-35,707)投信+60(+1)外資-24,187(-693)
最大未平倉量       Call 17300Put15400
最大未平倉變化量Call17300Put15400
----------------------------------------------
道瓊工業34390.72▲90.73(0.26%)
那斯達克14512.44▼34.24(0.24%)
標普500 4359.46▲6.83(0.16%)
費城半導 3263.8▼50.5(1.53%)
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.216.176.32 (臺灣)
"
"underspin","Re: [心得] 最爛的分析師  郭哲榮","Wed Sep 29 20:29:32 2021","57","165","
就是啊
這個所謂分析師執照，正確名稱叫證券分析人員
只是大家都喜歡叫分析師比較好聽
這個證照唯一的難度就是他要1年相關工作經驗
不然實在有夠好考
70%選擇題很多都從題庫出
而且考四科，可以一次一科慢慢考考到過
這樣還有誰不會過?只是分一次過二次過...很多次過而已
投資比較難的證照是CFA
但其實考的內容對預測股價也沒幫助，只是讓你對金融市場有全面粗淺的了解
所以有沒有牌照真的沒差
看投顧分析就跟看報紙沒甚麼差，只是老師幫你摘選新聞
把對他有利的新聞拿出來講而已
主要看投顧就是要學習
到底是甚麼魔力能吸引到這麼多信徒
這個真的是甚麼考試都學不到的寶貴技術
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.193.253.104 (臺灣)
"
"lolic","[新聞] 三商家購10月下旬掛牌上市 目標2023年展","Wed Sep 29 15:16:42 2021","13","89","原文標題：
三商家購10月下旬掛牌上市 目標2023年展店1300家
                                      (請勿刪減原文標題)  
原文連結：
https://money.udn.com/money/story/5612/5780415
(請善用縮網址工具)
發布時間：
2021-09-29 15:09
                                      (請以原文網頁/報紙之發布時間為準)
原文內容：
以美廉社為主要品牌的三商家購10月下旬掛牌上市。
總經理邱光隆表示，為了凸顯「差異化」特色，採社區展店、深耕鄰里的策略，
目前店數逾800店，目標2023年展店1300家，
未來更朝向「每一個村里都有美廉社」的目標持續拓點。
三商家購旗下品牌包含「美廉社」、「心樸市集」、「美廉城超」、「Go美廉」
及「美廉便利架」等，其中以美廉社更次僅次於全聯的台灣第二大超市，
今年1至8月營收為96.03億元，年增8.42%。
邱光隆表示，為了提供消費者更多優質且具差異化的商品，
2010年開始自辦進口引進各國的特色商品，2011年也積極拓展自有品牌，
從研發、製程、評測到最後的上市販售，一條龍的生產過程，
除了做好嚴格的品質把關，更能有效降低成本，並回饋到消費者身上，
讓民眾能用最實惠的價格買到優質的商品。
邱光隆指出，目前自辦進口及自有品牌，加上獨特的散米和散蛋，
銷售業績已占全品項17%，並朝向以差異化商品占25%持續提升消費者黏著度。
此外，邱光隆也說，加盟主也是美廉社一大優勢，
因有較便利商店同業更具彈性的加盟年限及利潤分配條件，日配商品占全店品項數較低，
能有效減少加盟主報廢壓力，不需輪值大夜班的人力配置更吸引許多加盟者
共同創業意願，預估2023年加盟占比將提升至45%。
除了積極展店，三商家購在會員經營不遺餘力，
邱光隆表示，美廉社目前已超過200萬名實體會員，為完整推動虛實整合，
透過美廉社的虛擬二樓「Go美廉」線上平台，
提供美廉社實體通路未販售之高性價比商品。
邱光隆表示，透過強化線上支付和大數據分析，串連會員享有線上線下的雙重購買權益，
在增加消費者對品牌黏著度的同時，也能透過虛實整合的綜效，帶動未來整體營收發展，
以會員消費占比突破70%為目標。
邱光隆也說，2021年4月底，美廉社展開和O2O外送平台合作，拓展美廉社的服務半徑，
讓消費者不用出門，在家也能輕鬆滿足日常用品的購物需求，
有效提升品牌在市場上的市佔率。
心得/評論：                             ※必需填寫滿20字
以美廉社為主要品牌的三商家購10月下旬掛牌上市
其中以美廉社更次僅次於全聯的台灣第二大超市
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.136.143.23 (臺灣)
"
"nextpls","Re: [請益] 2303聯電 技術線性是在做W底嗎？","Wed Sep 29 12:37:24 2021","130","137","※ 引述《chen740530 (chen740530)》之銘言：
: 今天台股再次跌回16800
: 剛剛看到半導體二哥聯電的技術線性
: 發現今天下跌後 發現技術線性圖好像在做右腳
: 跟面板2409友達跟3481群創一樣
: 感覺二哥今天在做右腳
: 接下來W線圖的右手是不是準備要舉起了呢？
: -----
: Sent from JPTT on my Samsung SM-N9750.
晶圓代工只有一個字 穩
大哥台積電本益比25
二哥聯電比價效應
明年eps 5，合理股價125
晶圓代工會成長到2050
接下來每年一直漲價
不是我隨口胡謅
這是很多業內人士的見解
https://reurl.cc/vgdRp1
晶圓代工並不是景氣循環股
像航運這種運費只漲今年
明年準備打回原形
晶圓代工會旺到2050
所以不必看技術面庸人自擾
投資看的是未來十年的願景
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.216.45.130 (臺灣)
"
"TOMMY75410","Re: [請益] 美股這樣下殺 怎麼辦","Wed Sep 29 01:55:08 2021","52","11","明天就是無腦空
第一空大台
直接滿倉歐印房子增貸
第二目標面板三貓
要說最爛沒有之一
第三空貨櫃三雄
尤其最爛的阿明
第四台gg，adr跌3%明天換算580以上就是空

然後睏飽數錢！
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.74.116.122 (臺灣)
"
"chen740530","[請益] 大戶持有率低於20% 15%的類股能碰嗎？","Tue Sep 28 22:15:18 2021","283","142","
台股受到當沖新制影響
成交量低迷 不到3000億
部分類股大戶持有率一路下探
有的低於20% 有的甚至低於10%
而散戶持有率高達50％ 60％
像這種大戶持有率低的類股 股價都一路下探
甚至股價去挑戰前低
如果從股價來看 真的很想讓人進場
但外資 投信 自營商 主力 是不是不會進場了呢？
這樣的類股是不是很雷不能去接呢？
-----
Sent from JPTT on my Samsung SM-N9750.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.12.7.23 (臺灣)
"
"kof70380","[新聞] 涉炒股爭議 聯準會2官員同日宣布退休","Tue Sep 28 18:39:49 2021","465","146","原文標題：
涉炒股爭議 聯準會2官員同日宣布退休
原文連結：
https://ec.ltn.com.tw/article/breakingnews/3686183
發布時間：
2021/09/28 15:46
原文內容：
美國聯準會（Fed）達拉斯聯邦儲備銀行總裁柯普蘭（Robert Steven Kaplan）和波士頓
聯邦儲備銀行總裁羅森格倫（Eric Rosengren）去年因涉及炒爭議受到審查，2人接連在
週一宣布退休。
《路透》報導，柯普蘭在週一下午表示，投資爭議恐影響聯準會工作，因此決定於10月8
日退休。羅森格倫也在同日表示，由於個人長期健康問題，將在本月30日退休。
2020年疫情爆發後，數百萬美國民眾失業，聯準會推動重大政策提振金融市場及經濟，與
此同時，柯普蘭與羅森格倫因進行投資交易面臨抨擊及要求下台的聲浪，也引發外界質疑
聯準會的道德規範要求是否確實執行。
聯準會主席鮑爾（Jerome Powell）本月稍早呼籲，對Fed的道德規定進行審查，並表示，
政策需要改變。在鮑爾公開喊話之後，兩人宣布將退休。
根據日前公布的財務資料顯示，柯普蘭在2020年進行價值數百萬美元的股票交易，羅森格
倫則是投資房地產投資信託基金（REIT）。這些內容和過去幾年情況相比並沒有巨大的差
別，兩人也強調投資交易都是在獲得道德規範官員許可下進行，但在疫情衝擊經濟下，這
些投資仍被認為有問題。
柯普蘭在聲明中表示，聯準會正接近美國經濟復甦的一個關鍵點，正在研究貨幣政策的未
來道路，不幸的是各界對於投資爭議的關注，可能會分散聯準會執行重要工作的注意力。
羅森格倫將在明年6月滿65歲，達到聯準會法定退休年齡，屆時他將不得不退休。提早宣
布退休的羅森格倫聲明中透露，自己在2020年6月被列入腎移植的名單，希望改變生活方
式，保護身體健康，整份聲明中未提及投資爭議。
美國總統拜登目前正在評估是否讓聯準會主席鮑爾連任，同時也準備提名多達3人進入聯
準會的7人理事會。報導指出，兩人的卸任有望使聯準會地區銀行總裁的組成更加多元化
。目前12名聯邦儲備銀行總裁中有7人是白人男性、3名白人女性及2名非白人男性。

心得/評論：
有人說他坐上這位置不缺這點錢，請問有人嫌錢多的嗎？如果真不缺錢，為何買股票？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.239.39.199 (臺灣)
"
"zxcvxx","[新聞] 美國商務部要求半導體代工業者45天內填報","Tue Sep 28 14:39:02 2021","295","205","原文標題：
美國商務部要求半導體代工業者45天內填報RFI供應鏈資料
                                      (請勿刪減原文標題)  
原文連結：
https://bit.ly/3EZSmys
(請善用縮網址工具)
發布時間：
2021年9月28日
                                      (請以原文網頁/報紙之發布時間為準)
原文內容：
2021年9月23日，美國商務部長Gina Raimondo和國家經濟委員會主任Brian Deese召集了
半導體產業會議，包括台積電、英特爾、三星、高通等半導體大廠及科技大廠蘋果、微軟
等，還有汽車製造大廠戴姆勒、寶馬等都與會，共同討論了行業在應對供應鏈挑戰和提高
供應鏈透明度議題。這是繼拜登政府於4月和5月主辦的會議之後，再次要求包括改善整個
供應鏈的透明度，以及改善晶片消費者的供應鏈議題。
其實，美國拜登首次曾於2021年4月12日舉行晶片會議，政府高層與汽車製造商和半導體
製造商共同商討全球汽車晶片短缺及半導體供應鏈失衡問題。然而，歷經一年的全球晶片
供需嚴重失衡，仍未見緩和跡象。根據美國顧問公司AlixPartners最新預估，由於供應鏈
中斷及COVID-19疫情大流行而打亂產業供需平衡，使得全球汽車製造商於2021年可能損失
達2100億美元，且少生產770萬輛車。
商務部長 Gina Raimondo重申，需要帶頭解決業界因全球晶片短缺而出現的供應鏈瓶頸，
而工業界重申其對供應鏈透明度的承諾，這將有助於讓美國工人繼續工作並允許工廠按時
生產商品。
商務部和國務院正在共同管理一個早期預警系統
因應全球大流行加劇晶片短缺，美國政府迅速採取行動與外交夥伴合作，加強重點生產地
區的公共衛生應對措施，以支持工廠安全復工。政府宣布正在使這項工作正式化，商務部
和國務院現在正在共同努力管理一個早期預警系統，以主動管理與關鍵貿易夥伴公共衛生
發展相關的潛在半導體供應鏈中斷。
根據這項加強工作的目標包括及早發現潛在的中斷、加強與外國政府和行業的接觸以及提
高整個供應鏈的透明度，同時平衡工人的健康和安全與關鍵行業的安全重新開放，並支持
當地的公共衛生應對措施。美國國際開發署和疾病預防控制中心的技術專家將在執行這項
任務中發揮關鍵作用。
商務部積極要求代工業者45天內自願填報RFI供應鏈資料
還有，商務部對晶片短缺採取“積極”行動而發出一項RFI請求（Request for
Information），要求供應鏈上所有部分——生產者、消費者和中間商——自願共享有關
庫存、需求和交付動態的信息（all parts of the supply chain – producers,
consumers, and intermediaries – to voluntarily share information about
inventories, demand, and delivery dynamics）。商務部宣稱建立RFI目標以了解和量
化可能存在瓶頸的位置，並呼籲企業領袖在未來45天內對RFI做出回應，並幫助提高供應
鏈內的信任度和透明度。
商務部宣稱解決晶片短缺的長期解決方案，仍然很重要，也是參議院投票批准 520 億美
元用於促進美國半導體生產，並在商務部建立新的供應鏈彈性計劃，以便能夠監控漏洞和
採取行動關閉它們。這些行動對於提高美國的經濟競爭力和國家安全都至關重要。
會後採訪：白宮考慮援引國防法獲取晶片數據
美國商務部長在接受採訪表示，拜登政府正在考慮援引國防生產法（DPA），以迫使半導
體供應鏈中的公司提供有關晶片庫存和銷售的信息。
目標是緩解美國汽車生產停滯和導致消費電子產品短缺的瓶頸，並確定是否存在可能的囤
積行為。幾個月來，商務部團隊一直在尋求明確公司如何分配半導體供應。之前召集來自
不同行業的公司的會議，並沒有提高透明度，許多公司拒絕將商業數據交給政府。
美國商務部現在要求企業在45天內填寫調查問卷，提供供應鏈信息。該請求是自願性（
voluntary），但Raimondo表示，她警告行業代表，如果他們不回應，她可能會援引《國
防生產法》或其他工具來強迫他們採取行動。
業界反應：可能會導致代工廠處於不利位置
一些與會者私下表示，他們擔心透明度措施可能需要披露許多公司機密的定價資料。業界
人士表示，美國要求供應鏈業者在45天內填報相關數據，包括庫存、銷售分配及客戶等資
料，等同於向外界揭露企業商業機密，可能會導致代工廠處於不利位置。此外，透露良率
等生產數據的細節將使代工企業對買家處於不利地位。
其他專家指出，美國政府要求的信息也可能影響半導體晶片的整體市場價格，當發現A公
司的晶片庫存水準很高，那麼議價談判後，向客戶提供的價格很可能會被下調。
美國可能考慮援引國防生產法（DPA），該法律授權美國總統要求公司接受國防所需材料
的合約並對其進行優先生產。還允許總統指定禁止囤積或哄抬價格的材料。總統還可以迫
使工業擴大基礎資源的生產，將原材料分配給國防。
全球半導體行業，尤其是美國以外的公司，擔心這樣的商業機密信息要求，可能在很大程
度上使美國公司受益。

心得/評論：                             ※必需填寫滿20字
美國政府為了清查半導體供應鏈，解決短缺問題，希望產業能提供需求、庫存相關訊息，
廠商則擔心敏感訊息外洩。

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 203.145.192.245 (臺灣)
"
"freeclouds","Re: [新聞] 上海美西線海運價 大跳水","Tue Sep 28 08:30:42 2021","557","112",":                             上海美西線海運價 大跳水
世界的工廠又不是只有中國，這次中國限電限產區域是以電子產品為主的
江蘇、浙江、廣東等省份 大家都知道大部分電子產品都是空運為主 誰跟你走海運
退萬步言，中國工廠不生產 世界上還有一堆工廠 東南亞、印度、中南美洲
難道從越南工廠 印尼工廠 馬來西亞工廠 印度工廠 巴西工廠 等出貨就不走海運嗎
只要需求不減 訂單就會轉單而已 船只是從別的地方出發 而不是不跑了
別把中國看得那麼偉大 昨天道瓊還是繼續大漲 根本沒受到中國限電限產影響
受影響的也是那斯達克那些電子股而已 真的電子產品出不來 也是航空股倒楣而已
貨櫃航運 只是換個地方出航 別忘了美國的肯德基還在缺雞肉 COSTCO還在缺衛生紙
美國大宗物資貨品 還在等貨櫃船進港補貨 上海運價跌 不代表別處的運價沒有漲


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.9.50 (臺灣)
"
"season2011","Re: [新聞] 北京瞭望／大陸限電限產 內有玄機","Mon Sep 27 20:52:30 2021","232","101","
講動機就麻煩  因為無法證明看法
所以應該看的是事實  跟會持續多久
好像是先到明年三月
不管怎樣
已經發生的是  大面積停電限產
所以物價會飛高
然後因為大規模減產
超過某個限度船運會沉  不過估不出來範圍
簡直是傳產大福音
台股真有機會上兩萬了
然後想不通的是電子產品
尤其是面板
中國大規模停工加打房  內需一定縮到不行
消費型產品到大陸的一定很慘
不過面板主要產能在大陸
一限產下去面板爽翻天
可是面板需求萎縮就有大陸打房的功勞
再加上停工  老百姓身上就沒錢
報價到底是漲是跌  真是不好判斷
大規模的通膨
美國也不是沒有解決的辦法
就是會加速收回QE與升息
收回QE 到升息  資金派對結束
又給上兩萬有個巨大隱憂
所以感覺  短多長空
會上兩萬放空的被尬飛
然後做多的  減QE 跟升息被吊在兩萬
還需要更多情報來做判斷

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.46.3.36 (臺灣)
"
"nodnarb1027","[新聞] 郭明錤：欣興明年上半年積極爭取非蘋ABF","Mon Sep 27 17:55:06 2021","43","43","----------------------------------發文提醒-------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 https://bit.ly/ 縮網址，連結能不能點擊者板規1-2-2處份。
3.心得/評論請盡量充實，*[m心得過短或濫竽充數將會以1-2-3&一行文規範水桶處份
4.發文請依照格式文章標明段落，不符合格式者依4-1刪文處分。
---------------------------- 以上注意事項應刪除 -------------------------

原文標題：郭明錤：欣興明年上半年積極爭取非蘋ABF訂單 南電受衝擊
                                      (請勿刪減原文標題)  
原文連結：https://news.cnyes.com/news/id/4730328?exp=a
(請善用縮網址工具)
發布時間：2021/09/27 13:00
                                      (請以原文網頁/報紙之發布時間為準)

原文內容：
天風證券分析師郭明錤今 (27) 日發表最新報告指出，在零組件短缺、需求結構改變及新
舊產品轉換等因素影響下，蘋果配備自製處理器的 MacBook 機種可能砍單 15%，預期欣
興 (3037-TW) 將自明年上半年更積極爭取非 Apple 的 ABF 載板訂單，南電 (8046-TW)
恐直接受到影響。
天風證券最新報告下修蘋果明年上半年 MacBook 出貨量約 15%，預期對供應鏈的影響將
自明年第一季中期開始。追究 MacBook 砍單原因之一就是零組件短缺，缺貨最嚴重的零
組件是電源 IC，德儀交期已長達 52 週，另外，後新冠肺炎時代需求改變，也影響
 MacBook 需求。
天風證券預測，配備蘋果自製處理器的 MacBook Air ，將在明年第二季末或第三季初期
進入量產，在新舊產品交替期，連帶對相關訂單造成影響。
郭明錤強調，欣興將在明年上半年更積極爭取非蘋陣營 ABF 載板訂單，預估南電受影響
程度大，在 MacBook 供應鏈中，市場預期成長展望最高的零組件為 ABF 載板，因此投資
風險較高。
郭明錤強調，欣興為 Apple Silicon ABF 載板獨家供應商，預期欣興將在明年上半年更
積極爭取非蘋果的 ABF 載板訂單，提升擴產後的產能利用率。市場低估欣興擴產幅度，
意味著市場也同時低估 ABF 載板產業的競爭。欣興在 2020 與 2021 年的資本支出分別
約為 240 億元與 340 億元，大部分用於擴充 ABF 產能。欣興 2020 年提升 ABF 載板產
能約 10-15% ，合理推估 2021 年的產能提升至少 15-20%，高於市場預期的 10%。
郭明錤指出，因 AMD 為 ABF 載板關鍵客戶之一，因此認為對欣興提高產能利用率最有效
率的策略就是取得更多 AMD 訂單，對南電造成直接影響。其他 PC 品牌廠也可能會遭遇
蘋果遇到的「零組件供應短缺」與「後新冠肺炎疫情的需求結構改變」挑戰，MacBook 砍
單可能是 ABF 載板投資風險提升的早期指標。
郭明錤強調，因超過 50% 的 ABF 載板用於 PC 及 NB，又主要 ABF 載板廠擴產幅度在
 2021 與 2022 平均為 15-20% 年增或以上，代表 ABF 載板供需缺口將自 2022 年開始
見到顯著改善，預估 ABF 載板訂單可見到 2022 年，但交期 (lead time) 因供需缺口改
善，最快今年第四季開始顯著縮短，意味 ABF 載板供應商競爭程度將提升。
心得/評論：                             ※必需填寫滿20字
專業分析蘋果的郭大分析師開釋了欣興有單
but 昆山限電
欣興南電不用吵架了
一起下去玩

--
推 allanbrook: 阿爾敏 都這麼熟了 你知道的05/26 23:43
推 reminsky: 阿爾敏上推特熱搜榜 真的很熟05/26 23:47
推 msdie911545: 來見熟人啦05/26 23:47
推 watchr: 熟人05/26 23:51
推 doraemon8709: 阿爾敏真是個早熟的孩子呢05/26 23:52
→ LouisLEE: 大家的熟人 阿爾敏登場05/26 23:54
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 140.112.125.34 (臺灣)
"
"coconing","[情報] 110年09月27日 三大法人買賣金額統計表","Mon Sep 27 15:07:53 2021","291","135","http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html
110年09月27日 三大法人買賣金額統計表
單位名稱        買進金額(億元)  賣出金額(億元)  買賣差額(億元)
自營商(自行買賣)    26.73          26.98           -0.25
自營商(避險)        52.67          50.39           +2.27
投  信              41.72         46.65            -4.92
外資及陸資         803.22         764.68          +38.53
外資自營商           0.15           0.13           +0.02
===========================================================
合  計             924.34         888.72          +35.62
法人成交比重31.19%    
--
一頁書：世事如棋，乾坤莫測，笑盡英雄啊～～～
一夜輸：股市如棋，漲跌莫測，坑盡散戶啊～～～
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.43.148.88 (臺灣)
"
"charloette","[新聞] 泰博血氧機，政府捐贈、悠遊卡敬老方案同","Mon Sep 27 11:52:16 2021","509","30","
原文標題：泰博血氧機，政府捐贈、悠遊卡敬老方案同採用，營運添動能
原文連結：https://reurl.cc/35j290
發布時間：2021年9月22日
原文內容：
【財訊快報／記者何美如報導】新冠肺炎疫情一波未平一波又起，可自我健康監測的血氧
機炙手可熱。繼政府感謝日本疫苗捐贈，宣布捐贈日本1萬台血氧儀、1008台製氧機，此
一萬台的血氧機就是泰博(4736)提供，而台北市也推五倍券加碼優惠，悠遊卡綁定的敬老
愛心卡，可用「超值激省價」購買電動牙刷、血氧機或血壓計，其中，血氧機就是選用泰
博，此將為9月甚至第四季營運添新動能。 日本政府5度贈台灣新冠肺炎AZ疫苗，數量共
390萬劑，為感謝日本援贈疫苗，政府捐贈日本1萬台血氧儀及1008台製氧機等醫療物資，
駐日本代表處9月16日在日本衆議院國際會議室舉行公開捐贈儀式。駐日代表謝長廷在臉
書上貼文指出，最近日本媒體報導在家療養的病患急需氧氣機，台灣很關心，本次捐贈由
日華懇的古屋圭司會長、幹事長岸信夫及副會長衛藤晟一代表接受。
本次政府捐贈日本的血氧機，就是向泰博(4736)採購，法人評估，除了此筆訂單對泰博的
業績的貢獻，也有助血氧機品牌在日本的知名度提升，對市場拓展推一把。
無獨有偶，針對台北市五倍券加碼優惠，市長柯文哲在16日記者會也宣布，綁定敬老愛心
卡，可用市價一折加價購健康防疫家電，包括電動牙刷組、手持式血氧機、手臂式血壓計
，共限量1萬名，其中血氧機就是採用泰博旗下的威創V-Trust手持式血氧機。
泰博科技持續擴大醫材版圖，除了原有的主力產品血糖檢測，去年以來在疫情加持下，防
疫商品銷售更是出色，額/耳溫槍熱賣，今年5月以來抗原快篩更大量出貨，血氧機也一度
賣到缺貨，抗原快篩第三季以來，除了國內維持30～50萬劑，更大量出貨東南亞，包括泰
國、越南，法人預估，第三季營收可望挑戰20億元，較前一季成長二成，第四季持穩，全
年EPS將超過20元，再創歷史新高。

心得/評論：                             ※必需填寫滿20字
泰博國內快篩毛利率至少有 6 成，高於海外市場
目前泰博海外市場除泰國與越南，近期再取得南非認證
並提前建立庫存，若有快篩需求，可立即下單與拉貨
有望成為下一個海外營收成長動能。

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.38.17.109 (臺灣)
"
"icehorng","Re: [標的] 2385 群光 請益","Mon Sep 27 08:29:54 2021","75","25","※ 引述《nodgdi ( ccc)》之銘言：
: 1. 標的：2385 群光
: 2. 分類：請益
: 3. 分析/正文：
: 近10年來配息都在4塊左右
: 近8年來每年eps都在5元以上
: 今年累積月營收也比去年成長
: 今年上半年eps也大於去年上半年
: 不過今年4/9日除息之後外資一路超級賣
: 投信近三天也在賣
: 雖然都沒有賣破底
: 不過籌碼結構50張以下的人數和比例都是近期新高
: 感覺怪怪的
: 最近有什麼壞消息嗎??
: 4. 進退場機制：(非長期投資者，必須有停損機制。請益免填)
看一下eps
今年第二季eps 1.87 上一季2.23 月減
去年第二季 eps 3.40（因為第一季遞延）
但是帳面看起來就是
年減月減 難怪一直跌
不過這隻穩定配息4塊以上
殖利率5%以上 再跌就6%了
散戶還不買爆 怕跌爆

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.72.175.64 (臺灣)
"
"lovecorgi","Re: [標的] 3034.TW 聯詠 請益","Sun Sep 26 21:08:22 2021","475","120","※ 引述《Paul1021 (胡迪)》之銘言：
: -------------------------------------------------------------------------
: 1.發標的文未充實內文，多空理由不充實者，板規1-1-5或4-4處份
: 2.進退場機制若非長期投資，請輸入停損價，否則依板規1-1-6處份
: 3.請依格式輸入內容，未依格式者板規1-1-2砍文處份。
: 標題請使用以下格式：股號.市場碼+股名+分類 (市場碼：TW US HK CN JP KR...)
:                  ex [標的] 2330.TW 台積電 長期不停損多
:                  ex [標的] TSLA.US 特斯拉 馬斯克火星多
: ---------------------按ctrl+y 可刪除以上內容。----------------------------
: 1. 標的：  3034.TW 聯詠
: 2. 分類：請益
: 3. 分析/正文：請問大家,如果當初不慎聯詠買在高點,例如買在560,580,甚至買在600
或
: 是650,目前除息過一次後,買在650的成本為635,如果現在420加碼一張,成本就變成527.
5,
: 如果打算死不認賠,打算跟聯詠凹下去,大家覺得有機會轉虧為盈嗎?聯詠獲利能力跟股
利
: 都很穩定啊!我甚至覺得聯詠獲利能力根本不輸聯發科,如果我打算跟它凹下去,大家覺
得
: 我的勝算高嗎?
龍頭股凹單一定勝率很高～！
尤其搭配本多的話一定是最大贏家～！
現在你買在650元一張～！
如果未來跌到100元你加碼100張～！
等於一張成本只要105塊～！
隨便一根就解套囉～！
何況目前很難跌到五年前的價位～！
而且配息都蠻大方的～！

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.224.125.28 (臺灣)
"
"aapcao","[新聞] 大陸加碼限電「鋼鐵等行業被迫停產」","Sun Sep 26 15:52:32 2021","544","44","----------------------------------發文提醒-------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 https://bit.ly/ 縮網址，連結能不能點擊者板規1-2-2處份。
3.心得/評論請盡量充實，*[m心得過短或濫竽充數將會以1-2-3&一行文規範水桶處份
4.發文請依照格式文章標明段落，不符合格式者依4-1刪文處分。
---------------------------- 以上注意事項應刪除 -------------------------
原文標題：大陸加碼限電「鋼鐵等行業被迫停產」　廣東啟動企業「開三停四」
                                      (請勿刪減原文標題)  
原文連結：https://www.ettoday.net/news/20210926/2087519.htm?from=ettoday_app
(請善用縮網址工具)
發布時間：2021年09月26日 10:17 記者鄭思楠／綜合報導
                                      (請以原文網頁/報紙之發布時間為準)
原文內容：
大陸多地近期紛紛下發「能耗雙控」（指同時控制能源消耗總量和強度）的政策文件，各
類高耗能、高汙染的行業紛紛被迫停工，江蘇、雲南、浙江等地已傳出有大批上市公司公
告因限電被迫停產。廣東省發改委昨（25）日發文證實，全省各市已啟動「有序用電」預
案，啟動部分企業採取「開三停四」，或「開二停五」的錯峰用電。
廣東發改委在微信公眾號發文指出，廣東是自9月上旬以來，在副熱帶高壓、「康森」、
「燦都」雙颱風影響下，持續高溫乾旱，用電需求不斷攀升，又遇「金九銀十」訂單高峰
期，偏偏能源供應吃緊、燃料價格攀升且機組長期頂峰發電設備存在缺陷等因素影響，致
使電力供應緊張。廣東發改委強調，為應付電力供給，目前正在協調其他地區電力支應，
以增加供電。
事實上，大陸今年加強落實「能耗雙控」（能源消耗總量和強度雙控）政策，限制高耗能
產業煤、電用量。據《第一財經》報導，今年以來，大陸對「能耗雙控」的考核就一直比
較嚴格，考核結果將會作為當地官員工作考評的依據。
大陸國家發展改革委8月也公布，今年上半年，青海、寧夏、廣西、廣東、福建、新疆、
雲南、陜西、江蘇等9個省（區）能耗強度不降反升，被列為紅色的一級預警；在能源消
費總量控制方面，青海、寧夏、廣西、廣東、福建、雲南、江蘇、湖北8個省（區）也被
列為紅色的一級預警。
報導指出，上述地區的政府近期都在陸續加碼「能耗雙控」的監管工作與督查。例如，江
蘇「能耗雙控」衝擊重點用能行業，鋼鐵行業受到的影響首當其衝，目前已開始力度空前
的停產限產。
據《財新網》報導，江蘇連雲港一家鋼廠表示，該公司9月11日至9月30日全面停產，所有
高爐和整體工序都已關停。這家鋼廠負責人說，「我做鋼鐵行業20年，從來沒有限產將近
一個月，過去只有在天熱時的用電高峰期會限產幾個小時或半天。」該負責人表示，停產
對企業造成的損失難以統計，除了產量減少還有員工工資、高爐重啟等成本，而且10月可
能還會繼續停產。
據《財新網》指出，除鋼鐵企業外，江蘇的化工、水泥、冶金等相關企業也受到限產停產
影響。浙江雖不在前述紅色一級預警名單，但近期同樣傳出有大量紡織印染、化纖等高耗
能企業被緊急要求停產至本月底，浙江鋼鐵企業的限產也已明顯趨嚴。
心得/評論：                             ※必需填寫滿20字
中共官員對年度考核相當重視 不照中央指示就別想升官
不但讓利 而且是直接停產 看看鋼價有沒有機會北上啊
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.250.207.239 (臺灣)
"
