"author","title","post_time","like","hate","article"
"q347","[新聞] 利物浦汽車爆炸案後 英國提升恐攻威脅等","Tue Nov 16 07:50:47 2021","457","171","利物浦汽車爆炸案後 英國提升恐攻威脅等級
https://www.cna.com.tw/news/firstnews/202111150363.aspx
中央社
（中央社倫敦15日綜合外電報導）英國利物浦市的婦幼醫院外昨天發生汽車爆炸，警方今
天將此案定調為恐怖攻擊進行調查。內政大臣巴特爾表示，已將國內的恐怖攻擊威脅等級
提高至「嚴重」，意味很可能發生恐攻。
法新社報導，巴特爾（Priti Patel）告訴媒體，安全機構負責訂定恐攻威脅等級的聯合
恐怖攻擊分析中心（Joint Terror Analysis Center）已將威脅等級由「重大」（
substantial）調高至第二高的「嚴重」（severe）。
首相強生（Boris Johnson）在召集政府緊急應變小組會議（COBRA）後表示，英國不會接
受恐怖主義的威脅，不會向這種行徑投降。
英格蘭北部利物浦市的婦幼醫院外昨天發生汽車爆炸，造成1死1傷。西北地區反恐警察局
（Counter-Terrorism Policing Northwest）助理局長傑克森（Russ Jackson）表示：「
雖然這起事件的動機尚未確定，就所有情況來看，它已被定調為恐攻事件，反恐警局仍在
繼續調查。」（譯者：林治平）1101115


這就是錯誤的政策所導致
2014年 政府說台灣用電2015-2025零成長
所以你用那些綠電根本夠
結果現在根本不夠
昨天還有新聞說 到2028年之前 用電成長只會2.5%
放你媽狗屁
英國蔡英文強森在那邊說英國脫歐之後多好
根本低能
--
不可忘記的憤怒：
20200604 鐵警李承翰父親 長期鬱悶吐血亡
https://www.youtube.com/watch?v=b9LglH7ni6A
https://i.imgur.com/4CW4Npj.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 121.254.66.76 (臺灣)
"
"bezbol","[黑特] 塔綠班立委是否該勸離整個雙北居民","Tue Nov 16 04:14:37 2021","269","123","
塔綠班真的很關心人民安危
核四蓋在幾萬年沒動的斷層上
還擔心核四會因為地震爆炸
塔綠班綠委應該也會想要勸離整個雙北居民
雙北都坐落在大屯火山周圍
萬一噴發會危及數百萬人性命
塔綠班真的很會為大家著想
建議塔綠班立委
推動2022廢除雙北家園
讓雙北人搬到更安全的南部
雙北搬離了，整個北部清空
也可以啟動核四
就算核四爆炸也不會傷及人民
真是一石二鳥之計
--
Sent From My Asshole
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.229.252.123 (臺灣)
"
"ipojay","Re: [討論] 美國人 把台灣賣給中國 完全合法吧？","Mon Nov 15 23:47:36 2021","461","174","※ 引述《Behind4 (背後4)》之銘言：
: 台灣人愛台灣
: 土生土長的本土台灣人
: 說土生土長的本土台灣話
: 可是呀
: 按照台灣未定論來說
: 台灣只是暫時交給中華民國代管
: 如果
: 美國要把代管對向
: 改成中華人民共和國
: 也是合法的吧？
: 不知道能賣多少？
: http://i.imgur.com/6JhJM2d.jpg
: https://i.imgur.com/b36YDfu.jpg
: https://youtu.be/7_yHF3VwoA4
台灣有些人幻想美國會出兵護台
但更會幻想的是5毛跟9.2，一直在幻想美國會把台灣賣給中國
美國是一個非常自私的國家
自私到要全世界以美國為馬首是瞻，永遠稱霸全球，這是美國最終利益
要實現這個最終利益就是打擊首要與潛在對手
上一個是蘇聯，垮台後接手的俄國體質太虛
現在是的首要對手是中國
每天派軍艦、飛機在南海，台灣海峽繞來繞去
難道是要來浪費油錢嗎?
把台灣賣給中國，美中在東亞的均衡在一減一加之下會迅速倒向中國
而且還發出一個訊號給盟友 - 我世界超強 美國 對 中國 投降
然後這個效應還是連鎖的
美中國力會在一退一進之下被拉近
中國會漸漸把美國勢力趕出東南亞，南太平洋
最後中國的軍艦會在美國後院中南美洲繞來繞去
美國會滿足5毛跟9.2的幻想嗎?
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.40.226 (臺灣)
"
"Zcould","Re: [討論] 今年聖誕節歐洲會有多嗨？","Mon Nov 15 22:40:33 2021","60","145","不自由，毋寧死。
人生在世這個不准那個不行，太麻煩了
※ 引述《ceiba5566 (Ceiba56)》之銘言：
: 現在離聖誕節還有一個多月，疫情已經炸裂到突破天際
: 等到聖誕節真的到來，大家來個長途大移動，家族大聚餐，體液大交換
要人不移動、不聚餐、不交換，這樣人活著又有什麼意義?
: 過沒幾天再來個跨年，跟朋友通宵達旦、徹夜狂歡
: 把去年憋了一年沒嗨到的，在今年一次嗨回來
今年不嗨，怎麼知道明年還有沒有機會嗨?
就算沒染疫死，怎麼知道不會因為其他死呢?
人生苦短及時行樂有何妨?
就算死了，也只是早一點去見神而已，
何況人最後一定會死，只不過是早一點或晚一點的差別而已
: 大家覺得今年年底，歐洲疫情會有多嗨呢？
: 各國政府有那個膽子在一堆人打完疫苗後搞Lockdown嗎？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.226.25.163 (臺灣)
"
"sea130281","[討論] 你是真正的不問立場的中立選民嗎？","Mon Nov 15 21:40:42 2021","227","13","現在不論政黑還是八卦，基本已經不問是非
先扣人韓粉，四趴，塔綠班
但是否忘了，中立選民才是大多數？？
我投過國民黨，也投過民進黨
嘲弄過死韓粉，對著打高端的塔綠班哈哈大笑
柯文哲那媽寶放的屁我報以冷笑
我不對任何一個政黨忠誠
因為他們不會給我錢
我投我要的人，他做的讓我不滿我就嗆爆
管他是哪一黨
我上次總統投給民進黨
但我拒絕打高端，公投我要兩個同意
因為不是我投給你，就要全盤接受你的東西
這才是一個民主國家的人民該有的
你們是這樣嗎？

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.53.33.92 (臺灣)
"
"destiny1895","[討論] 挺國產疫苗的廢物在找褲子嗎？","Mon Nov 15 20:07:14 2021","90","116","之前有些人挺民進黨政府挺到頭腦壞掉了
整體在那邊吹捧高端
還說不會影響未來出國權益
結果好了，現在打高端有幾個國家可以去呢？
他媽連大陸兩個疫苗都比不上，當初就可以預測的東西
是在蝦挺三小？
高端疫苗本身沒有問題，也可以預期是個好疫苗
但錯就錯在沒有三期數據可以證明效果
應該循序漸進，而不是緊急授權騙了一堆廢物
是說這些廢物塔綠班也是心甘情願被騙啦

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.140.70 (臺灣)
"
"dean1990","[討論] 是因為沒人接班所以陳時中不下台嗎？","Mon Nov 15 19:21:10 2021","89","72","3+11政策、國產疫苗政策，
就現在看來，是失敗的政策。
政策失敗，就得有人負政治責任，要有人下台，
舉世皆然。

一樣或類似的情形，在馬英九時代，
甚至是陳水扁時代，
我都可以想像有人下台。
甚至早一些，太魯閣號事故，
林佳龍也負起政治責任下台了。

防疫政策錯誤，死了幾百人，
疫苗政策錯誤，打了國產多數國家都去不了，
而要重新打兩劑國際疫苗，
持平而論，早該下台。
不過，陳時中似乎仍然穩穩的。

下台確實無助解決問題，
我也不認同下台是個好的文化，
只是覺得，依慣例，陳時中該下台了吧？
陳時中沒下台，政治上是個異常的現象。
針對這個異常的現象，
想客觀的與各位討論，
是衛福部長是個好缺，陳時中後台夠硬，
所以撼動不了陳時中的位置？
還是衛福部長是個屎缺，黨內沒人要接，
所以陳時中只好被迫繼續留著？
還是什麼其他原因呢？



--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.230.24.95 (臺灣)
"
"gogobar","[新聞] 嗆中央開放高端混打 柯文哲：不被國際認","Mon Nov 15 18:10:59 2021","256","115","1.新聞網址︰
https://udn.com/news/story/122190/5892335
2.新聞來源︰
聯合新聞網
3.完整新聞標題
嗆中央開放高端混打 柯文哲：不被國際認可叫重打
4.完整新聞內容︰
台北市長柯文哲今天至市議會備詢，談到中央流行疫情指揮中心因應民眾緊急出國需求，
宣布曾接種1劑或2劑高端疫苗者可混打國際認可的AZ、BNT、莫德納疫苗，他直言這就是
重打，不是混打，因為高端不被國際承認。
柯文哲表示，高端疫苗拿不到WHO國際認證，這是早就知道的事，早在一年前，他就預測
是這樣，因為這是強權決定市場，高端拿不到WHO認證，不被國際社會承認，這已經是重
打。
柯文哲也說，因為國際認證的疫苗都為世界強權的國家，包括中、美、英、蘇、德的疫苗
，這是強權在決定市場，台灣的高端疫苗拿不到WHO認證，本來就是預測得到的事情，因
為不被國際社會承認，所以這已經是重打，兩劑都被承認的，才叫混打。
5.附註、心得、想法︰
阿北又誠實啦XDD
不被WHO承認的高端垃圾,在歪國人眼中跟生理食鹽水是一樣的意思
你牠媽打完兩針生理食鹽水,然後想用""混打""國際認證疫苗來呼弄喔XDDD
可悲
去喝酒會有人說我""混喝""白開水所以醉惹嗎? 不被笑智障我隨便你
更可悲的就是塔綠斑還高潮可以打四劑XDDDDD
一群低能兒XDD
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.235.202.115 (臺灣)
"
"kusowan","Re: [討論] 中國人會有台灣人憑甚麼享受民主自由","Mon Nov 15 17:07:28 2021","202","192","只能說一點
就是天下沒有免費的東西
國教也是
現代國家
worldview成型最重要的6-18歲
全世界都是在國家創設的學校
用國家意識形態培養的老師教導小孩
所以說你在一個國家上完國教（對岸叫義務教育）
等於你大腦中已經有了這個國家給你的“原廠設定”
比如民主自由是必須堅持的價值
這就是臺灣教育的“原廠設定”
回到原po的問題
在跟對岸朋友交流一些敏感課題過程中
如果感覺到了矛盾與不快
那麼根源是來自於他的“原廠設定”
還是他本人的惡意
下這種判斷是每一個受過良好教育人的基本功課
大概4這樣
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 155.69.167.3 (新加坡)
"
"ysb727","[討論] 蘇光頭真的70up？講話回嘴一把抓","Mon Nov 15 16:16:45 2021","216","207","實在有嘴
代表作很多
我就不一一講述了
身邊也有70up的老人
但蘇光頭
還真的是嘴巴最溜的
思考也是很快地就可以回記者
感覺比記者還犀利
到底為什麼一個70up的老人
還是這麼聰明靈活？
還是有在吃魚油（？）
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.160.92.60 (臺灣)
"
"words2012","[黑特] 怎覺得台灣治安越來越差,記者刻意報導嗎?","Mon Nov 15 15:41:50 2021","267","112","怎麼覺得壞男人好像越來越多!?
幾乎每天都有社會案件

最大的是台中三流氓瘋狂毆打學生
前幾天還有酒駕直接撞死夫妻

昨晚是兩人毆打加油站員工

更早是屏東壞男人攻擊超商女店員

奇怪，怎麼覺得治安越來越差!?!?
這是正常數量，只是記者瘋狂報導?
還是治安真的變差了!?
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.240.98.146 (臺灣)
"
"s3z15a3z15a","[討論] 11/15疫苗覆蓋率76.24%","Mon Nov 15 14:26:55 2021","367","20","https://i.imgur.com/ceK9W52.jpg
備註:截至昨日數據
提醒:
疫苗施打速度趨緩，請尚未施打疫苗者先去施打，感謝
11/13亞洲各國第一劑與第二劑疫苗覆蓋率
日本78.7%             75.2% (11/11)
南韓80.9%             77.2% (11/12)
新加坡83.7%         82.7% (10/27)
越南64.8%             34.7% (11/12)
菲律賓--%              33.7% (11/11)
印尼47.4%             30.5%
馬來西亞79%         76.6%
泰國64.2%             51.3% (11/12)
以色列67.9%          62.4%
紐西蘭74.6%          66.9%
丹麥77.3%              75.9% (11/11)
美國68.6%              58.7%
英國75.2%              68.4% (11/12)
11/14單日確診 死亡
日本 126 例 2 例
南韓 2006 例 12 例
新加坡 1723 例 10 例 
越南 8176 例 64 例 
菲律賓 1900 例 309 例
印尼 339 例 15 例
馬來西亞 5162 例 45 例
泰國 7079 例 47 例 
以色列 308 例 3 例
紐西蘭 174 例 1 例
丹麥 3223 例 7 例 
美國 61397 例 464 例 (11/13)
英國 36128 例 63 例
備註: 紅色均為升高的趨勢
https://i.imgur.com/vRApltc.jpg
備註: 疫苗非萬能，保持衛生很重要！
宣導: 勤洗手 戴口罩 保持社交距離
疫苗: 輪到你就去打，保護自己、保護家人
PS.資料如有錯誤煩請提醒，謝謝
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.216.162.71 (臺灣)
"
"OpenGoodHate","Re: [討論] 萬一兩岸統一了台灣會發生大饑荒吧？","Mon Nov 15 13:49:12 2021","305","89","※ 引述《mcuronan (mcuronan)》之銘言：
: ※ 引述《Aidrux (保境安民)》之銘言：
: : 烏克蘭被蘇聯統治的時期
: : 發生了著名的烏克蘭大饑荒
: : 後來史料顯示
: : 似乎是是蘇聯有意識的清洗烏克蘭民族
: : 換句話說是確確實實的人禍
: : 而同樣的手法
: : 在中共治理下的四川
: : 也一樣有大饑荒
: : 數據顯示至少有1000萬四川人死於饑荒
: : 而原因一樣是人禍
: : 請有興趣的朋友google「李井泉」
: : 稍微有點族群意識的四川人
: : 絕對知道這個事件也是以北京政權為首的漢人政權有意識的清洗蜀民族人口
: : 同時期的北京人就沒有像四川人死的那麼慘
: : 真的是很過分對不對？
: : 那麼
: : 萬一哪天兩岸統一
: : 清洗台灣人口對中共而言似乎是個不錯的方案
: : 一方面把台灣公務員及軍人調動去新疆邊境打反恐
: : 另一方面移走台灣的資金及產業讓台灣經濟空洞化
: : 再把台灣糧食都送往中國
: : 就完成全島人口清洗
: : 剩下的少數人無法跟中國移民相比
: : 最後就完成一個很聽話的台灣島
: : 計畫通
: 台灣早就沒有統獨的議題
: 只剩統一議題  連民進黨都不提獨立了
因為國民黨跟民眾黨
都主張中華民國是一個主權獨立的國家
馬英九
https://youtu.be/MbGUVz-Y3AQ?t=15
連戰
https://i.imgur.com/978LHbt.jpg
戰鬥藍跟小藍
https://i.imgur.com/WGDOCBG.jpg
: 問題在於 武統或和統  何時統  如何治理
你還是回家吃泡麵吧
記得吃統一的
: 統一已經沒有懸念
統一有布丁，咖啡，茶理王跟泡麵
買來吃吃完早點睡
: 至於台灣人說要戰到一兵一卒
: 笑笑就好
: 台灣人的屁股幾根毛大家都很清楚
: 台灣人太怕死了
怕不怕死我不知道
但是台灣海峽沒加蓋
我也沒看幾個檯面上主張統一的人跑去對岸換PR
黃安  劉樂妍  台灣婊妹
王炳忠 吳思懷 大小S
這些人都不剪護照健保卡呀
就連去年武漢的陸配姓馬那位
打死都要把小孩送回來用健保
健保真香
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.163.158 (臺灣)
"
"hong888","Re: [討論] 三接公投根本沒有理由投同意","Mon Nov 15 13:02:36 2021","397","53","※ 引述《takuminauki (史迪格里茲粉)》之銘言：
: 拜託想對三接公投同意票的人
: 我問你們一個很簡單的問題
: 保護藻礁是環保
: 燃氣減碳減空汙又沒有核廢料就不是環保嗎?
: 政府已經講得很清楚了
: 一二接使用率已經超過100%了
: 沒有三接就是只能再蓋燃煤機組
: 這就是你們要的環保?
: 這是腦殘好嗎
: 三接公投
: 請投不同意
藻礁和核四公投，投得其實是國家能源政策的路線之爭
民進黨心裡有數，
2018年""反空汙""、""反深澳""、""以核養綠""公投的過關，
充分反應了人民要求政府""降低火力發電，且不惜以核能取代""的民意
很可惜民進黨只是消極應付，而不願意深入檢討
過了2年，仍然持續以增加火力發電，作為解決缺電的辦法

對於知識藍來說，我認為藻礁公投比核四公投更重要，
因為核四公投過關，毫無疑問的民進黨會以裝死回應，
但藻礁公投過關，民進黨勢必得去做政策調整，公投才會發生意義

老實說，知識藍從來不是左膠，我並不care藻礁，
但我每次開車經過中部，看到台灣美麗的海岸線被插滿了鋼鐵風車，
政府告訴我們這叫做環保，然後發電效能還事倍功半，
深深感覺台灣的能源政策出了大問題，
所以我會支持藻礁公投同意，希望國家能有重新調整能源配置的機會

--
#有知識 #會分析 #知識藍
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 219.68.82.150 (臺灣)
"
"joe255118","[討論] 寬恆這招雙手合十可以用到明年1/9嗎?","Mon Nov 15 12:18:49 2021","2","44","寬恆還沒宣布參選的時候
被記者堵MIC問到財產問題的時候
使用雙手合十之術默默離開
參選記者會也是用這招
把攤子留給老爸
雙手合十默默離開
這招會不會太猛?
韓總之前選總統有爭議的時候
也不敢用這招
最少都有簡短的回應
各位政治人物
繼顏家鬼之理財術之後
是不是又學到一課了?

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.222.206.251 (臺灣)
"
"chen740530","Re: [新聞] 蔡英文稱「核四在地震斷層帶上」網查中央","Mon Nov 15 10:50:27 2021","366","90","從以前到現在
反核的論點被人質疑就是這樣
一直聚焦在核能安全才一直被挺核跟核終看沒有
反核一直被挨打 然後沒人看沒有
以為是來亂的
而且合理懷疑 當年那些反核的也不懂核廢料
不懂核廢料分為高階核廢料跟低階核廢料
高階核廢料才是核能真正的危害
好不好 反核的可以主打高階核廢料議題就好
不要鬼扯什麼地震斷層了
反核可以去做一下功課嗎？
去了解高階核廢料問題
高階核廢料都不懂 難怪論輸土條

-----
Sent from JPTT on my Samsung SM-N9750.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.8.3.223 (臺灣)
"
"NTKingsman","[新聞] 港選舉競爭激烈？官方製造假象","Mon Nov 15 09:40:29 2021","606","187","青年日報
港選舉競爭激烈？官方製造假象
https://www.ydn.com.tw/news/newsInsidePage?chapterID=1461231&type=china
記者吳典叡／綜合報導
　外媒報導，香港選舉制度大幅改變後的首場立法會選舉活動，將於12月登場，選舉提名
期已於12日結束，共154人報名，競逐90個席位，但仍需經官方審查參選資格。分析表示
，參選者競爭激烈乃官方刻意製造的民主假象，因為在新制下，不願屈從「香港基本法」
的人士難以參選。
　報導指出，香港選舉制度改變後，首場立法會選舉預定12月19日舉行，累計154人報名
，競逐90個席位，但仍需經官方資格審查委員會審查是否「真誠擁護基本法、真誠效忠香
港特區」，才具參選資格。
　據報導，新一屆立法會議員由原先的70席增至90席，其中40席由選舉委員會選出，30席
由功能界別選出，另20席由地方分區直選產生。
　分析顯示，雖有部分非建制派參選，但都不是非建制派中有號召力或重要的人物。因此
，造成「參選是否都是陪跑」的質疑，即使全部界別都有競爭者，也是「刻意製造」的假
象，主要在於「反送中運動」後，官方利用修改香港選舉制度，以落實「愛國者治港」方
針，讓不願屈從基本法的人士難以參選。
------------------------------------------------------------------------------
備註：
笑死，整場選舉結果大家都是演員，功能界別的各種公會團體哪一個沒有官方介入，地方
直選名額已經夠少，還要審查資格，建議直接正名廣東省香港市，不用演那麼多。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.168.221.192 (臺灣)
"
"nightwing","[新聞] 蔡英文徵召六都市長提名 民進黨全代會通","Mon Nov 15 03:30:10 2021","246","120","1.新聞網址︰
https://news.ltn.com.tw/news/politics/breakingnews/3736107
2.新聞來源︰
  自由時報
3.完整新聞標題
蔡英文徵召六都市長提名 民進黨全代會通過
4.完整新聞內容︰
民進黨全國黨代表大會今天通過「2022年直轄市長暨縣市長
提名特別條例」，直轄市長人選由民進黨主席蔡英文徵召，
經中執會通過提名。（記者叢昌瑾攝）
民進黨全國黨代表大會今天通過「2022年直轄市長暨縣市長
提名特別條例」，直轄市長人選由民進黨主席蔡英文徵召，
經中執會通過提名。（記者叢昌瑾攝）
2021/11/14 15:27
〔記者楊淳卉／台北報導〕備戰明年九合一大選，民進黨全
國黨代表大會今天通過「2022年直轄市長暨縣市長提名特別
條例」，直轄市長人選由民進黨主席蔡英文徵召，經中執會
通過提名；非直轄市部分，爭取連任縣市人選由黨主席提名
經中執會通過後徵召、非執政縣市則經徵詢或協調後產生單
一人選，由黨主席提名經中執會通過後徵召；執政已屆滿縣
市辦理提名初選。
依照條例內容，除了民進黨將執政屆滿的基隆市、新竹市、
屏東縣3個縣市須辦理初選，其他縣市則為徵召提名人選。
條例明定，直轄市長人選提名，由黨主席依徵召辦法提名，
經中執會通過後徵召，徵召辦法由中執會另訂之。
為處理非直轄市中非執政縣市提名人選的徵詢、協調作業，
條例明定，將成立「2022年選舉對策委員會」來主責，選對
會成員由黨主席提名經中常會同意後任命。
條例明定，選對會就可能提名人選，經徵詢、協調，考量選
舉整體情勢，綜合評估各項因素後提出單一適當人選。協調
對象對解決之機制有共識者，依其共識方式產生單一適當人
選，若對解決競爭之機制無共識，由選對會依據選戰策略，
綜合評估後向黨主席提出單一適當人選建議。
該條例並延續納入民進黨在「2018年直轄市長暨縣市長提名
特別條例」時訂定、被稱為「柯文哲條款」之文字內容，明
定「如有特殊考量之直轄市、縣市長之提名，得經中執會決
議後，另訂方案執行之。」
民進黨全國黨代表大會今天通過「2022年直轄市長暨縣市長
提名特別條例」，直轄市長人選由民進黨主席蔡英文徵召，
經中執會通過提名。（記者叢昌瑾攝）

5.附註、心得、想法︰
北海市、新竹市，這兩個可是要爭取升格為直轄市的，屏東縣沒事去跟別人插什麼花？
全代會的內容彷彿是要蔡英文一肩提起2022年大選責任，蔡英文會不會因此提前跛腳？

說好的民主典範呢？立法院長游錫堃和副總統賴清德此時為何惦惦不出來說幾句話呢？
https://i.imgur.com/Rch15hy.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 106.1.248.69 (臺灣)
"
"teeo","[討論] 時力還有派系問題嗎？","Mon Nov 15 00:09:45 2021","18","156","現在又出現挺3Q的理念問題了
這不就是數學題目：
「三個女生，請問有幾個團體？」
小綠綠，難道跟塔綠斑一樣
派系盤根錯節嗎？
這樣就真的證明是小綠綠了
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.77.121.210 (臺灣)
"
"PaulAllen2","Re: [討論] 看到向心、周泓旭 綠營還有臉說李明哲案?","Sun Nov 14 23:05:38 2021","597","31","向心這對夫婦就先不提了，因為他們的問題感覺比較複雜
說到周泓旭這人我就真的很看不起他啊
在台灣唸到政大碩士畢業還接受習包子找來當間諜真的腦殘
不過説實在的台灣法院對他我覺得也算夠仁辭了
實際上他從被收押到關起來最多坐牢時間也就15個月
現在雖然有案在身，至少平時在台北都還能自由行動
李明哲是被中共法院起訴個顛覆國家政權罪
而且直接就是判刑坐牢5年不得上訴
周泓旭卻還能在他臉書上寫一堆有的沒的東西
我看他要繼續這樣搞就別想回他東北老家啦！

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.10.158.54 (臺灣)
"
"a80808080","[討論] 陳時中北市無望 鄭文燦準備接棒","Sun Nov 14 21:11:06 2021","477","100","近日，陳時中「嗨唱酒宴」的影片，在網路上瘋傳。而有綠營資深媒體人更直
言：此部影片「疑似」是綠營內部流出，意在重傷陳時中參選台北市長。
就在民進黨「六都提名條例」通過、鄭文燦接任閣揆「無望」之際，原本呼聲
最高的陳時中，突然被爆影片，中箭落馬，背後是哪方陣營在動手腳、放消息
，事實上，確實頗耐人尋味。
撇除陳時中，民進黨在台北市幾乎無一可戰之「戰將」。而在先前，被部分人
「吹捧」成民進黨2024熱門人選的鄭文燦，其總統適任度卻只剩6%的悲慘數字
，鄭文燦民調「扶不起」，淪為不折不扣的「Ｃ咖」。因此，即將卸任後的鄭
文燦要找「舞台」，轉戰台北市長，是現今其僅剩最有利戰略位置。
而在這背後，更有三個時間點值得觀察：
第一、 8月15日，正國會、英系「聯手」，對蘇揆發動「消費券鬥爭」，但卻
始終撼動不了蘇貞昌位置。因此，鄭文燦自知蘇院長領導權力穩固，鄭文燦要
接任「閣揆」，希望不大。
第二、11月14日，民進黨通過「2022年直轄市長暨縣市長提名特別條例」，六
都選舉直接由黨主席徵召，大喇喇地為鄭文燦「跨區」參選台北市長開後門。
第三，放眼12月18日公投選舉，目前民調顯示「重啟核四」、「公投綁大選」
兩案的過關機率並不高。因此，在公投「兩好兩壞」的前提下，對蘇貞昌的不
信任投票自然不通過。而蘇貞昌不用下台，「鄭市長」翻身做「鄭閣揆」的機
會，更是機會渺茫。
因此，面對內外夾攻，鄭文燦陷入「要上不上、要下不下」的窘境，而其民調
數字始終停留在6%，再加上2022桃園市長選情不甚樂觀、鄭文燦又接班不成的
前提下，鄭文燦的焦慮寫在臉上，明眼人一看即知。
在陳時中唱歌影片流出後，不少眼尖網友就直接點名：「拍攝影片的好像是同
陣營的人」、「黨內互砍真是恐怖」。而在這之後，一向被視為燦系子弟兵的
王姓議員被罷免人，更出面直批：不要以為鬥掉陳時中，就有機會被徵召。
殊不知，王浩宇如此的情景，就如同「做賊的喊抓賊」，背後的動機，不論是
要替鄭文燦「鋪牌」選台北市長、亦或是要鬥掉某位呼聲最高的台北市長候選
人，綠營的「茶壺風暴」已經掀起，毫無疑問。
對鄭文燦而言，轉戰台北市長是最有利的戰略位置，而就在此時，原本呼聲最
高的陳時中，突然被爆影片，中箭落馬，背後是哪方陣營在動手腳、放消息，
確實「耐人尋味」。在未來，陳時中挑戰北市無望、鄭文燦準備「接棒」參選
台北市長的「政治劇本」，恐怕也不會太令人訝異。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.238.204.32 (臺灣)
"
"Supasizeit","[討論] 一直羞辱柯粉的目的在哪裡？","Sun Nov 14 19:32:38 2021","351","142","臺北市長滿意度已經墊底好幾次
幾乎很少柯粉會再投給柯文哲了
再怎麼修理訕笑柯粉
上了都上了 不是嗎？
台北明年就有新市長了啊
怎麼感覺討厭柯粉的人
比討厭柯文哲的還多
真是見鬼了！
陳PG又不會出來選台北市長！！？？
冤有頭債有主
我真的不曉得一直找這些一般民眾麻煩
到底有什麼好處？
--
https://i.imgur.com/vTZXFEk.gif
https://i.imgur.com/GYHbOR5.gif
https://i.imgur.com/0lned3P.gif
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 203.204.37.190 (臺灣)
"
"Yolosnow","[討論] 蔣萬安街頭宣講被嗆","Sun Nov 14 18:27:02 2021","298","0","https://i.imgur.com/sKIjBcq.jpg
笑死
路過的婦人直接嗆蔣萬安
為什麼萊牛能吃萊豬不能吃
然後蔣的反應是愣掉
只有外表 然後臨場反應超差
旁邊那個田什麼的一付要跟人輸贏的樣子

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.75.99.165 (臺灣)
"
"ccyaztfe","Re: [討論] 曾文生:馬八年只增310萬千瓦，史上最少","Sun Nov 14 17:10:52 2021","541","198","※ 引述《takuminauki (史迪格里茲粉)》之銘言：
: 曾文生表示
: 陳水扁 457萬千瓦
: 馬英九 310萬千瓦
: 蔡英文1600萬千瓦
: 2000年後開源總裝置容量最少的總統
: 恭喜馬英九再度被認證史上最廢
: 蔡英文幫馬廢物擦屁股擦到滿身汗
: 還要被藍白腦酸
: 藍白腦是不是很可恥阿...
這種文章蠢到爆，信的人腦袋壞了？
蓋電廠他媽不用花時間哦？
平常大家很愛酸政客剪綵收割
怎麼一到發電系統就突然腦袋當機？
是不是以為蓋發電廠、機組是在玩遊戲，按下去就好？
信這種論述的，真的是破腦
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.74.40.107 (臺灣)
"
"ysb727","[討論] 這時候打陳時鐘的意圖到底是什麼？","Sun Nov 14 15:03:47 2021","518","50","如題
真的很奇怪
現在疫情期間
正在備戰過年的大歸潮
為什麼一直打陳時中呢？
王必勝就算了
人家公務員
大家不覺得打時中是很政治的感覺嗎？
畢竟陳是部長
有政治能量與選舉可能
常常吃飯又有什麼關係呢？
酒店韓 酒店傑 酒店小平 嫖娼中
還有 外遇薇閣 外遇恰吉
這比吃飯唱歌嚴重吧！
不是我要護航時鐘
只是覺得他應該要去祭改惹
吃力不討好
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.160.92.60 (臺灣)
"
"nanachi","[討論] 中共歷任最高領導人板友給誰評價最高?","Sun Nov 14 13:42:22 2021","82","166","
六中全會後，看出習近平將要打破規矩繼續擔任中共最高領導人，回首中共歷任領導人:
毛澤東、鄧小平、江澤民、胡錦濤，好奇板友給哪位的評價最高呢?

ps:個人是給鄧，因為中國經濟能起飛他功勞最大
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.140.150.210 (臺灣)
"
