"author","title","post_time","like","hate","article"
"edisonjuly","[正妹] 美乳女模Polina Malinovskaya","Tue Sep 17 07:34:47 2019","532","27","https://i.imgur.com/EVO5rKl.jpg
https://i.imgur.com/s4UXjq0.jpg
https://i.imgur.com/7tm5jTu.jpg
https://i.imgur.com/0iu7Nq2.jpg
https://i.imgur.com/7qPTRof.jpg
https://i.imgur.com/F2Bwx8n.jpg
https://i.imgur.com/p5yDKk1.jpg
https://i.imgur.com/z0xYcr1.jpg
https://i.imgur.com/VIh8XjW.jpg
https://i.imgur.com/NPQXVcJ.jpg
https://i.imgur.com/jmHRZlW.jpg
https://i.imgur.com/IAqABTo.jpg
https://i.imgur.com/EaT22xF.jpg
https://i.imgur.com/pZOCEse.jpg
https://i.imgur.com/cU2ZPvf.jpg
https://i.imgur.com/muvlCZP.jpg
https://i.imgur.com/yRBkQkS.jpg
https://i.imgur.com/75FBbpR.jpg
https://i.imgur.com/OyNGcBg.jpg
https://i.imgur.com/RWZDfvW.jpg
https://i.imgur.com/IdKGdMf.jpg
https://i.imgur.com/p5qdvX9.jpg
https://i.imgur.com/xO5xjp9.jpg
https://i.imgur.com/0EflOdQ.jpg
https://i.imgur.com/1I82U6p.jpg
https://i.imgur.com/qfuE09e.jpg
https://i.imgur.com/Lf6dXWq.jpg
https://i.imgur.com/XqtEtRY.jpg
https://i.imgur.com/8PoCJzr.jpg
https://i.imgur.com/fOj8n4C.jpg
https://i.imgur.com/0GdqTLo.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.216.25.218 (臺灣)
"
"Steven1368","[正妹] 横野すみれ","Mon Sep 16 03:15:53 2019","192","178","https://imgur.com/vUtBPQ2
https://imgur.com/fW1bdP1
https://imgur.com/0HO0HuY
https://imgur.com/QfsecQE
https://imgur.com/NhpdlBD
https://imgur.com/ImU9AV7
https://imgur.com/gCJK59N
https://imgur.com/RAp2XVR
https://imgur.com/8W2x7dI
https://imgur.com/GjvP49J
https://imgur.com/mgpbcLj
https://imgur.com/X3VIiyM
https://imgur.com/sI4mv50
https://imgur.com/jdvfpCP
https://imgur.com/po9jJWa
https://imgur.com/aD0CHte
https://imgur.com/Pqm3OPO
横野すみれ
所屬團體:NMB48 研究生
生日:2000/12/12(18歲)
身高:160公分
血型:A型
暱稱:すーちゃん
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.64.77.72 (臺灣)
"
"dave01","[正妹] 易陽","Sat Sep 14 12:27:41 2019","590","131","https://img.isaob.com/gallery2/20190909/18733/1.jpg
https://img.isaob.com/gallery2/20190909/18733/2.jpg
https://img.isaob.com/gallery2/20190909/18733/3.jpg
https://img.isaob.com/gallery2/20190909/18733/4.jpg
https://img.isaob.com/gallery2/20190909/18733/5.jpg
https://img.isaob.com/gallery2/20190909/18733/6.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.235.69.225 (臺灣)
"
"bbob","[正妹] 大概會被講有點塑膠的輕熟女","Thu Sep 12 17:05:07 2019","65","161","https://i.imgur.com/Vdys5gV.jpg
墨鏡
https://i.imgur.com/ntaptk8.jpg
腿細
https://i.imgur.com/NExq5zw.jpg
又是墨鏡
https://i.imgur.com/OakwkuW.jpg
https://i.imgur.com/hhWUlDV.jpg
真面目

感謝收看
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.12.46.205 (臺灣)
"
"FULL95GAS","[正妹] 比基尼","Wed Sep 11 00:47:48 2019","42","24","比基尼啦
https://i.imgur.com/jgW76GF.jpg
https://i.imgur.com/rTPCy37.jpg
https://i.imgur.com/LAnyldI.jpg
https://i.imgur.com/03z9Tl0.jpg
https://i.imgur.com/qPeyrns.jpg
傳送門
https://www.instagram.com/el_mundo_mar_sol_nail/

--
 #    #         #   #            #  ##  #               #      #
 #    #   ###   #   #   ####      # ##  #   ####  ####  #   ####
 ######  #   #  #   #  ##  ##     ### ##   ##  ##  # #  #  #   #
 #    #  #####  #   #  #    #     ##  ##   #    #  #    #  #   #
 #    #  #      #   #  ##  ##     ##  ##   ##  ##  #    #  #   #
###  ###  #### ### ###  ####       #  #     ####  ###  ###  #####
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.76.46.156 (臺灣)
"
"sos88524","[神人] tvbs女記者","Mon Sep  9 21:40:08 2019","12","121","https://i.imgur.com/mV1vVUh.jpg
https://i.imgur.com/WhPOGOB.jpg
看起來應該是拿tvbs的麥克風啦

求神人大大幫找 有google過可是沒有看到
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.137.28.61 (臺灣)
"
"William0703","[正妹] 週末福利(圖多","Sun Sep  8 16:12:10 2019","531","143","如有舊圖請見諒
https://i.imgur.com/zml1Ag1.jpg
https://i.imgur.com/gNituWQ.jpg
https://i.imgur.com/Zw5F3S0.jpg
https://i.imgur.com/LC8koIr.jpg
https://i.imgur.com/fMf2DC1.jpg
https://i.imgur.com/HebwxjD.jpg
https://i.imgur.com/uKr4v0z.jpg
https://i.imgur.com/ADTnQyh.jpg
https://i.imgur.com/SXC8zU8.jpg
https://i.imgur.com/3T6DRQf.jpg
https://i.imgur.com/QDGPxsa.jpg
https://i.imgur.com/hwoYGHP.jpg
https://i.imgur.com/bRyTZzQ.jpg
https://i.imgur.com/Ci4CHxT.jpg
https://i.imgur.com/90DATon.jpg
https://i.imgur.com/DFx3qI9.jpg
https://i.imgur.com/yd6Mla3.jpg
https://i.imgur.com/wVJequA.jpg
https://i.imgur.com/JWjffDo.jpg
https://i.imgur.com/bf9h2c3.jpg
https://i.imgur.com/XBzqbJt.jpg
https://i.imgur.com/0nEaS1N.jpg
https://i.imgur.com/7GJth4I.jpg
https://i.imgur.com/cWtK1tz.jpg
https://i.imgur.com/owfdciC.jpg
https://i.imgur.com/pTEp6hk.jpg
https://i.imgur.com/BlR6W87.jpg
https://i.imgur.com/3OCtQGk.jpg
https://i.imgur.com/ejoqvNq.jpg
https://i.imgur.com/ixFZl5n.jpg
https://i.imgur.com/7xYhTzq.jpg
https://i.imgur.com/C0t2y0w.jpg
https://i.imgur.com/zvMDE0i.jpg
https://i.imgur.com/AFTapBI.jpg
https://i.imgur.com/5mOuNLs.jpg
https://i.imgur.com/OoqoBWj.jpg
https://i.imgur.com/cRQ0yRZ.jpg
https://i.imgur.com/ZtU6PpL.jpg
https://i.imgur.com/axXAUT7.jpg
https://i.imgur.com/9Kv1EYk.jpg
https://i.imgur.com/EkhnrLr.jpg
https://i.imgur.com/xNchtlj.jpg
https://i.imgur.com/hjspJXi.jpg
https://i.imgur.com/vUVO1qS.jpg
https://i.imgur.com/kACKLus.jpg
https://i.imgur.com/cg96tuY.jpg
https://i.imgur.com/UPu9OAc.jpg
https://i.imgur.com/Tpe4mbk.jpg
https://i.imgur.com/JjbMYe1.jpg
https://i.imgur.com/MLr8B3g.jpg
https://i.imgur.com/YySy7KB.jpg
https://i.imgur.com/Jf4HB0X.jpg
https://i.imgur.com/SMtqLo4.jpg
https://i.imgur.com/BT08xEg.jpg
https://i.imgur.com/Vhtntkv.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 220.140.15.203 (臺灣)
"
"likeblue","[帥哥] 金材昱","Sat Sep  7 02:16:57 2019","187","78","http://i.imgur.com/e4XFn27.jpg
超完美比例
http://i.imgur.com/SzxRCYR.jpg
大長腿啊
http://i.imgur.com/3ZSINAB.jpg
http://i.imgur.com/GKuh3mS.jpg
http://i.imgur.com/r8wlKYt.jpg
http://i.imgur.com/EeBtH8E.jpg
http://i.imgur.com/OD3FIAU.jpg
這一笑讓人腿軟
照片來源：ELLE Taiwan臉書及IG
https://www.facebook.com/62825073345/posts/10157347849863346/
https://www.instagram.com/p/B2CMw4gBSP9/?igshid=1nzsf19e5pz9o
https://www.instagram.com/p/B2BpZRwBLpN/?igshid=tec58ted7kh3
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.140.14.187 (臺灣)
"
"superzenki","[神人] 鬼島新聞的記者","Thu Sep  5 19:55:01 2019","69","160","
滑 FB 看到一個廣告，影片抬頭是鬼島新聞，
裡面的記者蠻吸睛，卻不知道是哪位，
不知道是否有大大可以幫忙神一下，謝謝。
https://imgur.com/a/sLojVlN (左邊)

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 60.249.35.44 (臺灣)
"
"AisinGioro","[正妹] 齋藤飛鳥 in non-on","Wed Sep  4 22:44:13 2019","613","181","

這次請到了國民女友 五樓的飛鳥擔綱模特兒
純潔的她
會讓你心頭有「揪」一下的感覺

https://i.imgur.com/Qa1S1VW.jpg
https://i.imgur.com/XsepcMU.jpg

五樓說說看你老婆適合這個妝嗎

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.228.201.110 (臺灣)
"
"kaeun421","[正妹] Nako 矢吹奈子","Tue Sep  3 22:00:56 2019","347","145","https://i.imgur.com/Xs4s3Zr.gif
https://i.imgur.com/35I3iOi.jpg
https://i.imgur.com/hrgu2zw.jpg
https://i.imgur.com/R7ppgll.jpg
https://i.imgur.com/qdAIdk6.gif
https://i.imgur.com/4yF4kct.jpg
https://i.imgur.com/GWgjzFT.jpg
https://i.imgur.com/bcsHzRy.jpg
https://i.imgur.com/HCaJri3.jpg
https://i.imgur.com/VQacgVc.jpg
https://i.imgur.com/waLYhdU.jpg
https://i.imgur.com/1Sq2dkf.jpg
https://i.imgur.com/SZxG6f3.jpg
https://i.imgur.com/zv6Am6Q.jpg
https://i.imgur.com/OnOsgh1.jpg
https://i.imgur.com/A0zq8R0.jpg
https://i.imgur.com/IER01P0.jpg
https://i.imgur.com/VYgxKkX.jpg
https://i.imgur.com/T0BAPUI.jpg
https://i.imgur.com/eIG4OeT.jpg
https://i.imgur.com/AUmksyu.jpg
https://i.imgur.com/ijIDOzD.jpg
https://i.imgur.com/6URmbr3.jpg
https://i.imgur.com/LFrAEIu.jpg
https://i.imgur.com/bbASVBh.jpg
https://i.imgur.com/65Fr5wm.jpg
https://i.imgur.com/S00mtJ3.jpg
https://i.imgur.com/JbRAO2m.jpg
https://i.imgur.com/2GNetzV.jpg
https://i.imgur.com/eseFkv9.jpg
https://i.imgur.com/UmYsEU0.jpg
https://i.imgur.com/1StyIcT.jpg
https://i.imgur.com/DXIbtzx.jpg
https://i.imgur.com/HONW3Nc.jpg
https://i.imgur.com/Br17pDT.jpg
https://i.imgur.com/gpUEu1T.jpg
https://i.imgur.com/xiKobb8.jpg
https://i.imgur.com/uXumUTv.jpg
https://i.imgur.com/RKCIvmn.jpg
https://i.imgur.com/rEvQnXk.jpg
https://i.imgur.com/Oz5QmfH.jpg
https://i.imgur.com/bZhWKlh.jpg
https://i.imgur.com/wY3c7SM.jpg
https://i.imgur.com/40IRp2f.jpg
https://i.imgur.com/gl2j3eC.jpg
https://i.imgur.com/QnwWkEg.jpg
https://i.imgur.com/Wnyx49v.gif

滿滿的奈子ヽ(●′ε‵●)ノ
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.9.235.37 (臺灣)
"
"annshop","[正妹] 摸龜頭","Mon Sep  2 17:39:35 2019","497","170","https://i.imgur.com/OH4GO3n.jpg
https://i.imgur.com/OoBlBgl.jpg
https://i.imgur.com/7ZIBCz8.jpg
https://i.imgur.com/wNF9zz9.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.233.190.11 (臺灣)
"
"Arschloch","[正妹] 頭暈了","Sun Sep  1 18:51:54 2019","353","102","https://i.imgur.com/Z4Jc81S.jpg
https://i.imgur.com/2xiBhWz.jpg
https://i.imgur.com/zMnfkoe.jpg
https://i.imgur.com/8Tdte0F.jpg
https://i.imgur.com/ebkKzFw.jpg
https://i.imgur.com/YST5zAK.jpg
https://i.imgur.com/Ahv0ELq.jpg
https://i.imgur.com/YTjCESP.jpg
https://i.imgur.com/OcbzpCO.jpg
https://i.imgur.com/Xb6V4P6.jpg
https://i.imgur.com/KT2exE7.jpg
https://i.imgur.com/MBQDfte.jpg





--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 140.112.25.47 (臺灣)
"
"ce0336ce","[神人] 翹屁股可以神得到人嗎？","Sat Aug 31 19:13:18 2019","604","176","https://i.imgur.com/ngisTav.jpg
https://i.imgur.com/5qcbCpl.jpg
https://i.imgur.com/nqn85eq.jpg
https://i.imgur.com/rzFCBBa.jpg
有人可以神得到嗎？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 122.116.15.123 (臺灣)
"
"gugan123","[正妹] 靈異街十一號","Fri Aug 30 18:51:48 2019","428","116","
簡嫚書（1988年10月16日) 30歲
https://i.imgur.com/ok1X2mL.jpg
https://i.imgur.com/v8yhjSL.jpg
https://i.imgur.com/7QWT3VS.jpg
https://i.imgur.com/BDpD9j6.jpg
https://i.imgur.com/tLMC61S.jpg
怎麼可以懷孕還這麼美？
李國毅（1986年1月22日）33歲
https://i.imgur.com/d8WoZqr.jpg
https://i.imgur.com/POUIJhD.jpg
https://i.imgur.com/25CNJgt.jpg
https://i.imgur.com/LgMY7Sp.jpg
https://i.imgur.com/TGmAz6z.jpg
大文 (1986年12月27日) 32歲
https://i.imgur.com/XqaVXj1.jpg
https://i.imgur.com/9sXC9fp.jpg
https://i.imgur.com/4O6Ohkr.jpg
https://i.imgur.com/gC1jM7m.jpg
https://i.imgur.com/jf0W1Is.jpg
江常輝（1982年8月7日）37歲
https://i.imgur.com/RHHqpv1.jpg
https://i.imgur.com/nA8xa7I.jpg
https://i.imgur.com/kWIncyY.jpg
https://i.imgur.com/26DBjHv.jpg
https://i.imgur.com/kMbm2Oa.jpg
林意箴  （1990年9月16日 28歲
https://i.imgur.com/SMgdXEE.jpg
https://i.imgur.com/U58dXEK.png
https://i.imgur.com/G8wfkg8.jpg
https://i.imgur.com/0zLyiW9.jpg
https://i.imgur.com/2GjlIgG.jpg
https://i.imgur.com/LaisNcO.jpg
孫可芳，小豆（1987年11月2日）32歲
https://i.imgur.com/untIvvq.jpg
https://i.imgur.com/kb0BuyG.jpg
https://i.imgur.com/iAt3DL2.jpg
https://i.imgur.com/yuy28fC.jpg
https://i.imgur.com/VulJ9mh.jpg
吳珝陽（1989年7月4日）30歲
https://i.imgur.com/mz1TB14.jpg
https://i.imgur.com/94HcT47.jpg
https://i.imgur.com/vnqixoh.jpg
https://i.imgur.com/ddPVm5F.jpg
https://i.imgur.com/6K8IYGN.jpg
焦曼婷（1995年9月5日－）23歲
https://i.imgur.com/otITLpB.jpg
https://i.imgur.com/LV7Z0W3.jpg
https://i.imgur.com/C8b3FWW.jpg
https://i.imgur.com/DRUs7Zd.jpg
https://i.imgur.com/NEQZZuB.jpg
許少瑜（1992年5月12日）27歲
https://i.imgur.com/xIlRZz6.jpg
https://i.imgur.com/h6UFwxK.jpg
https://i.imgur.com/ZLp4MFl.jpg
https://i.imgur.com/fS8IMeK.jpg
https://i.imgur.com/cF1Nj3a.jpg
黃遠（1991年6月19日）28歲
https://i.imgur.com/x3TIuth.jpg
https://i.imgur.com/sEDeKt3.jpg
https://i.imgur.com/SllRlz8.jpg
https://i.imgur.com/1Q0YqLE.jpg
https://i.imgur.com/XH19dM8.jpg
靈異街今晚要結局了，男帥女美，
大家可以看看 (  ･ω･`)
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.12.44.82 (臺灣)
"
"NaTaiUni","[正妹] 椰子","Thu Aug 29 18:24:07 2019","166","170","https://i.imgur.com/asN5xX6.jpg
https://i.imgur.com/6axaUx5.jpg
https://i.imgur.com/1SOAUnT.jpg
https://i.imgur.com/u6TKjOC.jpg
https://i.imgur.com/RzBYEzA.jpg
https://i.imgur.com/xycZVzC.jpg
https://i.imgur.com/4LpJxQH.jpg
https://i.imgur.com/i4TCBaC.jpg
https://i.imgur.com/uSxP2S8.jpg
https://i.imgur.com/SAM7d8K.jpg
https://i.imgur.com/5y8FEC9.jpg
https://i.imgur.com/ezBGMvJ.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.10.126.129 (臺灣)
"
"wolverinex23","[神人] 對岸的可愛直播主","Wed Aug 28 02:38:29 2019","374","132","朋友傳來的，說是對岸的直播主
求神人指點~~
https://imgur.com/7J2EFeb
https://imgur.com/d2W5MvW
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.168.19.189 (臺灣)
"
"Brian23","[正妹] ig滑到","Mon Aug 26 23:16:17 2019","161","73","
某位人像攝影師的作品
https://i.imgur.com/A05FqGj.jpg
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 220.129.99.230 (臺灣)
"
"gp99000","[正妹] 有IG的一些正妹","Sun Aug 25 19:34:00 2019","539","112","不知道有多少OP過
__leeheeeun__
https://i.imgur.com/AmWiZLy.jpg
https://i.imgur.com/PLRzIJQ.jpg
inkyung97
https://i.imgur.com/8gEwAZB.jpg
https://i.imgur.com/XRkyq84.jpg
lovelyjoohee
https://i.imgur.com/t4yCiPk.jpg
https://i.imgur.com/dBWYsyc.jpg
luluxinggg
https://i.imgur.com/S78nN3T.jpg
https://i.imgur.com/l7VR38a.jpg
mayj517
https://i.imgur.com/CPyK3DB.jpg
michiyo_ho
https://i.imgur.com/WzISnew.jpg
mimiwor
https://i.imgur.com/dQquAX8.jpg
https://i.imgur.com/CtLH2nY.jpg
misskeio201807
https://i.imgur.com/WdxgTP5.jpg
https://i.imgur.com/4wtB3iL.jpg
nashiko_cos
https://i.imgur.com/up1xofk.jpg
https://i.imgur.com/TwIQjah.jpg
nenevader
https://i.imgur.com/yUAEhsp.jpg
https://i.imgur.com/wDE227x.jpg
rina_koyama_box
https://i.imgur.com/lfD678u.jpg
https://i.imgur.com/qPtowFf.jpg
vivamoon
https://i.imgur.com/9EeirMm.jpg
https://i.imgur.com/oizLCY8.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 122.147.26.178 (臺灣)
"
"wjmd92","[正妹] 小童星","Sat Aug 24 20:57:12 2019","277","183","https://imgur.com/MxvcBlO
https://imgur.com/hZ2eGjB
https://imgur.com/uSqwvaM
https://imgur.com/ElBmzYx
https://imgur.com/NYOZHlf
https://imgur.com/psC5tkR
https://imgur.com/vPI9RqO
https://imgur.com/URlR7vH
https://imgur.com/1CNUUW6
https://imgur.com/Vye37Xm
https://imgur.com/w5L972q
--
https://www.facebook.com/bestbook4u
有一種小偷很笨，因為他掩耳盜鈴；有一種小偷很難抓，因為他監守自盜
有一種小偷很輕鬆，因為有人開門揖盜；有一種小偷不讓人討厭，因為他盜亦有道
有一種小偷被大家唾棄，因為他欺世盜名；有一種小偷想偷天換日，結果作賊心虛
有一種小偷認賊作父。請看華人世界最精彩偷盜故事：《神偷》王竹語作品
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.186.154 (臺灣)
"
"justin21138","[正妹] 電影下半場 女主角","Fri Aug 23 23:43:57 2019","92","164","請問今天有人去看電影下半場嗎?覺得女主角正嗎?
叫李霖菲,當時聽口音就覺得她不是台灣人,google資料超少
可能在中國大陸也沒有很紅?
可能主要是打籃球的勵志電影所以就不找女明星了?但為什麼還要找
中國的? 不過我看完是真的對她印象很深耶,可能覺得算我得菜
https://imgur.com/ECZxiOU


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.192.148.128 (臺灣)
"
"asd132zxc487","[神人] 可愛","Thu Aug 22 20:11:40 2019","418","22","
求這個的ig
https://i.imgur.com/GSGUAp5.jpg
https://i.imgur.com/0baPzns.jpg
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.73.110.241 (臺灣)
"
"Katsuyuki118","[正妹] 安婕希","Wed Aug 21 17:28:46 2019","111","207","https://imgur.com/IA68HED.jpg
https://imgur.com/KaycwPA.jpg
https://imgur.com/BosJCFj.jpg
https://imgur.com/3bMH14o.jpg
https://imgur.com/8rdUHG8.jpg
https://imgur.com/ENL2JCV.jpg
https://imgur.com/NVUhiM4.jpg
https://imgur.com/qHz5Six.jpg
https://imgur.com/Z3dl75R.jpg
https://imgur.com/2zOxDs0.jpg
https://imgur.com/7MM42gX.jpg

27歲的氣質美女

https://www.instagram.com/dabechen/
--
てへぺろ(・ω<)
https://imgur.com/uGy43pa.jpg
https://imgur.com/4zGzvBo.jpg
https://imgur.com/fZ6biPZ.jpg
https://imgur.com/v9nhyBr.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.169.8.69 (臺灣)
"
"nba6479","[神人] 你從前面右轉的......","Tue Aug 20 07:49:53 2019","598","35","
男：小姐請問一下，有沒有賣半島鐵盒
女：有啊，你從前面右轉的第二排架子上就有了
男：哦好謝謝
女：不會
女生聲音很好聽，有神龍可以幫忙神嗎
ps:我知道附圖是禮貌是基本，我也知道等等一定很多人說觀.....,但我股溝了很久，都只看到女主角，沒看到口白的女生，如果違反板龜告知後我自D，乃至於處分也可以！！！
-----
Sent from JPTT on my Asus ASUS_X00TDB.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.10.126.113 (臺灣)
"
"newsam88","[神人] 稅前100P，2019嚇夜祭","Mon Aug 19 11:54:11 2019","110","73","2019年8月17日 星期六，
桃園市龜山區國立林口體育大學，
伊藤潤二嚇夜祭路跑活動。
https://i.imgur.com/LP247O8.jpg
請問這位美女是網紅嗎？
可以提供fb或IG嗎？
有傳送門嗎？
謝謝onlyGemini 的回答，
薄禮已經奉上。

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.137.213.58 (臺灣)
"
"Steven1368","[正妹] 賈宜蓁","Sun Aug 18 03:25:17 2019","324","69","https://imgur.com/hzOz3C0
https://imgur.com/w4omlsg
https://imgur.com/ozMDXG8
https://imgur.com/60shnWc
https://imgur.com/sDjj8WF
https://imgur.com/SViCTLw
https://imgur.com/kzQLmTZ
https://imgur.com/3Od0EaS
https://imgur.com/UigZup2
https://imgur.com/UsnpNJn
https://imgur.com/5KRyuwu
https://imgur.com/R644Hwq
https://imgur.com/ReABDu2
https://imgur.com/Gj3o4Ro
https://imgur.com/Ytx5Wkq
賈宜蓁
所屬團體:AKB48 Team TP
生日:1999/08/18(20歲)
身高:174.7公分
出生地:新竹市
暱稱:Rika
今天是她的20歲生日，Rika生日快樂~
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.64.77.72 (臺灣)
"
"ryanworld","[正妹] 桃月梨子","Fri Aug 16 21:56:12 2019","507","5","桃月梨子/桃月なしこ
https://i.imgur.com/iZ6IPxa.jpg
https://i.imgur.com/ifvCugZ.jpg
https://i.imgur.com/JM6dhi8.jpg
https://i.imgur.com/KvDaZ0s.jpg
https://i.imgur.com/JJH9mHt.jpg
https://i.imgur.com/9Xzt5yA.jpg
https://i.imgur.com/ceBslSw.jpg
https://i.imgur.com/kgyOKCw.jpg
https://i.imgur.com/ldga2FE.jpg
https://i.imgur.com/kMeZLAY.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 59.125.55.238 (臺灣)
"
"goodsmallman","[正妹] 日本妹吃棒棒","Thu Aug 15 21:41:33 2019","501","187","https://i.imgur.com/9Xr5tTq.jpg
https://i.imgur.com/EC9j4s6.jpg
https://i.imgur.com/e1n3cWh.jpg
https://i.imgur.com/IFIeI1o.jpg
https://imgur.com/HD6Y1vn
https://imgur.com/7wwmwAK

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 126.200.201.51 (日本)
"
"oneofakind94","[正妹] Rocket Punch","Wed Aug 14 21:22:48 2019","371","166","武林新女團
2019.8.7出道
1. 高橋朱里 Juri
1997.10.3
https://i.imgur.com/g8a3H1Y.jpg
https://i.imgur.com/nWywiMs.jpg
https://i.imgur.com/zdR18Uz.jpg
https://i.imgur.com/xUxAAfi.jpg
https://i.imgur.com/OPREgS0.jpg
https://i.imgur.com/IPNdyDj.jpg
https://i.imgur.com/xDzamzd.jpg

2. 金蓮熙 Yeonhee (隊長)
2000.12.6
https://i.imgur.com/PhIbKtl.jpg
https://i.imgur.com/fduDiUH.jpg
https://i.imgur.com/L9osywd.jpg
https://i.imgur.com/ijFETWr.jpg
https://i.imgur.com/1cu7auB.jpg
https://i.imgur.com/1dgRymw.jpg
https://i.imgur.com/9wXO5KY.jpg

3. 金秀潤 Suyun
2001.3.17
https://i.imgur.com/DGYF66S.jpg
https://i.imgur.com/pYNCk2E.jpg
https://i.imgur.com/K1nyQUe.jpg
https://i.imgur.com/8PkTp7t.jpg
https://i.imgur.com/xBWDFF8.jpg
https://i.imgur.com/uDnZDqN.jpg
https://i.imgur.com/QSXIwtX.jpg

4. 徐胤卿 Yunkyong
2001.11.1
https://i.imgur.com/5N4choT.jpg
https://i.imgur.com/DRGeRGF.jpg
https://i.imgur.com/aU2HmBD.jpg
https://i.imgur.com/AoM5NcQ.jpg
https://i.imgur.com/jX3Cd4T.jpg
https://i.imgur.com/9Wi8fgu.jpg
https://i.imgur.com/OehfBFp.jpg

5. 金素禧 Sohee
2003.8.14
https://i.imgur.com/bdxgjyL.jpg
https://i.imgur.com/OC1w633.jpg
https://i.imgur.com/bXRoNcz.jpg
https://i.imgur.com/JdOOcMw.jpg
https://i.imgur.com/rrXM8sw.jpg
https://i.imgur.com/6UBobKv.jpg
https://i.imgur.com/zFQnZbb.jpg

6. 鄭多玹 Dahyun
2005.4.29
https://i.imgur.com/Pj1vdhP.jpg
https://i.imgur.com/dROGewQ.jpg
https://i.imgur.com/9iWohFT.jpg
https://i.imgur.com/sbINkBY.jpg
https://i.imgur.com/77RAigQ.jpg
https://i.imgur.com/SNGbZsg.jpg
https://i.imgur.com/6x6REX1.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.246.33.246 (臺灣)
"
"ClownT","[正妹] 熊熊打籃球","Tue Aug 13 20:18:07 2019","492","147","http://i.imgur.com/BU8Sc8j.jpg
http://i.imgur.com/YfCSgvz.jpg
http://i.imgur.com/pC9jfW7.jpg
http://i.imgur.com/LXktGOd.jpg
http://i.imgur.com/O140CBh.jpg
-----
Sent from JPTT on my Asus ASUS_X01BDA.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.14.204.174 (臺灣)
"
"VeryGoodBoy","[正妹] 看完表情跟她衣服一樣","Mon Aug 12 20:43:09 2019","163","51","https://imgur.com/mq0ho37
https://imgur.com/8zWu4hE
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.71.213.66 (臺灣)
"
"Note5edge","[正妹] 小性感","Sun Aug 11 20:20:19 2019","292","174","https://i.imgur.com/pN0AJen.jpg
https://i.imgur.com/VqtuQXM.jpg
https://i.imgur.com/KBm8kxm.jpg
https://i.imgur.com/7nY0keg.jpg
https://i.imgur.com/L4dSPaM.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.12.105.66 (臺灣)
"
"jack5u06d93","[正妹] 蘆田愛菜    元氣少女","Sun Aug 11 00:12:30 2019","446","23","蘆田愛菜
參與環太平洋電影
小蘿莉的形象深植人心
https://i.imgur.com/pavTJpq.jpg
https://i.imgur.com/vJwyAcK.jpg
https://i.imgur.com/mqyS5vy.jpg
升級成大愛菜嘍
https://i.imgur.com/q4KZnTq.jpg
https://i.imgur.com/24igh3k.jpg
https://i.imgur.com/WafAKcp.jpg
大谷翔平表示
買對股了
https://i.imgur.com/9HnWccm.jpg

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.194.14.147 (臺灣)
"
