"author","title","post_time","like","hate","article"
"x09318","[請益] 鴻齡科技-雲端伺服器聲學部門","Sat Aug 22 05:38:13 2020","540","146","各位年薪百萬大大好，
最近剛面完此職缺想求神問卜一下
背景是海邊大學碩 聲學背景
公司 鴻齡科技（Fii)
薪水 鴻海碩士起薪（好像52k）
工時 早8晚5（最晚不超過6點）
出差 聽說是不用的
客戶 D牌、阿嬤松....
補充 分紅的話好像是隔年還是兩年才會有
英文是考差了，
主管是說：要請示上級主管應該是還有機會，畢竟這種經驗的人很少。
應該是沒上了啦QQ
畢竟主管還給我考第二次英文還是考差了，嗚嗚嗚
想請問一下板上的討海人，
這個職缺在海邊集團算是好嗎？
這個部門人蠻少的，感覺是海邊剛開始做的。
最後想問一下，英文考差還有救嗎QQ
2月退伍到現在做了很多工作，
看來還是回去老本行比較熟悉，也比較好上手，
跪求討海的前輩給點意見QAQ

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.77.132.147 (臺灣)
"
"chuo11","[新聞] 焦急等待著，2020年的一場危機","Thu Aug 20 19:19:07 2020","493","148","https://cdn.pingwest.com/static/modules/images/logo_ca00198.png
https://www.pingwest.com/a/198032

焦急等待著，2020年的一場危機
當有人還在懷疑冬天是否會來時，另外一些人已經準備好了......
lianzi發佈於 2019年11月21日 責編: Vicky Xiao
“我不能等了，我要在冬天來臨前，快點賣出這套房子。”Steven 對自己的中介堅持說
道。
29歲的Steven目前在Google總部擔任前端工程師。40年前，他的父母從中國移民到矽谷。
他的父親年輕時候也是個工程師。正是他父母二十多年前的一場切身經歷，讓他有了這個
在很多人看起來不可思議的決定。
“經濟危機很可能真的要來了，我要在它到來之前把房子賣掉。”Steven說。
普通人賣房過冬
“房子上市三週了，中介也說不出什麼具體的原因，就是賣不掉。”
Steven在一次聚會上和朋友談起今年北美，尤其矽谷房市比想像中更為冷清的事。但聚會
上的一半年輕人都對此毫無所覺，不知道房市在過去一年已經調轉方向，逐漸冷卻。

http://tinyurl.com/y3evbvrr

在矽谷，一些年輕人對於經濟仍然感到前所未有的樂觀。反之，一些專家學者開始擔憂經
濟下行。
根據美國國家商業經濟組織的一份調研結果顯示，在200名接受調查的經濟學家和政策研
究制定者中，有2%認為今年美國會有經濟危機，有38%認為明年會有經濟危機，而25 %認
為在2021年初，會有經濟危機。調查中，只有14%的被調查者認為在未來兩年半，不會有
經濟危機發生。
“經濟從08年經濟危機後恢復到現在已經連續上行了11年。按美國以往每10年左右出現一
次經濟危機，11年已經很長了。”Steven說，過去一兩年，矽谷已經非常明顯地出現了一
些變化——無論是清冷的房市還是不太如意的獨角獸上市以及後續疲軟的股價，都讓矽谷
顯得“提不起精神”。
而這樣提不起精神的矽谷，讓曾經全家經歷過危機的Steven決定，迅速出手手中的房產。
這套於2012年購入的房產可以說是Steven過去幾年最成功的一次個人投資。這套購入價僅
80萬美金的獨棟在過去幾年跟隨者矽谷的房價飆升，一度在高點價值超過150萬，收益率
接近100%。
但2018年春天一過，房市疲軟，價格一天不如一天。等到2019年夏天，Steven想出售的時
候，估測這套房只值120萬了。
“我用120萬作為售價做了兩週Open House，結果只有一個買家遞Offer進來——比我的售
價低了10萬。”Steven說。這更堅定了他賣房的決心：當房價下行，只有更快地出手這套
房子，才可以保住大部分房子為他帶來的增值收益。
在Open House的第三週，他果斷決定開出115萬的骨折價吸引買家。最終在兩週後，經歷
了無數個不滿意的Offer後，房屋成功售出。
Steven所經歷的房市遇冷並不是個例。根據矽谷媒體《水星報》（The Mercury News）報
導，來自房屋數據權威公司Corelogic公佈的數據，灣區房屋交易數量已經從去年下半年
開始連續13個月下降。而今年8月的房屋交易數量相較去年同期下降超過20%。
“雖然沒能在最高點出售這套自住房，但還好我行動快，還是保住了幾十萬的收益。”
Steven在出售房屋後，已經租到公司附近的一個一居室公寓，並表示終於不用擔心像20年
前父親那樣，失業還要還高額貸款。
Steven的父親年輕時，矽谷也是這樣熱鬧——大批的公司上市、薪酬、房價隨著股價一路
飄升。但一瞬間，事情就發生了變化——.COM 那一輪危機帶來了股價、房價斷崖式下跌
。而最讓他們一家記憶猶新的是矽谷遍地的失業狀況。

http://tinyurl.com/y554v6xt

“我父親在那一年也丟了工作。糟糕的是，那些原本招工的公司都停止了招聘（
HiringFreeze）。”Steven說。
就像現在一樣，那個時候工程師的薪水遠超普通人。因為沒有經濟壓力，他的媽媽辭了工
作在家照顧起了Steven和他的妹妹。
但那一次突如其來的裁員讓整個家庭一瞬間從處境優渥跌落到了還不起房貸。
等到他父親因為還不起房貸想要賣房的時候，發現房子的價值早已腰斬。哪怕是賣了，都
無法還清銀行的貸款。“那段經歷給我們一家留下的印象太深了。”Steven說。好在過了
最難熬的那一年多，父親又重新找到了一份能夠維持家庭開銷的工作。這樣的事情，一旦
經歷過，就會保持比常人更敏銳的警覺。Steven和家人最近看到了那種相似的徵兆：矽谷
的房價從去年春天過後一直在跌，上一輪瘋長的地帶已經跌出了將近1/4。哪怕今年美聯
儲都已經安排了三次降息，矽谷房價的下降仍然沒有停止。
 “經濟危機很可能會在未來一兩年之內再次造訪。”Steven推測道。已經出清了房子的
他，就只等待著另外一隻靴子落地。
和Steven一樣，很多經歷過經濟危機的美國人都開始做起了準備。
根據CNBC的報導，調查機構Metlive做了一份針對8000位18歲以上美國人的調查。調查顯
示，基於對於經濟危機話題的恐懼，41%的受訪者比過去更在意自己的存款，以及更頻繁
地檢查自己的銀行賬戶存款和投資情況。21%的受訪者表示他們因為對即將到來的危機感
到恐懼，花銷時變得更謹慎和保守。這和美國人多年來甘當月光族的行為相差頗大。
更反常的是，在接受調查的人群中，有17%的美國人表示他們最近開始在家裡存放大筆現
金。
無論是賣房還是存款，人們開始相信黑暗裡，將只有現金為王。
為了手握更多的現金，抵禦危機，矽谷的人們開始嘗試拋售一點“矽谷特產”——科技公
司的股票，尤其是那些剛剛上市的獨角獸公司員工。
11月6日，美國東部一開市，Uber員工就在股票解禁第一天爭分奪秒地如同丟掉燙手山芋
一樣拋售了手裡的股票，導致自家公司股價暴跌。
由於大規模拋售，Uber股票跌落至史低價25.58美金一股。而六個月前，Uber的上市股價
為45美金一股。半年時間，股價崩盤40%。而對Uber前景缺乏信心的除了普通員工，還包
括已經被踢出局的前任CEO Travis Kalanick——包含解禁首日拋售的5億美金股票，
Kalanick已經拋售出大約價值9億美金的Uber股票。

http://tinyurl.com/y35vnmn5
Uber最近6個月的股價走勢由於對於Uber前景的不信任以及對於其今年頻繁裁員帶來的擔
憂，甚至不少已經拋售股票兌換現金的Uber員工開始面試Google等傳統科技“大廠”。
人們相信當狂風暴雨來臨的時候，一條大船顯然比一條還不穩定的小船來得更讓人安心。
畢竟，在2000年經濟危機發生時，當時是微軟站出來安慰員工：“我們存了N億現金，大
家不用怕。”而2008年那次經濟危機，則是Google站出來安慰員工：“我們不裁員。 ”
矽谷年輕人李來（化名）就是其中的一員。在準備跳槽的過程中，工作經驗多年的李來拿
到了一眾Offer。裡面最吸引人的莫過於簽約費就高達十幾萬美金的Netflix。
“他們的薪資待遇和福利在行業內都非常好。”李來說。儘管當時他對於這筆高額的簽約
費很是動心。但最後，李來最終還是選擇了並沒有高額簽約費的Google。“風雨欲來，我
覺得找棵大樹更安穩。”李來說。在近一年來，他周圍的工程師朋友換工作，也開始更加
關心公司本身的體量，而不單是像原來那樣單純在意“包裹”（Package，整體薪酬）和
年輕公司所帶來的“暴富”機會。
企業變現過冬
儘管Steven和李來的很多朋友不能理解他們這種像老北京存儲過冬大白菜一樣，過早開始
未雨綢繆的行為，但實際上，除了個人和家庭，很多美國企業也開始“存白菜”了。

http://tinyurl.com/y5sseszn

在美國華人e網論壇上，有網友發帖表示：“從我們行業裡的最近一些現象感覺對未來經
濟的預期”，並提出了自己的觀察：
“作為一個審計，現在手上的客戶，Private客戶都不以尋求上市作為目標，而是紛紛開
始尋求買家Acquirer（收購），非常急於快速變現。而上市公司，除了大型地產，很多中
小型上市公司紛紛增發股票，感覺像是趁著還能撈錢趕快再撈一筆的感覺，以前沒有像今
年這樣頻繁地file過s-1。”
這並不是這位網友的個人感受。“我和其他經歷還要partner聊天的時候，大家都有這種
經濟可能在下行的感覺。”他寫道。

http://tinyurl.com/y23wksvs

實際上，這早已經顯露出蛛絲馬跡。一些科技公司已經提前進入“緊衣縮食”狀態——秘
密裁員、換掉高檔咖啡等等事情正成為矽谷一些公司的“新常態”。而股價不斷下跌的獨
角獸上市公司裡，已經提前顯現出“寒冬”的跡象。
“很多跡象能感覺到，公司在縮緊開支。”Uber 的一位員工匿名表示。根據華盛頓郵報
的報導，Uber總部咖啡機裡使用的手工研磨咖啡Stumptown已經悄悄被換成了價格更低廉
的星巴克咖啡。
此外，Uber已經停止讓員工在全員大會上像之前一樣匿名提問。同時大尺寸的便簽貼也已
經缺貨。而Uber員工曾經在社交媒體上非常引以為傲的工作週年特製Uberersary 氦氣球
也已經不復存在，被換成簡單的慶祝貼紙。

http://tinyurl.com/yxmf2qc3

在一封由Uber CFO Nelson Chai發給全員工的郵件內，他表示這些氣球一年花費公司20萬
美金。估算下來，僅相當於一個工程師一年的薪水。
而取消慶祝氣球實際上只是Uber在全公司範圍內的節約開支的運動。據內部員工向媒體表
示，這項活動的內部標籤Hashtag是找到更多的錢（Find the Money）。通過這項運動，
Uber高層在向員工尋求更多的方法減少支出。
除了縮減辦公開支外，Uber同時也在考慮縮減人員開支。
為了捱過最艱難的時刻，Uber在上市後的過去半年裡，接連在今年6月、9月和10月進行了
三次裁員，共裁撤超過1000名員工。此外，Uber CEO Dara Khosrowshahi正在和公司的經
理級別員工溝通如何縮減各部門開支。
“最早看設計部門裁員，我覺得還好我是工程師。但是最後一次連工程師都裁員的時候，
我已經慌了。” 這名員工表示，現在公司內部幾乎人人自危，甚至尋找新出路。
儘管Uber今年內已經經歷了三次裁員，但實際上這家公司同一時間也在招聘。不過，是在
人工更便宜的國家招聘。
根據LinkedIn等招聘網站顯示，在Uber位於美國、加拿大的工程師面臨被解僱風險時，
Uber在印度班加羅爾和海得拉巴刊登了不少招聘信息，其中包含設計和工程師等等崗位。
而同一時間，Uber在美國本土已經進入招聘冷凍期。
這樣辭退美國本土員工，招聘海外低成本員工，將為Uber省下不少過冬的“存糧”。
而為即將到來“寒冬”做準備的除了科技公司外，也有不少美國東部的金融巨鱷。
根據Bloomberg報導，摩根大通CEO Jamie Dimon正在認真考慮拋售公司位於紐約曼哈頓的
總部大樓從而削減開支積累更多的現金存儲。此外，他們正在考慮裁員，或者是將部分員
工從美國紐約等高消費大城市“轉移”到相對生活成本更低的地區從而獲得更多的稅收優
惠。


而這一切作為，都是因為這家頂級美國銀行意識到——在不遠的未來，美國非常有可能再
次經歷經濟下行。而他們希望通過縮減開支和存儲更多現金的方式來應對隱約可見的變化
。
實際上，勒緊褲腰帶的絕對不止摩根大通一家。一家估值190億美金的美國互聯網巨頭IAC
同樣已經開始準備應對“寒冬”。
擁有美國在線約會apps Tinder母公司Match Group 80%股份以及大量的互聯網子公司的
IAC已經將自己的現金存儲量提高到27億美金，是過去十五年的最高水平。這家公司的
CFO Glenn Schiffman告訴創投媒體Axios這一切都是在為即將到來的經濟下行做準備。
“在我看來，已經沒有人還會質疑這場經濟危機是否會來臨。”Schiffman說他們已經發
現大量的現象、數據變化表示經濟即將出現下行，甚至很有可能出現經濟危機。而這些美
國市場的變化包含變慢的全球併購速度、糟糕的IPO、縮緊的風險投資等等。根據
Lexology估測，全球併購、收購將明顯減緩，金額將從2019年的2.8萬億美金降低到2.1萬
億，跌幅約為25%。
在接受采訪時，Economic Outlook Group的首席全球經濟分析師Bernard Baumohl就表示
伴隨著市場的下行和不確定性，過去幾個月，北美大公司的支出都在大幅縮緊。
而在一些北美當地的華人論壇上也有不少人的公司都存在著削減開支和提前停止招聘的流
程。
一位網友在華人e網留言表示：“我們的感覺是即將下滑。大公司縮減開銷已有2個季度，
過去經驗，普通消費者開始縮減開銷，一般就是在大公司之後2個季度。”
“我的感覺差不多。我們公司已經開始減少員工的出差了。CFO的解釋是為了嚴格控制開
支。”在一家世界五百強公司工作的張天（化名）說。
此外，張天的公司最近對加班工資也進行了調整，從Overtime Pay 變成了Straight
Time Pay。他解釋說在美國，Straight Time Pay指的是按正常工作小時工資來計算加班
工資。而前者Overtime Pay則是按照大約正常工資的1.5倍甚至更高來支付加班工資。他
在這家公司工作了5年，以前從來都沒遇到過這樣的情況。他說這應該是公司在為即將到
來的“寒冬”提前做點準備，多存些現金。
“美國公司正在減少開支來應對美國經濟的衰退信號，甚至是全球經濟不穩定帶來的壞消
息。”一位矽谷投行工作多年的投資人告訴矽星人，同時表示這些大企業的補救措施就像
是一個厚厚的救生墊，當危機來臨，會幫牠們盡量減少損失、平穩度過。
是危機，也是機會
儘管在美國，無論是一些個人還是企業都在勒緊褲帶等待經濟“寒冬”的第二隻鞋落地，
但實際上，他們也在同時等待著機會的降臨。
“如果一直向上飄升，就不可能有機會入場。“Steven說。他雖然已經拋售掉房屋，但仍
然斷斷續續在觀望市場變化。一旦觸底再次上升，他就會重新回到市場中。
在一次私聊中，他表示選擇出售自住房去租房，是一種避險，更是一種“投資”。他曾經
親眼看著房價從低點上升，並從中賺足了甜頭，現在，他決定給自己一次新的機會，重新
以更低的價格“入場”。
同樣遵循這種投資理念的還有89歲的“股神”巴菲特。

今年6月，巴菲特拋售了手中持有的近60%、價值1220億美金的股票，將其兌換成現金。而
這對於相信投資才能賺錢的巴菲特來說，是很罕見的行為。他上一次這樣做是2008年的危
機到來前。
但在危機徹底爆發，雷曼兄弟破產後人人都捂緊錢袋子的時候，巴菲特買入了50億高盛優
先股。而這筆錢不僅可以讓高盛不必步雷曼兄弟破產的後塵外，也讓巴菲特的公司額外收
入37億美金。
對於這樣的行為，巴菲特解釋說：“壞消息才是投資人的好消息。它讓你可以有機會用極
低的價格購買一小塊兒未來。”
而在2008年危機後，巴菲特在《時代》周刊，留下這樣一句話：
當別人貪婪時，你需要恐懼。當別人恐懼時，你需要貪婪。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.231.50.120 (臺灣)
"
"tw689","Re: [討論] 台灣年薪250 的工作好找嗎?","Wed Aug 19 16:15:55 2020","41","139","※ 引述《alec3 (陽光男孩)》之銘言：
: 請教一下版上各位大老
: 最近想換工作~但是發現台灣的工作~感覺越來越低薪了~感覺不太好找了
: 就連獵人頭推薦的中階主管職位也不高~我年紀不小了~小弟剛剛邁入40大關了~
: 猜測有可能是年紀大了~工作越來越不好找了~大家有同感嗎? 我知道豬屎屋的薪水很高
: 但是我不是那個行業, 我是系統場出身的~所以不要拿不同行業別來炮我~
依照之前的經驗分享這種心得文就會被嘴真實度
先上個人權，剛好上個月有去刷簿子
月薪是扣稅跟勞健保與ESPP後，本薪是240k
https://i.imgur.com/dVCI8Yq.png
公司薪資單沒有明細就是了
健保級距到上限，最少是保證能談年薪250這議題了
https://i.imgur.com/FszMBw9.png
年薪的話今年報稅接近400
好 正文開始
我也是系統廠出生
走軟體開發
這版上最容易年薪250以上的缺，豬屎屋GG那些都沒什麼機會去
就算有也很難高到250以上
系統廠出去找250的確是跟原po說的差不多，不算好找
我離開系統廠到新創、外商之後也有回來面過系統廠的中階管理職
大部分來說副理年薪上限大概給到150
經理大概給到200
要上去到250不容易，除非本來就差不多在這待遇範圍
其他類似系統廠、軟體廠的大公司
谷哥談過沒上，Synology在年薪160的時候談到230過
但月薪極低被砍月薪比上一份還低
趨勢談過小管理職，說只能給到200而已
基本上後來找工作這類都算是我不太考慮的
新創的話比較難說，之前面過appier跟一些外商新創
夠強是拿得到250以上，不過大概300就是上限
破300的可遇不可求
然後200以上還能用資深工程師的title拿，250以上幾乎就要當管理職
要當管理職通常就要你之前就當過管理職...
https://i.imgur.com/NtVNgai.jpg
還有一些陸商比較特別，談過抖音、螞蟻金服等等
談白說月薪沒多高，大概台幣20萬左右也就很難上去
但是年薪都說能破500~600台幣以上
博弈公司的話我沒待過，不過也是談過不少間
固定在台灣工作的話，大多在200左右算上限
250以上談過幾間，都要當Team Leader才有辦法，破300的很少
而且博弈業比較有風險性，要破300的都是新創博弈又更賭
認識在發哥、GG、Nova甚至螃蟹30歲左右的要破200
跟系統廠、軟體業比是容易多了
但是要破250也是不太簡單
而以原po敘述40歲還沒破250的跳同樣系統廠中階主管
想要250是蠻不容易的
不確定原po行業為何，假設同樣是走軟體的話
先拿個200主管職待個1~2年下一份再要250倒是一個方法
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.194.159.194 (臺灣)
"
"Qoofate","Re: [請益] 畢業對未來迷茫，想請教前輩們一些問題","Tue Aug 18 17:11:51 2020","65","178","※ 引述《ZEYU (屏東三重劉德華)》之銘言：
: 各位科技界的前輩們好，感謝你們抽空進來看這篇
: 我先介紹一下我自己
: 我是3年前極後段國立高職電機科畢業，未參加統測
: 畢業後跑去澳洲打工，去年5月回台
: 本身對數理沒甚麼興趣程度也頗差，
: 在學時幾乎都是靠老師各種放水才畢業，甚至很慚愧的連丙級室內.工業配線都沒拿到(筆
: 試的部分都有過，對這樣都能畢業你沒看錯)
: 我的問題範圍會從大學選擇到業界現況
: 學校我沒有報名統測，所以皆是用書審申請的
: 順便問這種等級的學校碩士畢業薪水大概多少
: (問薪水是因為有考慮選其他系，薪水是考量的重點)
: 請問你們日常工作中還要算各種基本電學or其他更高階的電學嗎，因為電學讓我頭很大
: 非常感謝各位前輩抽空回答我這些笨問題
: 手機排版請見諒
Why not foodpanda?
夜間部念完之後大概只能輪班技術員  25k~ ??
熊貓哥還比較賺  還不用浪費精力時間金錢 給學店賺走學費
好好考慮吧
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 59.125.200.66 (臺灣)
"
"cjol","[轉錄] 為什麼中國菁英這麼多卻打不贏台積電","Mon Aug 17 20:53:25 2020","348","205","※ [本文轉錄自 cjol 信箱]
作者: shotholisi (呆れて白目をむく) 看板: Gossiping
標題: Re: [問卦] 為什麼中國菁英這麼多卻打不贏台積電
時間: Sun Aug 16 10:24:40 2020

  認真？？ ....我們公司大陸廠區，有正統四年制的本科生(不是技職的)
  你要說素質差？？  今年大陸高考錄取率也才44%不到！(含技職為80%以上錄取率)
  在廠內，要他們陸籍跟台籍工程師一樣，半夜用微信call進廠解製程問題！
  那是根本不會發生的事！半夜會用line通訊軟體 call工程師進廠內，
  目前，也只有台灣業界才會發生！

  版上很多老人懷念1990 年代 台灣的大學生素質極佳
  ( 查了1990年代大學錄取率也和現在大陸高考(本科)一樣！)

  至於為何台積電那麼猛...其實跟公司文化比較有關係！
  再來也跟台灣人的奴性有關係！

  個人覺得這兩個關聯性比較大！


  當地陸籍工程師，平日上班晚上八點後會回你微信，那是運氣好！
  幾乎全部都是假日、休假日裝死不開機，就算開機也是故意不回的那種！
  還遇到以下理由：  1.手機不見了  2.手機沒電了 3. 跟朋友出去玩，沒空回
  有的掰不出理由，乾脆直接裝死到星期一上班日才跟你道歉一下下！
  更厲害的是，直接裝死到底，賭你會不會找他(她)！

  對我就算了，問我小老闆(理級長官)，他說一樣也是遇得到！
  還跟我說，大陸當地人就是這樣子，不像台灣人奴性那麼重！
  還靠北我，不要抱怨太多！ 他都忍得了，我為何忍不了？

  當地本科畢業生的工作態度
  這兩年來，真的是讓我開了眼界！ 比台灣的大學畢業生，奴性還要不足！

  光奴性這點，就狂輸台灣人了！ 還想要超車台灣！= = 真的是天方夜譚！
  除了偷技術、搶技術、砸錢買下台灣人(然後用完就丟)
 、砸大錢買下技術原廠，你大陸的廠商還會什麼！

  當初台灣1980年代在發展半導體業時，只有找幾個國外人才回台灣！
  技術方面幾乎自已研發、創新，哪像大陸去偷、去搶、砸錢買.......
  真的是打從心底看不起就是這原因！


※ 引述《spirit119 (一二三木頭人)》之銘言：
: 之前看新聞
: 都說中國頂尖大學學生很認真
: 充滿狼性
: 台生過去都被屌打
: 那中國菁英這麼優秀
: 過了這麼久還是搞不贏台積電
: 有沒有八卦
:



--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.216.188.101 (臺灣)
"
"j6cl3","Re: [討論] 台灣年薪250 的工作好找嗎?","Sun Aug 16 16:13:56 2020","56","195","如果是想出國去FAAMG
讀資工系應該比醫生好
現在資工系畢業去美國洗碩士
年薪底就是20W美金
連台灣私立大學都能去美國洗學歷的
如果想在台灣生活 醫生還是>工程師
台灣的勞動市場就是那樣
一堆外商來台灣也是local化
台大電資近幾年出國的人將近四成
就可以知道國外的機會跟國內差多少
環境往往比能力還重要
目前台灣還是醫生好多了

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.247.141.52 (臺灣)
"
"cjol","[新聞] 宏達電5G新機預購宣告售罄　預計8月底出","Sat Aug 15 12:21:31 2020","168","44","※ [本文轉錄自 cjol 信箱]
作者: peterlin495 (專業果粉O'_'O) 看板: Stock
標題: [新聞] 宏達電5G新機預購宣告售罄　預計8月底出
時間: Fri Aug 14 12:24:09 2020
--
1.原文連結：
※過長無法點擊者必須縮網址
https://www.ctwant.com/article/67220
2.原文內容：
宏達電5G新機預購宣告售罄　預計8月底出貨
下半年各手機大廠猛推5G新品，國產品牌HTC也將在8月底推出旗下首款「U20 5G」。這款新
機在上個月舉辦預購活動時，因加贈市價$1,590的藍牙耳機；首波預購量已宣告售罄。U20
5G外觀有「墨晶綠」和「晶岩白」兩色，以預購狀況來看，消費者大多選擇綠色，數量約為
是白色的兩倍左右。
https://i.imgur.com/lLTZP4r.jpg
機背四鏡頭採一線直式的洗鍊設計，在不同方向的光線照射下，會出現不一樣的光影變化。
（圖／王永泰攝）
這款「U20 5G」搭載高通Snapdragon 765G處理器，且支援SA & NSA雙模，可在台灣5G基地
台佈建之過渡期使用無虞，售價18,990元。它搭載6.8吋大螢幕，擁有20：9比例與超高螢幕
占比。相機部分，U20 5G採用五鏡頭系統，包括3,200萬畫素自拍前鏡頭和機背四鏡一線的
洗鍊設計，並配置5,000 mAh大容量電池。在外觀上，HTC U20 5G以未經拋光打磨的礦石為
靈感進行設計，機身在光線照射下，呈現出霧面設計的優雅曲線，且有一種返璞歸真的自然
光澤。

先前各廠已發表的5G新機中，僅有三星Galaxy A51（$16,990）、A71（$19,990）以及LG VE
LVET蛋糕機（$19,990）的售價低於2萬元；若再加上HTC U20 5G，中階5G手機就有四款之多
。而旗艦機則有Samsung S20系列三款、Note20系列兩款、Z Flip一款；以及Sony Xpeira 1
 II、LG V60 ThinQ、Asus ROG Phone 3共九款，售價皆超過3萬元。
3.心得/評論：
※必需填寫滿20字
讚，國產企業終於要翻身了，
各位準備好歐印了嗎？
感覺2498趁這波5G應該有機會重返1300?
--
Sent from my Samsung Galaxy Note10+
○ PiTT // PHJCI
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.136.100.36 (臺灣)
"
"havochuman","Re: [討論] 竹科那麼累怎一堆人台北通勤？","Fri Aug 14 11:31:41 2020","607","110","教育分析一堆根本太遠
不要說竹科工程師結婚沒生小孩
很多竹科工程師根本連女友的沒有
還很多在竹科上班上到
人格扭曲搞到一到台北就受不了想偷拍
https://reurl.cc/avldGZ

還不如看跟生活品質最相關的更實際的公共建設
https://www.storm.mg/article/2942242

新竹工程師稅繳一卡車
結果都繳給隔壁桃園花

買房還不如買桃園
戶籍入住桃園
一堆有的沒得三小補助款一年
好幾萬
退休生活品質也是屌打阿竹
我覺得新竹房貸仔就不要對
政府分配款大期待了

根據我對竹科人的長期觀察
竹科人是社會上
最乖的一群
戰力比計程車小黃還差
政府心中最軟的一塊
繳大把稅金吸一堆毒氣
可能才是台北新竹通勤的理由吧


-----
Sent from JPTT on my Samsung SM-G950F.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 193.36.225.45 (美國)
"
"hvariables","[新聞] 台積電 鴻海 和泰車 併肩五千大企業大贏家","Thu Aug 13 12:51:38 2020","260","4","https://www.chinatimes.com/realtimenews/20200813002401-260410?chdtv
台積電、鴻海、和泰車 併肩五千大企業大贏家
11:31 2020/08/13 工商 陳碧芬
https://images.chinatimes.com/newsphoto/2020-08-13/900/20200813002402.jpg
能夠經歷50年的歲月考驗，還持續發光發亮的企業，真正令人敬佩！
台灣歷史最悠久、最具權威性的《台灣地區大型企業排名TOP 5000》年度報告今年邁入第
五十年，CRIF中華徵信所今（13）日盛大舉辦慶祝酒會，表揚台灣多年來營收表現優異、
經營績效良好之傑出企業，其中四項「五十有成特別獎」的獲獎企業分別為連續16年獲利
第一名的台積電、連續15年營收第一與30年營收成長率第一名的鴻海，以及唯一連續30年
入榜經營績效五百強企業的和泰汽車。
為迎向台灣經濟的下一個五十年，CRIF中華徵信所今天安排產業發展論壇，邀請CRIF中華
徵信所總編輯劉任與台灣經濟研究院院長張建一，一方面回顧台灣產業五十年來的發展軌
跡，進而前瞻台灣未來的競爭力與產業機會。
CRIF中華徵信所總編輯劉任指出，CRIF中華徵信所這項長達五十年、企業家數最多達
5,000家企業的年度調查報告，除了綜觀台灣企業的整體營運情況，作為觀察台灣總體經
濟最佳的先行指標，更可以看出個別企業競爭力的消長。
與會貴賓國發會副主委游建華表示，《台灣地區大型企業排名TOP 5000》年度報告不僅是
台灣金融業企業授信業務不可或缺的依據，亦為產官學界研究台灣經濟之重要參考資料，
今年更從五十年的企業大數據中選出32家多年來做為台灣經濟發展之骨幹、表現卓著的獲
獎企業並予以表揚，這些企業在國際上屢屢創造佳績，在國際供應鏈當中占有一席之地，
期待在下一個五十年，這些企業能持續為臺灣經濟的永續成長努力，並成為所有臺灣企業
效法的成功典範。
(工商 )
--
佛沒說小乘、大乘。上座部佛教馬哈希尊者帝釋所問經講記77頁拆穿假佛法大乘的騙局。
上座部佛教明昆《南傳菩薩道》是真釋迦牟尼佛的菩薩成佛之道 大乘是假菩薩成佛之道
妙法蓮華經、華嚴經、心經、金剛經、梵網經(菩薩戒)、圓覺經、楞嚴經是大乘假佛經。
阿彌陀佛 藥師佛 大日如來是大乘假佛       觀世音 維摩詰 龍樹 地藏王是大乘假菩薩
https://www.ptt.cc/bbs/soul/M.1584460614.A.E88.html
上座部佛教目犍連子帝須和那先破偽經大乘十方諸佛
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.45.75.118 (臺灣)
"
"Ram5566","Re: [討論] 竹科那麼累怎一堆人台北通勤？","Wed Aug 12 19:01:13 2020","229","148","
新竹好處：
1.房價比起台北正常，雖然也不便宜
2.IC設計公司大部分都在新竹，就業方便
3.論高中跟台北只差一點點
竹科實中>建中
新竹高中=成功-附中等級
竹北高中=松山高中(X)
修正竹北大概 內湖-成淵高中
真要說高中就看個人造化
反而國中是台北明星國中較好
但是國中靠家教或是補習也能夠拉起來
差不到哪去
再來是假如真的在意小孩子
把買台北房子的錢拿來買新竹
剩下的全部砸在教育經費上
保證資源不輸台北
大學還有清交
而且台北本來就是首都
經費最高
任何縣市來比都贏不了的
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.194.17.40 (臺灣)
"
