"author","title","post_time","like","hate","article"
"giordano","[情報]   iPhone 11 降3000","Wed Sep  2 11:06:54 2020","318","120","
最近家母的手機壞了因為她吵著要玩寶可夢
所以想說急著換一台iPhone 128G讓她順暢的玩
原本想說換SE 但她嫌太小(-.-)
剛剛比價之後查到最低的價格是23900
而且今天還有4%提貨券回饋
我用富邦J卡刷還可以再回饋3%
等於一台22227
https://www.etmall.com.tw/i/2471810
https://i.imgur.com/1l08PLY.jpg
我看MOMO是24588
我用MO卡也要23358
有版友能分享便宜買法嗎？
今天要下單了
謝謝
-----
Sent from JPTT on my OPPO CPH1979.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.214.194.87 (臺灣)
"
"aoedida","[情報] 碧兒泉年輕特嫩發光體驗組 試用包兌換","Mon Aug 31 21:33:01 2020","570","139","自己要去換，所以來分享～～～
碧兒泉官網目前有免費試用包可領
https://bit.ly/2EQ6q2Z
頁面滑到最下面有填寫資料的地方
靠櫃可以拿到年輕特嫩發光體驗組
兌換時間到11/30
試用包有包含奇蹟特嫩精華＋日夜奇蹟水等等
不過需要注意，收到簡訊的兩週內要去兌換喔
接下來就是週年慶了，給有興趣的人參考！！
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.159.183.132 (臺灣)
"
"elaine842","[情報] 貓狗飼料定期購","Sun Aug 30 21:25:03 2020","12","7","滑FB時看到影片介紹
名字叫毛小二（蠻Q的
對於有養貓狗的人好像還蠻方便
會定期送飼料來
裡面也有送蠻多東西(重點~
https://i.imgur.com/eTDIZ3T.jpg
目前只看到希爾思的產品
不曉得以後會不會有其他品牌
官網連結：
https://www.bestbrands.com.tw
分享給大家~

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.14.224.154 (臺灣)
"
"a09728347966","[情報] 蝦皮購物 499-50","Fri Aug 28 14:22:43 2020","492","100","
剛剛滑手機 全家推播收到的
SP20209949950
補充
使用時間為 2020.09.09
限定全家取貨使用
https://i.imgur.com/ohuGUx5.jpg
https://imgur.com/s6ebpBT.jpg
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.71.32.122 (臺灣)
"
"behappy335","[情報] OK假日蝦皮寄件 美式/拿鐵買一送一","Thu Aug 27 13:59:13 2020","560","168","https://imgur.com/EX9VmJL
活動期間08/27-09/23，六日去OK蝦皮寄件咖啡買一送一
網拍賣家才容易拿到的優惠，不過要找這優惠要先找的到OK
現在蝦皮OK好像常態199還299免運?
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.128.42 (臺灣)
"
"zuotiir","[情報] 巴黎萊雅x媚比琳 品牌日特價","Wed Aug 26 15:04:40 2020","88","145","Y購 巴黎萊雅x媚比琳 品牌日
看了一下滿多東西都有便宜，有缺的人可以補貨了！
https://bit.ly/32sQHii
下單贈積雪草奇蹟露22ml、滿799送明星商品大禮包、滿$1999贈德國BRITA濾水壺

巴黎萊雅金緻護髮精油*3入 $999
贈髮精油(紅)迷你版*2
https://bit.ly/2YwLSDl

巴黎萊雅三合一卸妝潔顏水 400ml*2入 $499
贈絲花 潤澤化妝棉
https://bit.ly/32x7IrU

巴黎萊雅持色印記空氣吻唇露_7ml $383
贈6.4g唇膏*1
https://bit.ly/3ldtoBP

媚比琳 FIT ME反孔特霧無瑕嫩粉餅*2入 $570
贈極綻色 絲絨霧光唇膏*1
https://bit.ly/34Azuq6

媚比琳 FIT ME反孔特霧粉底液_30ml*2入 $415
https://bit.ly/3hvXTjU
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.10.30.161 (臺灣)
"
"tai740422","[情報] go share騎乘金","Tue Aug 25 12:46:57 2020","198","119","
他載我他載我
20元騎乘金
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.136.184.163 (臺灣)
"
"medama","[公告] 8月份未滿1元之集點資訊集中文","Mon Aug 24 01:32:05 2020","36","31","前一篇置底文
https://www.ptt.cc/bbs/Lifeismoney/M.1597554333.A.6F1.html
本篇為8月份置底文，今後每月固定一篇（不設固定換篇日期）
另有使用者反應如果推文太長，JPTT軟體移到最底的功能會變得相當緩慢
目前測試結果PiTT和MoPTT的移到最底功能是正常的，
若JPTT使用者有此困擾可向該APP作者反應或改用其他軟體。
近期未滿1元活動及抽獎活動彙整：
萊爾富APP 萊玩遊戲 每日免費抽獎一次
HG簽到得1點 每週一12點開始
國泰APP搖一搖 每週一三五15:15開始
-----------------------------------------------------------------
★價值未滿1元之點數文不可單獨貼文，違者視情況刪除
原則上點數價值需以常態折抵無條件限制購物金之最低比例換算。
happygo openpoint uupon等時常有限時優惠兌換活動之點數可放寬標準為：
happygo:2點以上 openpoint:0.8點以上 uupon:2點以上
但以上點數折抵活動若低於此比例，亦不可單獨貼文，違者視情況刪除。
範例：HG簽到集點1點不可單獨貼文，一篇文章內含多個集點1點活動亦同。
但貼文中如有2點以上活動，可順道貼出1點集點活動。
★抽獎活動之點數價值，以最小獎（參加獎）價值為計算基準。
如果最小獎（參加獎）是商品折價券，且折價幅度並未優於當下常態優惠，
則該折價券價值以零元計算。
範例：假設某抽獎活動參加獎是手機滿萬折百折價券，但折價後明顯比市價貴，
或者活動當下已有免費不需抽獎的方式可獲得相同或更優惠之折價券，
則該折價券價值以零元計算。
★連續簽到活動，以單次簽到點數價值計算，3天內平均每次簽到點數價值須1元以上，
第4天後每多一天，平均每次簽到點數價值須增加0.1元
範例：連續30天的簽到活動，平均每次簽到點數價值須為1+0.1*26=3.6元以上，
意即連續簽到30天後總點數價值必須為3.6*30=108元以上。
（所謂連續簽到活動，指的是活動期間中斷簽到則單次簽到未滿一元之活動）
--------------------------------------------------
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.220.210 (臺灣)
"
"StevenHJ","[情報] 全聯 礦沛氣泡水 單瓶買一送一","Sat Aug 22 13:44:30 2020","554","43","https://i.imgur.com/Vf9WJxJ.jpg
一瓶11.5元，想買幾瓶都行
要有全聯卡
到27號都還有
沒看過比這划算的了

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.73.155.221 (臺灣)
"
"bluesky0928","[情報] 美德口罩50片兩入 $598","Fri Aug 21 13:34:58 2020","106","6","
好像還沒有人Po
剛剛看到有美德口罩50片兩入 $598
給有需要的人～

https://24h.pchome.com.tw/prod/DABCDT-1900AR1ON
-----
Sent from JPTT on my Samsung SM-N9750.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.136.229.143 (臺灣)
"
"RebootNation","[情報] 羅技MX Master 2S 1990 無線滑鼠特價","Thu Aug 20 11:45:49 2020","314","132","
羅技 MX Master 2S 無線滑鼠
雙滾輪 + 可重複充電 + 可以跨電腦使用 + 羅技一年保
UDN 1990 送平板包
https://pse.is/U5NBW

雖然三代已經出來了
上一代賣1990明顯是世代更迭
但一樣有 不挑表面 跨電腦 飛梭滾輪 側滾輪 這些旗艦功能
在意的是這些功能的話 買前一代絕對是比最新一代划算
至於平板包還可以拿來裝一些小物

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.219.134.70 (臺灣)
"
"icloud0606","[情報] line point 6+15 webtoon 麥當勞報報 app","Wed Aug 19 10:09:55 2020","123","174","https://i.imgur.com/VI7BF6L.jpg
https://i.imgur.com/XIvYMsd.jpg
先刪除再下載不知能否再拿到？
Webtoon任務說明：
https://i.imgur.com/uOYvVGx.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.83.215.17 (臺灣)
"
"k814282002","Re: [情報] 露天8月運費折扣來了","Tue Aug 18 11:20:12 2020","539","109","露天60元免運，今天11點到23點，
結帳滿299輸碼：818DISCOUNT
不知道指定賣場有哪些，想買的商品都點進去看看，
看價錢下面有沒有出現優惠活動標示
＂活動 08/18 11:00 818限定 指定賣場滿$299免運費！＂
應該又會被罵翻，
說折扣碼要先買才知道有無搶到，
但折扣碼送一整天，應該很好搶。
https://bit.ly/3hHVHGS
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.125.37 (臺灣)
"
"medama","[公告] 近期版務宣導&版務置底討論文","Mon Aug 17 12:12:25 2020","323","119","0.
近期收到不少信件，詢問為何不能在本版發文/推文
因為本版發文/推文限制是：
登入次數 360 次以上
退文篇數 0 篇以下
所以如果在別的版面違規被退文，就有可能會導致無法在本版發文/推文。
1.
每週油價文限一篇，
依據之前公告 #1RYC7_pX (Lifeismoney)
請於每周日中午12時後，待中油宣布油價調整幅度後，再於板上po文。
2.
非優惠價的搶手商品情報（任天堂Ｓｗｉｔｃｈ、口罩等等）
依據之前投票結果 #1V5hqk7b (Lifeismoney)開放張貼，
如果情報文底下推文反應好就留著，噓文太多表示大家不需要就刪除。
3.
原本未滿1元之集點資訊置底文為50頁左右視情況換篇
無奈最近事務繁忙難以經常換篇
加上屢次受到jgfu言語攻擊，因此接下來將改為每月固定一篇
#1V8R2AVa (Lifeismoney)
噓 jgfu: 置底文亂七八糟，medama什麼時候才要下台？   220.143.37.199 08/07 15:38
#1VBQCzOZ (Lifeismoney)
噓 jgfu: medama版主什麼時候才要處理置底文？！？     220.143.45.206 08/15 13:46
#1VBLU5La (Lifeismoney)
噓 jgfu: 你明明就有上線還不去處理置底文             220.143.37.199 08/08 00:28
#1V5hqk7b
○使用者 jgfu 的建議：
    你野蠻開IP不用辦投票喔？版主只會裝死一再逃避！
    明明就常常上線只會刪文，硬搞置底文也不會管理還要拖到頁！
    不想經營不會灌水那你就下台！只要挑刪文這種簡單的事做要你這個版主幹嘛？
4.
由於未滿1元之集點資訊置底文有人反應版務文過多影響閱讀
今後版務文請集中於本文推文討論
如另外發文或在其他文章內推文討論則將會視情況刪除
嚴重者水桶七天（8/17~8/24為宣導期，基本上不會水桶，屢勸不聽者除外）
5.
今後若有其他宣導事項，將在本文內補充，
謝謝
8/19更新
kadasaki版主新增置底人員招募文
系統置底篇數僅限五篇
因此原違規檢舉區（#1T-uyltv）暫時合併到這篇

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.142.189 (臺灣)
"
"G4321","[情報] pchome 今晚 動森機 & 健身環 優惠","Sat Aug 15 20:13:33 2020","51","125","https://24h.pchome.com.tw/cdn/store/DGBJHC
晚上九點多 健身環原價賣
晚上十點 動森單機原價賣
雖然是原價 但是可以搭配pi信用卡 會有5%的回饋
如果是健身環  除了pi卡5%回饋 還可以搭配晚上九點限時1小時LINE導購6%回饋
這樣就還蠻優惠的
與其給機器人大軍搶 不如放來這邊 讓一群活人來搶
要搶大家一起搶 ~ 公平的
想要買的可以多把握喔
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.214.229 (臺灣)
"
"pal9527","[情報] Mister Donut 8/14-8/20滿百送抹茶波堤","Fri Aug 14 15:11:54 2020","249","36","https://reurl.cc/d5rpkM
https://imgur.com/VlhLpyl
不喜歡抹茶波堤也可以換別的，價高補差額
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 110.50.135.121 (臺灣)
"
"cdb75437","Re: [情報] 2020最強任務PART II限時贈150點 UUPON","Thu Aug 13 18:45:40 2020","80","189","之前有網友分享UUPON最強任務 200點
現在開放第二次囉
但點數少一點點而已
順便把上次網友整理的懶人包貼上來
上次錯過的人可以再搶一次
最下面還有寶箱可以點抽獎~
參加第二次的有審核過也可以""註冊""
我很幸運的抽到  50點^^ 爽
首先下載悠遊付
https://i.imgur.com/9Musw50.png
註冊成為悠遊付會員
https://i.imgur.com/gdhekuN.jpg
輸入身分資訊
https://i.imgur.com/MeOwz6b.png
開通完成後馬上綁定悠遊卡
https://i.imgur.com/vpGRM9m.jpg
這邊要特別注意是這樣才完成實名制!!!!
https://i.imgur.com/WpXqV9h.png
接著下載UUPON
https://i.imgur.com/MDM9Hte.jpg
在下方看到兌好康然後選擇最悠遊入場券(需要1點)
如果沒有1點的新客戶，可以透過填寫個資得到
或者是去參加裡面的小活動，就有囉 (輕輕鬆鬆就10點)
https://i.imgur.com/TCMRhSE.jpg
只要在活動期間內成功下載註冊悠遊付APP會員，
並在活動頁面登入，就送UUPON 150點
https://i.imgur.com/6fXmb2a.jpg
https://easywallet.uupon.com/m7
推薦第一位可獲得5點第二位10點第三位35點
每人可推薦3位親友，最高可獲得UUPON50點
https://i.imgur.com/m3iJp8B.png
整個流程完成之後就是完成註冊囉
以上懶人包感謝網友 yiwoo14 (歪歪寶) 提供 (已經本人同意)
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.136.39.160 (臺灣)
"
"diesel1845","[情報] 麗歌購物商城 註冊免費會員領LP點數","Wed Aug 12 10:11:36 2020","245","110","
註冊免費會員得6點
值不值得自行評估囉~
https://imgur.com/DiHhf0b
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.73.186.222 (臺灣)
"
"terasa30","[情報]九月開學季 肯德基&必勝客優惠券","Tue Aug 11 12:19:09 2020","422","143","2020九月開學 有我陪您
https://imgur.com/ZyU8hK7
KFC使用期限：2020/8/20~10/31
優惠代碼：20736、20842
必勝客使用期限：2020/8/15~10/31
優惠代碼：20816、20817
可以用到10/31~蠻不錯的!!!!
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.136.255.72 (臺灣)
"
"operatorm","[情報] 摩斯 藜麥燒肉珍珠堡＋紅茶 89,~8/16","Mon Aug 10 14:12:39 2020","580","191","
摩斯 藜麥燒肉珍珠堡＋紅茶 89,~8/16→http://i.imgur.com/g7izVKv.jpg
搭街口10%
搭台新 2%+10%台新點,要登錄
---
這還可以啦,對照表→http://i.imgur.com/rR6agQP.jpg
1金點＋79才1堡,此圖1飲＋1堡=89
然而摩斯紅茶1杯要40元
召喚mos大師來打臉說值不值XD
-----
Sent from JPTT on my HTC_U-1u.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.192.231.148 (臺灣)
"
"FFFrog","[情報] 莫比成貓化毛配方1.5公斤特價","Sun Aug  9 00:38:03 2020","36","69","在蝦皮超市看到莫比成貓化毛1.5kg飼料特價$270
有兩組折價券可以用，滿699打9折、還有滿1299打8折
因為商品限制最多只能買四包，要用8折券還要硬湊其他商品，所以我是用9折那張。
買三包+9折券，平均一包243，免運到家不用扛真的比平常買下來划算。
附上折扣碼資訊&連結
SPMDC0809 滿699打9折 最高折100
SPMWK0809 滿1299打8折 最高折300
https://shopee.tw/product/37137599/2049959581?smtt=0.0.9
https://i.imgur.com/deQLxj9.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 110.28.98.10 (臺灣)
"
"G4321","[情報] 蝦皮8/8活動","Fri Aug  7 23:27:57 2020","281","12","https://reurl.cc/d0dorM
大節日 券都會撒很多 想要購買的朋友
千萬不要錯過喔
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.66.106 (臺灣)
"
"icloud0606","[情報] 8/8熊大生日快樂 熊大精選主題特價50黃幣","Fri Aug  7 10:59:17 2020","180","178","8/8熊大生日快樂 熊大精選主題特價50黃幣
https://i.imgur.com/5lJC2O6.jpg
BROWN & FRIENDS（藍天篇）
BROWN & FRIENDS（小小寶貝篇）
BROWN & FRIENDS（居家派對篇）
BROWN&FRIENDS（深秋野餐篇）
BROWN&FRIENDS（天天開心篇）
LINE 漫畫篇
熊大＆兔兔（甜心世界篇）
LINE 星空篇
LINE 滴答下雨天
LINE 露營篇
LINE 叢林篇

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 112.105.46.167 (臺灣)
"
"Shayin","[情報] 協發行泡菜 樂天全館58折","Thu Aug  6 11:49:00 2020","249","203","之前千千直播推薦的協發行泡菜吃一次就被圈粉了
現在全館58折優惠只到明天
https://www.rakuten.com.tw/shop/hsiehfahang/category/i3l06/
58折後大瓶(650g)只要 $199 小瓶(420g) 只要$179
全館滿699就可以免運了
試算4大瓶使用樂天APP優惠券再9折
優惠券代碼:08CP2000B
折後大瓶單罐只要179 比價下來真的很便宜
下單還可以再抽金門機加酒
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.10.26.60 (臺灣)
"
"gogoro2plus","[情報] 臻御行 原味綜合堅果+杏仁小魚乾再送莓果","Wed Aug  5 15:42:18 2020","88","24","
臻御行 原味綜合堅果+杏仁小魚乾再送莓果乾 5折領券現折100
https://www.rakuten.com.tw/shop/zhenyuhouse/product/rsmenmzb8/
領券可以直接折100
599-100=499 平均$249 /罐免運
下單還送綜合莓果乾
之前買這家，出貨蠻快的
領券折100優惠券代碼:food0805
分享給大家
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.137.229.21 (臺灣)
"
"CosmosKuma","[情報] 3M細滑牙線棒平均0.53/支+送雙線款","Tue Aug  4 16:09:37 2020","435","165","最近樂天9折券活動
看活動有3C和食品外
3M其實也蠻多商品有優惠的
像我買牙線棒500
支X4包折完只要1079
剛好幫我老爸補貨，老人愛飯後剔牙
使用信用卡好像還有額外優惠
分享一下，
～如果你有有個愛剔牙的爸爸
https://reurl.cc/O1xD7A

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.10.134.64 (臺灣)
"
"wen0413","[情報] 小潘鳳凰酥 20入$248","Mon Aug  3 16:34:10 2020","560","157","https://bit.ly/31gzZlC
標題是裸裝的規格&價格
單片包裝價格一樣，但是是12入
但剛剛要購買沒看到裸裝跟單片的選項
有問店家了，還沒回
我個人比較愛裸裝 覺得比較好吃
https://imgur.com/MGRJr9S.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.12.52.249 (臺灣)
"
"s9210222","[情報] 台中海線沙鹿捐血活動","Sun Aug  2 18:43:37 2020","283","57","https://i.imgur.com/B7po4fk.jpg
台中海線沙鹿家樂福
每次捐血活動送的東西都超狂
這次捐五百送不沾鍋欸
如果大家最近剛好可以捐血
又住附近可以參考看看
我已經在台北捐完了...
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.12.102.105 (臺灣)
"
"heroe","[情報] 家樂福APP線上搶孤，百萬紅包天天搶","Fri Jul 31 23:11:04 2020","107","71","日期：2020.7.29～2020.9.2
辦法：每日得在家樂福APP內隨機抽紅包一次
內容：紅包數量依每日配額抽完為止，有隨機金額或線上購物折扣碼
加碼：活動結束後兩周，從所有參與活動的名單內抽出大獎16888元一名
      中獎名單將於2020年09月23日公告在家樂福官方網站
活動注意事項文字不少，想看完整說明請直接到活動網頁：https://pse.is/NWNS5

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 59.115.205.54 (臺灣)
"
"zojo267","[情報] 定食8振興券優惠","Fri Jul 31 11:07:36 2020","380","42","https://imgur.com/ABPnzrI.jpg
【定食8】
7/15(三)~12/31(四)，持紙本振興券消費，依使用面額→現賺50元/100元
7/15(三)~8/15(六)，數位支付再加碼→消費滿300元送100元抵用券。
※注意事項：
1. 紙本券贈送金額不找零。
2. 數位支付贈送之抵用券為50元*2張，使用時間8/16(日)~9/15(二)，每人每次限用1張
3. 振興券優惠不得與其他優惠合併使用
4. 本公司保留隨時調整及變更活動之權利
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.216.134.29 (臺灣)
"
"fish1234557","[情報]  Mac美妝官網下單任一商品送迷你唇膏正貨","Thu Jul 30 10:14:03 2020","133","182","7/29～7/31
https://i.imgur.com/hf4yI3t.jpg
昨天剛下單
雖然不挑色
剛剛看官網迷你子彈唇膏也要$480
Selfridges 迷你唇膏也要也要$375
之前本來想在selfridges 買妝前唇霜
但是不寄送台灣
這次覺得可以買一下
首購打九折
Line pay 綁中信卡回饋12%
Line 購物導購2%
禮品包裝也不用錢
買了兩隻妝前唇霜就送兩隻迷妳唇膏
一隻剛好送姊姊當生日禮物
https://i.imgur.com/R0YX4vp.jpg
https://i.imgur.com/hZUiNDe.jpg
不過不知道能不能用之前送的紅包點數
目前是沒收到通知
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.215.163.144 (臺灣)
"
"hsesjulietoo","[情報] 海倫仙度絲去屑349/2罐，6罐再省200","Wed Jul 29 01:51:50 2020","428","61","海倫仙度絲去屑洗髮精特價349/2罐
檸檬 薄荷夏天洗真的涼又去屑
如果一次囤6罐，算下來平均$142
平常是滿常看到海倫仙度絲做活動
但要低於150倒是沒看過
有需要的可以買買
滿多香味功能可選
https://tinyurl.com/yyz65378

剛剛發現折200沒了 ....
但滿額可以回饋10趴
加減拿
https://tinyurl.com/y6k8xh9k



--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.159.136 (臺灣)
"
"freshhan","[情報] wemo免費騎乘金50","Mon Jul 27 16:31:48 2020","58","170","剛剛騎wemo去家教
結果打開車廂發現有個邀請函
好像是他們的新活動
邀請函背面的序號輸入可以有騎乘金$50 （還有可愛周邊XD）
但不是每台車都有
我回家騎的時候就沒拿到
看大家運氣了
周邊商品蠻可愛的（如下）
之前GoShare有類似活動的時候我也有去拿
這種隨機車廂發送還蠻像尋寶的哈哈
https://imgur.com/n3V0hxR

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.9.134.51 (臺灣)
"
"bighead0213","[情報] 蝦皮 ON金牌乳清特價","Sun Jul 26 01:11:05 2020","520","181","之前買這個牌子的乳清大多在蝦皮24H，價位落在1800~1700，現在ON的商城有限時特價1599
再拿商城賣場的50元折價券跟蝦皮品牌補貼9折券，可折約200元，大概1400元可以買到，算
很優惠的價格。
自己先囤一罐了
http://imgur.com/gallery/xSPlZG2
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.80.79 (臺灣)
"
"yuweime","[情報] ASUS VC279H 燦坤內湖旗艦店 3688 限今","Fri Jul 24 17:27:21 2020","445","13","今天燦坤內湖旗艦店重新開幕活動
晚上18:30開賣
限量100台
雖然型號有點舊，
但是IPS又27吋有壁掛，
隔壁二手過保隨便3000也是賣掉。
新機還要5400左右。
覺得划算分享給大家。
https://i.imgur.com/31o20PX.jpg

裝機完確定是新品，
OSD按鍵不太好按，
裡面也沒有附HDMI線...
目測沒有亮暗點
不過這價格之後也沒有了吧?(應該
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 110.50.153.46 (臺灣)
"
"uccuhaha11","[情報] 抗菌沖牙機送半年濾心組","Thu Jul 23 17:38:10 2020","153","11","https://porclean.com.tw/event/GI090213223438
寶可齡新活動，8/8前買沖牙機都會送濾芯（半年份）
原價本來三千多，現在只要1980元～
在今天下單，加註「我愛阿嬤」，還有其他贈品
（不知道為什麼慶祝爸爸節要備註愛阿嬤XD）
我覺得沖牙機還蠻方便的，
有點洗牙麻麻的FU
刷完牙後再用，還能沖出一些渣
對有戴牙套的朋友來說應該更方便～
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.252.22.103 (臺灣)
"
"BIOS","[情報] FoodPanda 免費外送3次","Wed Jul 22 14:59:53 2020","320","119","優惠碼 ORZ77 (兌換完為止)
有效期至 2020/7/25 23:59
外送訂單金額滿 80 可使用
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 203.121.240.166 (臺灣)
"
"hspss896052","[情報] 7/20~8/2 UBER EAT點漢堡王滿300送小華堡","Tue Jul 21 18:50:09 2020","54","4","https://imgur.com/baMJq39
7/20至8/2，於漢堡王點餐滿$300即贈送免費小華堡一份!
雖然是武漢堡王，但是肥宅我常常叫超過300所以還是分享一下
不過感覺漢堡王優惠有縮水的趨勢，考慮回歸薯條王麥當當的環抱
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.95.254 (臺灣)
"
"diesel1845","[情報] 日本8倍濃縮洗衣球一顆$2","Mon Jul 20 12:20:41 2020","213","38","日本8倍濃縮洗衣球
https://reurl.cc/4RxbVv
https://i.imgur.com/6YE8YxJ.jpg
這個是不是萬年一顆$2?
因為跟P&G的比便宜很多
等22號Y拍免運買個幾顆 難用也沒差
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.72.255.47 (臺灣)
"
"idisnothing","[情報] 全聯週末限定買一送一(2020/07/18~07/19)","Sat Jul 18 08:13:44 2020","460","55","https://imgur.com/GpPryOs
前一陣子輕怡消化餅特價，現在換原味的了~
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 220.132.185.53 (臺灣)
"
"VV11","[情報] Line活動送80元電影票折扣序號","Fri Jul 17 11:02:08 2020","123","36","https://lin.ee/umRTLqs/newf/TWFB
在line的fb看到的活動
答完題目會有一組序號可以在ez訂上訂電影票折80塊
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.12.1.55 (臺灣)
"
"hugo19867524","[情報] 無印良品Line好友100元折價券","Thu Jul 16 11:09:48 2020","207","141","
時間：7/16-8/09
單筆消費500元可現抵100元，每個Line帳號限用一次。
https://i.imgur.com/OwTJ0yk.jpg
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.8.126.242 (臺灣)
"
